advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	impression_code_filter	impression_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
SP	SP	128393027527	Facebook	5k_10k	5k - 10k	NL	Netherlands	23	1	229977	115000	3077	200
Stichting Vluchteling		120034538112114	Facebook	5k_10k	5k - 10k	NL	Netherlands	17	1	169981	84999	2082	100
Stichting De Noordzee		128160633899802	Facebook	5k_10k	5k - 10k	NL	Netherlands	14	1	139986	70000	1386	0
European Parliament		178362315106	Facebook	5k_10k	5k - 10k	NL	Netherlands	9	1	89990	44999	890	0
Lilian Marijnissen	SP	844559615710915	Facebook	5k_10k	5k - 10k	NL	Netherlands	9	1	89990	44999	890	0
D66	D66	52985377549	Facebook	5k_10k	5k - 10k	NL	Netherlands	8	1	79987	39997	791	0
Partij van de Arbeid (PvdA)	Partij van de Arbeid (PvdA)	113895885305052	Facebook	5k_10k	5k - 10k	NL	Netherlands	7	1	69992	34999	692	0
Bas Eickhout	GroenLinks	208578955894331	Facebook	5k_10k	5k - 10k	NL	Netherlands	6	1	59994	30000	994	100
Volt Nederland		146644665960101	Facebook	5k_10k	5k - 10k	NL	Netherlands	6	1	59993	29999	593	0
Blendle		181375052003138	Facebook	5k_10k	5k - 10k	NL	Netherlands	6	1	59993	29999	593	0
GroenLinks	GroenLinks	175740570505	Facebook	5k_10k	5k - 10k	NL	Netherlands	6	1	59591	29798	990	99
Amnesty International Nederland	Amnesty International Nederland	57729029960	Facebook	5k_10k	5k - 10k	NL	Netherlands	5	1	49995	25000	495	0
VNO-NCW		148404651881567	Facebook	5k_10k	5k - 10k	NL	Netherlands	5	1	49995	25000	495	0
Nacht van de Vluchteling		1637965639787416	Facebook	5k_10k	5k - 10k	NL	Netherlands	5	1	49995	25000	495	0
Greenpeace Nederland		288295911466	Facebook	5k_10k	5k - 10k	NL	Netherlands	5	1	49995	25000	895	100
123 koeltechniek & klimaatbeheersing		1806177136187723	Facebook	5k_10k	5k - 10k	NL	Netherlands	5	1	49995	25000	495	0
College voor de Rechten van de Mens		176804439190262	Facebook	5k_10k	5k - 10k	NL	Netherlands	5	1	49995	25000	495	0
Shopwala Europe		393367314768104	Facebook	5k_10k	5k - 10k	NL	Netherlands	5	1	49995	25000	440	0
Oxfam Novib		115289021825188	Facebook	5k_10k	5k - 10k	NL	Netherlands	5	1	49994	25000	494	0
VVD		121264564551002	Facebook	5k_10k	5k - 10k	NL	Netherlands	4	1	39996	20000	396	0
Pure medi care Arnhem		995162670623763	Facebook	5k_10k	5k - 10k	NL	Netherlands	4	1	39996	20000	396	0
Milieudefensie	Milieudefensie	83439828234	Facebook	5k_10k	5k - 10k	NL	Netherlands	4	1	39995	19999	395	0
Malik Azmani	Malik Azmani	1734459723547461	Facebook	5k_10k	5k - 10k	NL	Netherlands	3	1	29997	15000	297	0
VVD Fryslan		818385898182914	Facebook	5k_10k	5k - 10k	NL	Netherlands	3	1	29997	15000	297	0
Daan Versteeg	Versteeg Daniel R	1010657719133321	Facebook	5k_10k	5k - 10k	NL	Netherlands	3	1	29996	14999	296	0
