week_code_filter	week_label_filter	country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
w014	Week 14	AT	Austria	Harald Vilimsky		547597092025909	Facebook	22	1	763435	287878	5740	1345
w014	Week 14	AT	Austria	Addendum		109044023134793	Facebook	5	1	354947	160983	2094	399
w014	Week 14	AT	Austria	European Parliament		178362315106	Facebook	41	1	334313	128924	3861	681
w014	Week 14	AT	Austria	European Greens	European Greens	141366725876424	Facebook	4	1	285734	114295	2856	571
w014	Week 14	AT	Austria	Claudia Gamon	NEOS	447992848717452	Facebook	14	1	266979	94996	1785	99
w014	Week 14	AT	Austria	Andreas Schieder	SPÖ	290881691011354	Facebook	16	1	266025	116214	1778	675
w014	Week 14	AT	Austria	Die Grünen	Die Grünen	21759893033	Facebook	7	1	259395	64880	1321	190
w014	Week 14	AT	Austria	SPÖ	SPÖ	77393060080	Facebook	40	1	247579	72753	1320	149
w014	Week 14	AT	Austria	Greenpeace Österreich	Greenpeace Österreich	32984679070	Facebook	88	1	211460	86849	1608	114
w014	Week 14	AT	Austria	Europäisches Parlament Österreich		124468054313069	Facebook	19	1	175760	71415	1158	386
w014	Week 14	AT	Austria	Europäische Kommission - Vertretung in Österreich		187626534620326	Facebook	2	1	118996	47832	139	23
w014	Week 14	AT	Austria	Maximilian Krauss		590930261019192	Facebook	13	1	113271	53068	823	100
w014	Week 14	AT	Austria	Niko Swatek	NEOS Steiermark	424384408037670	Facebook	2	1	109998	55000	598	100
w014	Week 14	AT	Austria	Grüner Fisher Investments		138832469593845	Facebook	15	1	109985	27000	3585	800
w014	Week 14	AT	Austria	Heumilch		184745071568863	Facebook	1	1	102937	41175	205	102
w014	Week 14	AT	Austria	Dominik Nepp	FPÖ-Wien	135953609780627	Facebook	3	1	100204	20000	1018	200
w014	Week 14	AT	Austria	Meins		1475362469455962	Facebook	2	1	79999	39999	399	79
w014	Week 14	AT	Austria	Klang der Solidarität		385076005313967	Facebook	43	1	76122	31869	266	29
w014	Week 14	AT	Austria	refurbed		288143841600204	Facebook	10	1	75799	14517	495	0
w014	Week 14	AT	Austria	WOMAN		387726029923	Facebook	3	1	75206	30041	132	0
w014	Week 14	AT	Austria	Julia Herr	Sozialistische Jugend Österreich	345172509462824	Facebook	3	1	68746	28749	485	77
w014	Week 14	AT	Austria	Manuela Auer		317935895015846	Facebook	3	1	62119	12424	619	124
w014	Week 14	AT	Austria	Amnesty International Austria		30925241455	Facebook	2	1	59997	14999	197	0
w014	Week 14	AT	Austria	Reinwerfen		119643374826452	Facebook	3	1	59997	12000	264	0
w014	Week 14	AT	Austria	Die Grünen Steiermark	Die Grünen Steiermark	97997637890	Facebook	4	1	56996	11000	396	0
