week_code_filter	week_label_filter	country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
w006	Week 6	AT	Austria	Harald Vilimsky		547597092025909	Facebook	4	1	277270	102272	2770	545
w006	Week 6	AT	Austria	Europäische Kommission - Vertretung in Österreich		187626534620326	Facebook	1	1	149999	59999	149	30
w006	Week 6	AT	Austria	Wirtschaftskammer		125946327466544	Facebook	12	1	79169	23655	576	72
w006	Week 6	AT	Austria	Besser mit Holz		107950415897308	Facebook	1	1	49999	10000	99	0
w006	Week 6	AT	Austria	SPÖ	SPÖ	77393060080	Facebook	3	1	47457	20762	385	94
w006	Week 6	AT	Austria	ÖGPP - Österr. Gesellschaft für Politikberatung und Politikentwicklung		345168305518984	Facebook	1	1	27999	14000	139	28
w006	Week 6	AT	Austria	Klang der Solidarität		385076005313967	Facebook	9	1	24351	9813	37	1
w006	Week 6	AT	Austria	Johann Gudenus		104145976305577	Facebook	4	1	17748	4999	198	24
w006	Week 6	AT	Austria	Rechtsanwalt Tim Eller - Kanzlei im Glockenbachviertel		322681887745126	Facebook	2	1	13177	2618	34	0
w006	Week 6	AT	Austria	Sozialdemokratischer Wirtschaftsverband Wien		217664835989	Facebook	9	1	11855	3658	163	10
w006	Week 6	AT	Austria	Christian Pirker		200189984169557	Facebook	8	1	10743	1000	668	0
w006	Week 6	AT	Austria	eToro		193863317737	Facebook	5	1	9241	1902	78	15
w006	Week 6	AT	Austria	Andreas Schieder	SPÖ	290881691011354	Facebook	7	1	9023	1765	84	10
w006	Week 6	AT	Austria	Maximilian Krauss		590930261019192	Facebook	10	1	8910	1652	228	0
w006	Week 6	AT	Austria	Maximilian Kurz		531971217283322	Facebook	2	1	8748	1750	173	0
w006	Week 6	AT	Austria	Kialo		729627343834501	Facebook	4	1	7810	3905	89	17
w006	Week 6	AT	Austria	Peter Haubner		276851356116014	Facebook	7	1	6998	2000	273	25
w006	Week 6	AT	Austria	Gottfried Waldhäusl		627580790692097	Facebook	3	1	6595	1510	65	11
w006	Week 6	AT	Austria	European Youth Event		919232861444360	Facebook	1	1	5700	2850	28	5
w006	Week 6	AT	Austria	Othmar Karas	Volkspartei	395638503864459	Facebook	1	1	4998	999	98	0
w006	Week 6	AT	Austria	KWB		134452439906870	Facebook	1	1	4998	999	98	0
w006	Week 6	AT	Austria	Udo Landbauer		494195290313	Facebook	2	1	4199	1680	55	0
w006	Week 6	AT	Austria	Getsocialat		348037535258910	Facebook	5	1	4107	983	28	0
