advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	recent_code_filter	recent_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Isamaa erakond	Isamaa erakond	321163977576	Facebook	rm6	Last 6 months	EE	Estonia	10	1	2600989	1169999	14189	3399
Sotsiaaldemokraatlik Erakond	Sotsiaaldemokraatlik Erakond	123310201026539	Facebook	rm6	Last 6 months	EE	Estonia	39	1	2404957	898998	7960	1299
Igor Gräzin	Igor Gräzin	339367456669277	Facebook	rm6	Last 6 months	EE	Estonia	30	1	2176969	914999	6569	900
Anti Poolamets - EKRE kandidaat Europarlamenti	Anti Poolamets	1532805486974348	Facebook	rm6	Last 6 months	EE	Estonia	105	1	1787455	458928	11182	200
European Parliament		178362315106	Facebook	rm6	Last 6 months	EE	Estonia	24	1	1686506	715620	16246	4013
Raimond Kaljulaid	Raimond Kaljulaid	1084372461606422	Facebook	rm6	Last 6 months	EE	Estonia	52	1	1367672	434948	14441	2100
Urmas Paet	Paet Urmas	223092011815453	Facebook	rm6	Last 6 months	EE	Estonia	45	1	1221955	264000	5254	199
Taavi Rõivas	Roivas Taavi	1033457073332454	Facebook	rm6	Last 6 months	EE	Estonia	35	1	1106960	430998	6364	999
Veriff		959442754113350	Facebook	rm6	Last 6 months	EE	Estonia	3	1	799997	350000	1332	267
Раймонд Кальюлайд	Raimond Kaljulaid	1535510530084119	Facebook	rm6	Last 6 months	EE	Estonia	58	1	589491	125918	8129	600
Jaak Madison	Madison Jaak	536519246456733	Facebook	rm6	Last 6 months	EE	Estonia	15	1	545985	178000	2684	299
European Greens		141366725876424	Facebook	rm6	Last 6 months	EE	Estonia	21	1	531447	219490	2240	373
Keskerakond	Keskerakond	161252453921396	Facebook	rm6	Last 6 months	EE	Estonia	12	1	529987	171999	1987	199
Toitumisnõustaja Erik Orgu		592673214085550	Facebook	rm6	Last 6 months	EE	Estonia	7	1	351993	130000	1493	200
Kialo		729627343834501	Facebook	rm6	Last 6 months	EE	Estonia	284	1	293269	110717	1763	416
Triin Saag	Saag Triin	2012394932389774	Facebook	rm6	Last 6 months	EE	Estonia	37	1	281962	86999	3662	0
Marina Kaljurand	Marina Kaljurand	651496914998204	Facebook	rm6	Last 6 months	EE	Estonia	13	1	210968	50996	1286	0
Inimõiguste Instituut / Estonian Institute of Human Rights		144333745668266	Facebook	rm6	Last 6 months	EE	Estonia	4	1	200995	70000	1595	299
Reformierakond	Reformierakond	80124492882	Facebook	rm6	Last 6 months	EE	Estonia	5	1	151994	29999	494	0
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	rm6	Last 6 months	EE	Estonia	24	1	151550	39605	893	0
Социал-демократическая партия	Sotsiaaldemokraatlik Erakond	383403508369488	Facebook	rm6	Last 6 months	EE	Estonia	3	1	149997	30000	697	100
Yoko Alender		709212302463805	Facebook	rm6	Last 6 months	EE	Estonia	32	1	135968	37000	3168	0
Riho Terras		2217643278496367	Facebook	rm6	Last 6 months	EE	Estonia	3	1	109997	25000	697	100
ResPublica	Isamaa erakond	124913684200476	Facebook	rm6	Last 6 months	EE	Estonia	2	1	104998	51000	598	100
Noored Otsustajad	Eesti Noorteühenduste Liit (ENL)	205597239493153	Facebook	rm6	Last 6 months	EE	Estonia	3	1	100997	20000	297	0
