advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	spend_code_filter	spend_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Veriff		959442754113350	Facebook	50_100	50 - 100	EE	Estonia	3	1	332352	145404	553	110
Kialo		729627343834501	Facebook	50_100	50 - 100	EE	Estonia	294	1	47982	14731	325	64
Wholesome Culture		1664959567149320	Facebook	50_100	50 - 100	EE	Estonia	3	1	2902	1162	2	0
Urmas Paet	Paet Urmas	223092011815453	Facebook	50_100	50 - 100	EE	Estonia	28	1	2440	541	8	0
Anti Poolamets - EKRE kandidaat Europarlamenti	Anti Poolamets	1532805486974348	Facebook	50_100	50 - 100	EE	Estonia	49	1	2192	525	15	0
Tartumaa Rohelised		1353771811435346	Facebook	50_100	50 - 100	EE	Estonia	1	1	2058	411	3	0
Pepe Mardiste		1436271733110292	Facebook	50_100	50 - 100	EE	Estonia	1	1	2008	401	3	0
Igor Gräzin	Igor Gräzin	339367456669277	Facebook	50_100	50 - 100	EE	Estonia	16	1	1979	516	4	0
Miapetra Kumpula-Natri		922311201130062	Facebook	50_100	50 - 100	EE	Estonia	1	1	1841	368	16	3
Coconut Bowls		451945511677873	Facebook	50_100	50 - 100	EE	Estonia	68	1	1591	420	8	0
Sotsiaaldemokraatlik Erakond	Sotsiaaldemokraatlik Erakond	123310201026539	Facebook	50_100	50 - 100	EE	Estonia	20	1	1571	482	6	0
BBC News Russian		190992343324	Facebook	50_100	50 - 100	EE	Estonia	1	1	1086	217	2	0
European Parliament		178362315106	Facebook	50_100	50 - 100	EE	Estonia	12	1	1014	220	3	0
NOFIR - bringing value to marine waste		467976939969473	Facebook	50_100	50 - 100	EE	Estonia	2	1	969	484	1	0
Taavi Rõivas	Roivas Taavi	1033457073332454	Facebook	50_100	50 - 100	EE	Estonia	17	1	880	230	5	0
Happy Smile hambaravi		171947682909048	Facebook	50_100	50 - 100	EE	Estonia	4	1	831	377	13	0
Eestimaa Rohelised		109605679062900	Facebook	50_100	50 - 100	EE	Estonia	7	1	673	119	17	0
eToro		193863317737	Facebook	50_100	50 - 100	EE	Estonia	11	1	567	249	1	0
Jaak Madison	Madison Jaak	536519246456733	Facebook	50_100	50 - 100	EE	Estonia	8	1	563	130	2	0
Toitumisnõustaja Erik Orgu		592673214085550	Facebook	50_100	50 - 100	EE	Estonia	5	1	473	93	1	0
Yoko Alender		709212302463805	Facebook	50_100	50 - 100	EE	Estonia	32	1	466	143	9	0
I Love Crowdfunding Projects		112683756154005	Facebook	50_100	50 - 100	EE	Estonia	5	1	450	141	3	0
Ablo		299078570887332	Facebook	50_100	50 - 100	EE	Estonia	28	1	301	46	8	0
Triin Saag	Saag Triin	2012394932389774	Facebook	50_100	50 - 100	EE	Estonia	22	1	289	65	6	0
Швеция		1001119573268082	Facebook	50_100	50 - 100	EE	Estonia	1	1	253	101	0	0
