advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	LV	Latvia	25	1	2614514	1076351	15290	3146
Valdis Dombrovskis		984665731564266	Facebook	LV	Latvia	102	1	1613748	351163	9820	0
Roberts Zīle		508959865842254	Facebook	LV	Latvia	17	1	1450971	589994	4082	600
Eiropas Parlaments Latvijā	Eiropas Parlaments Latvijā	380325297593	Facebook	LV	Latvia	26	1	670972	228999	4573	499
Ijabs Ivars		345347539390006	Facebook	LV	Latvia	6	1	627291	274706	1747	298
Inese Ikstena Eiropas Parlamenta deputāta kandidāte		2214339072152669	Facebook	LV	Latvia	16	1	535758	139951	2379	199
Aleksejs Loskutovs		541229793055345	Facebook	LV	Latvia	22	1	525804	116965	2494	98
Jaunā konservatīvā partija	Jaunā konservatīvā partija	595950207185585	Facebook	LV	Latvia	8	1	509979	191993	1991	299
Jaunā Vienotība	Partiju apvienība “Jaunā Vienotība”	164326166970895	Facebook	LV	Latvia	9	1	509945	164990	1690	199
Kialo		729627343834501	Facebook	LV	Latvia	345	1	469984	188613	3038	734
PROGRESĪVIE		184096511636333	Facebook	LV	Latvia	8	1	360520	131764	1341	149
Attīstībai / Par	partiju apvienība "Attīstībai/Par!"	634097313600056	Facebook	LV	Latvia	5	1	350995	130000	1295	200
Русский союз Латвии	Latvijas Krievu savienība	545693602214498	Facebook	LV	Latvia	3	1	349997	160000	1097	200
Mamikins.lv	Andrejs Mamikins	587293021433280	Facebook	LV	Latvia	5	1	249995	50000	495	0
Ansis Pūpols		534110743707105	Facebook	LV	Latvia	6	1	214993	45999	594	0
Andis Kudors	Jaunā konservatīvā partija	378991322688846	Facebook	LV	Latvia	4	1	199996	40000	1995	399
Jānis Grasbergs	Jānis Grasbergs	329580341010027	Facebook	LV	Latvia	4	1	159995	34999	395	0
