gender_code_filter	gender_label_filter	country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
f	female	AT	Austria	SPÖ	SPÖ	77393060080	Facebook	718	1	7548597	2639194	56086	7936
f	female	AT	Austria	Harald Vilimsky		547597092025909	Facebook	178	1	6769168	2864393	62525	14289
f	female	AT	Austria	European Parliament		178362315106	Facebook	134	1	5239654	2238089	48803	14092
f	female	AT	Austria	Greenpeace Österreich	Greenpeace Österreich	32984679070	Facebook	597	1	3971563	1173093	48000	1166
f	female	AT	Austria	kontrast.at	kontrast.at	1079650008770485	Facebook	104	1	3536339	1407196	18964	6208
f	female	AT	Austria	Andreas Schieder	SPÖ	290881691011354	Facebook	162	1	3216922	1071018	25501	5159
f	female	AT	Austria	Angelika Winzig	Wirtschaftsbund Österreich	141015722773374	Facebook	1255	1	3023471	655223	63758	1780
f	female	AT	Austria	Die Grünen	Die Grünen	21759893033	Facebook	100	1	2942330	956524	22052	3949
f	female	AT	Austria	Claudia Gamon	NEOS	447992848717452	Facebook	268	1	2871491	1002047	18084	2943
f	female	AT	Austria	Europäisches Parlament Österreich		124468054313069	Facebook	35	1	2230844	922975	7375	2663
f	female	AT	Austria	Stadt Wien	Stadt Wien	110971788921077	Facebook	49	1	2144957	759813	12551	2093
f	female	AT	Austria	HC Strache	FPÖ	74865038590	Facebook	74	1	2113361	873482	13747	3367
f	female	AT	Austria	Europäische Kommission - Vertretung in Österreich		187626534620326	Facebook	18	1	1716934	710447	2490	407
f	female	AT	Austria	European Greens	European Greens	141366725876424	Facebook	18	1	1015563	430157	7788	1751
f	female	AT	Austria	Karoline Edtstadler	Salzburger Volkspartei	1580540041983231	Facebook	233	1	914782	205651	14108	906
f	female	AT	Austria	Wirtschaftskammer		125946327466544	Facebook	163	1	857037	216972	11073	576
f	female	AT	Austria	OÖVP - die Oberösterreichische Volkspartei	Oberösterreichische Volkspartei	289163077789256	Facebook	39	1	779642	213909	2131	153
f	female	AT	Austria	Johann Gudenus		104145976305577	Facebook	50	1	731766	285007	4484	729
f	female	AT	Austria	Dominik Nepp	FPÖ-Wien	135953609780627	Facebook	20	1	699774	301748	4132	1350
f	female	AT	Austria	SPÖ Kärnten	SPÖ Kärnten	10150145829810364	Facebook	33	1	510582	173013	3945	733
f	female	AT	Austria	Othmar Karas	Volkspartei	395638503864459	Facebook	404	1	505157	98164	16584	444
f	female	AT	Austria	Julia Herr	Sozialistische Jugend Österreich	345172509462824	Facebook	23	1	465981	190852	5352	1437
f	female	AT	Austria	Plan International Österreich		115130990779	Facebook	14	1	452311	176225	3487	852
f	female	AT	Austria	FPÖ	FPÖ	169051073236170	Facebook	16	1	448821	184797	3864	918
