day_code	day_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
d137	2019-05-17	LT	Lithuania	380	60	1962401	731543	7806	851
d136	2019-05-16	LT	Lithuania	399	63	1994523	738453	8079	876
d135	2019-05-15	LT	Lithuania	368	60	1581701	575189	5745	508
d134	2019-05-14	LT	Lithuania	340	60	1709633	597508	5505	342
d133	2019-05-13	LT	Lithuania	302	56	1006788	372377	3396	274
d132	2019-05-12	LT	Lithuania	261	57	699504	277195	2316	186
d131	2019-05-11	LT	Lithuania	296	61	824943	328946	2825	248
d130	2019-05-10	LT	Lithuania	401	66	2207581	809435	6718	627
d129	2019-05-09	LT	Lithuania	388	68	2176277	793237	6394	601
d128	2019-05-08	LT	Lithuania	368	65	1940322	706872	5557	538
d127	2019-05-07	LT	Lithuania	291	63	2139297	810569	5177	937
d126	2019-05-06	LT	Lithuania	294	58	2027657	778666	6138	833
d125	2019-05-05	LT	Lithuania	219	63	1168124	470587	3460	758
d124	2019-05-04	LT	Lithuania	226	62	1260127	485054	5829	824
d123	2019-05-03	LT	Lithuania	237	73	1465857	542081	5146	750
d122	2019-05-02	LT	Lithuania	244	76	1969916	725999	5941	759
d121	2019-05-01	LT	Lithuania	223	69	1397890	494799	5322	730
d120	2019-04-30	LT	Lithuania	253	75	1450226	473950	5075	655
d119	2019-04-29	LT	Lithuania	243	67	2022939	945842	9827	1932
d118	2019-04-28	LT	Lithuania	223	64	860761	389879	4000	774
d117	2019-04-27	LT	Lithuania	223	67	863882	392323	4086	772
d116	2019-04-26	LT	Lithuania	260	72	466061	196802	1079	191
d115	2019-04-25	LT	Lithuania	236	75	424429	172756	1057	115
d114	2019-04-24	LT	Lithuania	219	71	378393	152840	660	86
d113	2019-04-23	LT	Lithuania	247	73	329739	128440	814	127
d112	2019-04-22	LT	Lithuania	310	77	573496	159907	9745	65
d111	2019-04-21	LT	Lithuania	313	78	528835	161922	7843	91
d110	2019-04-20	LT	Lithuania	309	82	546194	163297	7917	88
d109	2019-04-19	LT	Lithuania	250	86	441681	185213	742	103
d108	2019-04-18	LT	Lithuania	234	84	360504	162511	499	79
