advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	age_code_filter	age_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
MEO		69209479569	Facebook	65_	65+	PT	Portugal	4	1	467703	184367	737	236
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	65_	65+	PT	Portugal	40	1	265898	121322	586	166
Página Miguel Viegas		194651341130667	Facebook	65_	65+	PT	Portugal	13	1	258794	103283	936	151
Partido Socialista Europeu	Partido Socialista Europeu	126509981274614	Facebook	65_	65+	PT	Portugal	49	1	257442	95819	635	14
Esquerda Net	Esquerda Net	116426248469551	Facebook	65_	65+	PT	Portugal	4	1	184361	92181	920	430
Fundação Calouste Gulbenkian		49386033906	Facebook	65_	65+	PT	Portugal	1	1	145948	72974	72	14
Rios Livres		247517791943794	Facebook	65_	65+	PT	Portugal	9	1	139555	57240	370	48
Carlos Coelho		306796832807017	Facebook	65_	65+	PT	Portugal	6	1	130495	65248	485	97
European Parliament		178362315106	Facebook	65_	65+	PT	Portugal	26	1	83974	24582	386	33
Democracia para todos		141310866605696	Facebook	65_	65+	PT	Portugal	14	1	78351	23388	295	12
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	65_	65+	PT	Portugal	55	1	75352	32635	349	87
José Manuel Fernandes		255056481315205	Facebook	65_	65+	PT	Portugal	3	1	74716	37358	192	36
VoteWatch Europe		355087424564148	Facebook	65_	65+	PT	Portugal	6	1	58251	25131	116	35
Forum para a Competitividade		379577608813318	Facebook	65_	65+	PT	Portugal	2	1	51063	20853	65	0
National Geographic		107307059419	Facebook	65_	65+	PT	Portugal	4	1	47206	23231	20	3
Probranca Ipss		597601707045044	Facebook	65_	65+	PT	Portugal	5	1	41017	8203	185	0
SPEAK		461552097199345	Facebook	65_	65+	PT	Portugal	1	1	36745	18373	36	0
Greens/EFA in the European Parliament		150527751674751	Facebook	65_	65+	PT	Portugal	18	1	35388	14584	125	12
Sintrazul - pela nossa terra		307268589921990	Facebook	65_	65+	PT	Portugal	2	1	34595	11565	267	53
Fundação Francisco Manuel dos Santos		197936253581591	Facebook	65_	65+	PT	Portugal	4	1	33163	6632	65	0
EU Justice and Consumers		278117815576023	Facebook	65_	65+	PT	Portugal	5	1	32784	15607	168	15
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	65_	65+	PT	Portugal	7	1	32637	15560	166	33
Quercus - ANCN		106034402750264	Facebook	65_	65+	PT	Portugal	3	1	29088	6732	81	0
Kialo		729627343834501	Facebook	65_	65+	PT	Portugal	21	1	27727	12060	76	22
Vencer Autismo		113648681980447	Facebook	65_	65+	PT	Portugal	5	1	27613	10599	84	0
