advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	gender_code_filter	gender_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Greenpeace France		39435457457	Facebook	f	female	FR	France	130	1	20484256	9386510	108610	24547
Médecins du Monde France		265420476920	Facebook	f	female	FR	France	2102	1	13604600	4335666	220883	18564
European Parliament		178362315106	Facebook	f	female	FR	France	88	1	7512332	3416603	39273	8993
Make.org	Make.org	122037308191612	Facebook	f	female	FR	France	66	1	7245321	3324330	37318	9104
Parlement européen en France	Parlement européen en France	279757933824	Facebook	f	female	FR	France	36	1	6619438	2799772	37961	9899
Le HCR, l'Agence des Nations Unies pour les Réfugiés		112542522148670	Facebook	f	female	FR	France	87	1	4416989	1736363	32604	7167
Collectif : Féministes contre le cyberharcèlement		1026099724099181	Facebook	f	female	FR	France	93	1	3944953	1550000	8021	299
La Prime Énergie		336155273400553	Facebook	f	female	FR	France	28	1	2784839	1104591	24733	5533
Primes écologique		152399322377561	Facebook	f	female	FR	France	19	1	2643771	1093328	30531	6587
Mon Homéo Mon Choix		1643185362449069	Facebook	f	female	FR	France	28	1	2488707	991282	22896	4845
Ministère de l'Intérieur		103146727990	Facebook	f	female	FR	France	32	1	1778610	746511	9676	2279
UNICEF France		173159234432	Facebook	f	female	FR	France	43	1	1671728	636252	9440	2095
Aides énergétiques pour tous		789578834730248	Facebook	f	female	FR	France	16	1	1555791	639747	18174	4080
Agence Isolation Pour Tous		568528630290119	Facebook	f	female	FR	France	25	1	1501432	617972	18017	4155
CIWF France	CIWF France	335868279790722	Facebook	f	female	FR	France	5	1	1434259	604048	12821	3020
Maplanèteverte	Ma Planète Verte	340654233462962	Facebook	f	female	FR	France	61	1	1237273	297647	11041	1497
350.org		12185972707	Facebook	f	female	FR	France	60	1	1113003	252025	5074	557
Mes économies d'énergie		124948231440251	Facebook	f	female	FR	France	11	1	1086275	418697	11574	2304
Always France		183045748427091	Facebook	f	female	FR	France	1	1	999890	499945	4998	999
VeganbottleGo		320828511985253	Facebook	f	female	FR	France	2	1	999862	399945	1997	999
Les Energies du Soleil		1684031805239401	Facebook	f	female	FR	France	14	1	970106	427381	10446	3098
Subventions énergétiques 2019	Primes Energetiques	1815507421886752	Facebook	f	female	FR	France	122	1	947225	227928	10295	757
Mama Quilla		387951911757339	Facebook	f	female	FR	France	1	1	925946	462973	4628	925
Unis pour les Droits Humains		1642871805813802	Facebook	f	female	FR	France	20	1	881926	359689	825	31
Saine Abondance		2106701562887023	Facebook	f	female	FR	France	25	1	810814	343601	8420	2253
