audience_code_filter	audience_label_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
f35_44	female (35-44)	European Parliament		178362315106	Facebook	1201	1	18688261	8469938	105686	27134
f35_44	female (35-44)	Podemos	Unidas Podemos	269212336568846	Facebook	318	1	13989936	6134089	85112	21826
f35_44	female (35-44)	Ciudadanos	Ciudadanos	74078667754	Facebook	4577	1	12287234	3728882	122878	9007
f35_44	female (35-44)	Partido Popular	Partido Popular	72249031214	Facebook	1290	1	10944032	3930883	64141	8087
f35_44	female (35-44)	People's Vote UK	People's Vote	748608695327755	Facebook	3316	1	10066391	3532140	129095	23914
f35_44	female (35-44)	Friends of the Earth	Friends of the Earth	110861655604080	Facebook	2271	1	5604768	1899085	64635	7462
f35_44	female (35-44)	Rädda Barnen		72659261793	Facebook	384	1	5153998	1699699	47555	11985
f35_44	female (35-44)	Liberal Democrats	the Liberal Democrats	5883973269	Facebook	1958	1	4660309	1595522	66238	9206
f35_44	female (35-44)	Britain's Future	Britain's Future	1625300137516491	Facebook	3853	1	4513285	1407432	55730	8275
f35_44	female (35-44)	sp.a	sp.a	57253967150	Facebook	300	1	4027547	1641265	17377	4102
f35_44	female (35-44)	Alianța 2020 USR PLUS	Uniunea Salvați România - USR	621574984950400	Facebook	172	1	3986001	1814779	9763	2170
f35_44	female (35-44)	Best For Britain	Best for Britain	1863944713844924	Facebook	809	1	3979615	1694480	48723	11732
f35_44	female (35-44)	The Labour Party	The Labour Party	25749647410	Facebook	592	1	3923062	1575701	29259	6396
f35_44	female (35-44)	CDU	CDU	78502295414	Facebook	3170	1	3712474	898522	36587	825
f35_44	female (35-44)	PSOE	PSOE	189318235003	Facebook	330	1	3598284	1418981	11281	2155
f35_44	female (35-44)	Kialo		729627343834501	Facebook	739	1	3512103	1431513	24721	6183
f35_44	female (35-44)	Conservatives	The Conservative Party	8807334278	Facebook	1565	1	3084758	1180503	35199	4388
f35_44	female (35-44)	Greenpeace France		39435457457	Facebook	128	1	2927593	1318024	15066	3434
f35_44	female (35-44)	European Greens	European Greens	141366725876424	Facebook	88	1	2736010	1230579	19053	4774
f35_44	female (35-44)	FDP	FDP	21289227249	Facebook	1583	1	2396142	712544	17914	955
f35_44	female (35-44)	Plan International Sverige		382243262003	Facebook	342	1	2354464	772513	21046	5102
f35_44	female (35-44)	Partidul Social Democrat	Partidul Social Democrat	291177524360702	Facebook	80	1	2295217	1048988	4823	1489
f35_44	female (35-44)	Partito Democratico		77034286895	Facebook	133	1	2248241	1024973	7396	2147
f35_44	female (35-44)	România în primul rând	Future Innovation	770704223323599	Facebook	92	1	2098346	935276	2032	493
f35_44	female (35-44)	SPD	SPD	47930567748	Facebook	4138	1	1989380	686681	34208	2169
f35_44	female (35-44)	N-VA	Nieuw-Vlaamse Alliantie	334361224413	Facebook	109	1	1949704	804015	4312	1051
f35_44	female (35-44)	38 Degrees	38 Degrees	200006375787	Facebook	637	1	1886601	710715	12493	1870
f35_44	female (35-44)	Save the Children Italia		46590675335	Facebook	45	1	1869952	831638	7743	2119
f35_44	female (35-44)	Vlaams Belang	Vlaams Belang	56605856504	Facebook	66	1	1859734	858681	11626	2590
f35_44	female (35-44)	Un país moderno	Unidas Podemos	577723459314066	Facebook	43	1	1848570	858563	8568	1908
