advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	gender_code_filter	gender_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
CDU	CDU	78502295414	Facebook	m	male	DE	Germany	4999	1	6378422	1102137	240774	0
FDP	FDP	21289227249	Facebook	m	male	DE	Germany	550	1	1462091	227533	46215	248
BÜNDNIS 90/DIE GRÜNEN	BÜNDNIS 90/DIE GRÜNEN	47217143218	Facebook	m	male	DE	Germany	831	1	978834	169585	34856	94
Demokratie in Europa - Diem25	Demokratie in Europa - DiEM25	267443093828699	Facebook	m	male	DE	Germany	21	1	462597	181250	3101	373
Party of the European Left	Franziska Laskowski	160598290012	Facebook	m	male	DE	Germany	1	1	308176	123270	307	61
European Parliament	European Parliament	178362315106	Facebook	m	male	DE	Germany	1	1	260223	130112	1300	260
CSU (Christlich-Soziale Union)	CSU (Christlich-Soziale Union)	81386795687	Facebook	m	male	DE	Germany	2	1	247066	99643	2469	477
Verband der Chemischen Industrie e.V.	Chemie Wirtschaftsförderungs GmbH	921326477983554	Facebook	m	male	DE	Germany	143	1	184930	22428	10162	0
Europäisches Parlament - Verbindungsbüro in Deutschland	Europäisches Parlament - Verbindungsbüro in Deutschland	294494163510	Facebook	m	male	DE	Germany	2	1	160894	80447	541	192
Bayernpartei	Bayernpartei	78309442751	Facebook	m	male	DE	Germany	7	1	145466	31357	1562	265
Monika Hohlmeier	Monika Hohlmeier	139065632780165	Facebook	m	male	DE	Germany	10	1	140871	31237	734	52
Berliner Stadtwerke	Berliner Stadtwerke	765844936882239	Facebook	m	male	DE	Germany	3	1	97548	32564	756	151
Junge Liberale JuLis	Junge Liberale	110976485656573	Facebook	m	male	DE	Germany	2	1	68627	13725	684	137
Uwe Conradt: Saarbrücken - gemeinsam - voran.	CDU Saarbrücken Stadt	577254072692345	Facebook	m	male	DE	Germany	4	1	62285	13996	224	0
FDP Hessen	FDP Hessen	188188564583	Facebook	m	male	DE	Germany	2	1	61170	12234	121	0
MENSCHLICHE WELT	Menschliche Welt	245758938922923	Facebook	m	male	DE	Germany	7	1	52302	11701	398	29
Junge Liberale JuLis Bayern	Junge Liberale Bayern e.V.	109135205793336	Facebook	m	male	DE	Germany	2	1	52209	13097	173	0
ÖDP Nordrhein-Westfalen	Ökologisch-Demokratische Partei (ÖDP) NRW	138480036196810	Facebook	m	male	DE	Germany	3	1	51820	10225	170	0
Peter Gillo	Peter Gillo	578310722649724	Facebook	m	male	DE	Germany	3	1	51358	11460	512	94
Arbeitgeberverband Gesamtmetall	Arbeitgeberverband Gesamtmetall	169367889785454	Facebook	m	male	DE	Germany	8	1	49868	11414	610	0
Jusos in der SPD	Jusos in der SPD	40415227476	Facebook	m	male	DE	Germany	2	1	48409	9682	95	0
Partei der Humanisten	Partei der Humanisten	499613946840551	Facebook	m	male	DE	Germany	4	1	44430	8801	281	0
ver.di	la red	252085013582	Facebook	m	male	DE	Germany	1	1	44155	22077	441	220
European Free Alliance	European Free Alliance	46708306425	Facebook	m	male	DE	Germany	2	1	42885	8424	917	421
SPD-Bundestagsfraktion	SPD-Bundestagsfraktion	144380008933707	Facebook	m	male	DE	Germany	1	1	42458	8491	84	0
