advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	spend_code_filter	spend_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Jobbik Magyarországért Mozgalom	Jobbik Magyarországért Mozgalom	287770891404	Facebook	1k_5k	1k - 5k	HU	Hungary	22	1	12237691	5955174	34332	15899
European Parliament		178362315106	Facebook	1k_5k	1k - 5k	HU	Hungary	10	1	3908135	1823313	16595	6442
MSZP	MSZP	115388925185513	Facebook	1k_5k	1k - 5k	HU	Hungary	4	1	1636782	763832	3377	1350
European Commission		107898832590939	Facebook	1k_5k	1k - 5k	HU	Hungary	5	1	1060970	530486	5303	1060
Erdős Norbert		225260807491081	Facebook	1k_5k	1k - 5k	HU	Hungary	1	1	999945	499973	4998	999
Erepublik		26897053321	Facebook	1k_5k	1k - 5k	HU	Hungary	1	1	999849	499925	4998	999
Fidesz	Fidesz	9844779306	Facebook	1k_5k	1k - 5k	HU	Hungary	4	1	927509	381916	3377	1350
Kialo		729627343834501	Facebook	1k_5k	1k - 5k	HU	Hungary	27	1	748574	335941	6361	1656
European Greens		141366725876424	Facebook	1k_5k	1k - 5k	HU	Hungary	7	1	652433	311989	3972	794
Mi Hazánk Mozgalom	Mi Hazánk Mozgalom	620030171664750	Facebook	1k_5k	1k - 5k	HU	Hungary	1	1	545593	272797	844	337
Momentum Mozgalom	Momentum Mozgalom	592204747588011	Facebook	1k_5k	1k - 5k	HU	Hungary	1	1	272796	109118	844	337
Nemzeti Televízió	Alfahír Hírportál	164061553749320	Facebook	1k_5k	1k - 5k	HU	Hungary	1	1	272796	109118	844	337
Gyöngyösi Márton	Országgyűlés Hivatala Jobbik Frakció	781030738624077	Facebook	1k_5k	1k - 5k	HU	Hungary	1	1	272796	109118	844	337
Ádám Kósa Mep	Adam Kosa, Member of the European Parliament	237088069704442	Facebook	1k_5k	1k - 5k	HU	Hungary	1	1	272796	109118	844	337
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	1k_5k	1k - 5k	HU	Hungary	3	1	168049	73349	1373	274
Rosatom Global		1828572300805912	Facebook	1k_5k	1k - 5k	HU	Hungary	1	1	80965	40482	1801	360
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	1k_5k	1k - 5k	HU	Hungary	2	1	73552	36776	367	73
European Youth Event		919232861444360	Facebook	1k_5k	1k - 5k	HU	Hungary	1	1	65933	32967	329	65
Europe Together		140105536131109	Facebook	1k_5k	1k - 5k	HU	Hungary	1	1	39521	19761	197	39
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	1k_5k	1k - 5k	HU	Hungary	1	1	33024	13209	330	66
Humble Household		1746853745395190	Facebook	1k_5k	1k - 5k	HU	Hungary	7	1	28101	11976	259	51
Game of Sultans		185311195624361	Facebook	1k_5k	1k - 5k	HU	Hungary	4	1	21275	8640	206	41
Guardian Weekly		64525551258	Facebook	1k_5k	1k - 5k	HU	Hungary	1	1	16626	6650	38	19
Climate-KIC		403370709744295	Facebook	1k_5k	1k - 5k	HU	Hungary	1	1	15061	6024	34	17
Tuxy		870667836405958	Facebook	1k_5k	1k - 5k	HU	Hungary	1	1	12682	5073	84	16
