advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	day_code_filter	day_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
SDP Hrvatske	SDP Hrvatske	129634970518	Facebook	d129	2019-05-09	HR	Croatia	54	1	582129	262286	914	51
Hrvatska narodna stranka - liberalni demokrati (HNS)	Hrvatska narodna stranka - liberalni demokrati (HNS)	139606619434725	Facebook	d129	2019-05-09	HR	Croatia	12	1	139915	36221	290	11
pametno.org	pametno.org	144815235686385	Facebook	d129	2019-05-09	HR	Croatia	20	1	129852	50734	213	6
Možemo - politička platforma	Možemo - politička platforma	1064762700374086	Facebook	d129	2019-05-09	HR	Croatia	7	1	106009	25488	269	23
Karlo Ressler	HDZ - Hrvatska demokratska zajednica	272201060331942	Facebook	d129	2019-05-09	HR	Croatia	26	1	94888	24261	499	14
Saša Poljanec-Borić	Hrvatska socijalno liberalna stranka	1914254365351413	Facebook	d129	2019-05-09	HR	Croatia	13	1	94430	24715	272	30
MOST nezavisnih lista	MOST nezavisnih lista	388550077899912	Facebook	d129	2019-05-09	HR	Croatia	22	1	90803	31796	261	19
Bandić Milan 365 - Stranka rada i solidarnosti		350640391803012	Facebook	d129	2019-05-09	HR	Croatia	1	1	62499	24999	55	11
Valter Flego	Valter Flego	441675022557503	Facebook	d129	2019-05-09	HR	Croatia	5	1	60935	17178	234	74
Council of the European Union		147547541961576	Facebook	d129	2019-05-09	HR	Croatia	1	1	49998	9999	98	0
Nikolina Brnjac	HDZ - Hrvatska demokratska zajednica	287054392229717	Facebook	d129	2019-05-09	HR	Croatia	9	1	45907	10579	126	0
Jozo Radoš	Jozo Radoš	446717938731095	Facebook	d129	2019-05-09	HR	Croatia	5	1	32623	7499	136	11
European Greens		141366725876424	Facebook	d129	2019-05-09	HR	Croatia	3	1	32413	16206	84	16
Dr. sc. Tomislav Sokol	HDZ - Hrvatska demokratska zajednica	136900153422435	Facebook	d129	2019-05-09	HR	Croatia	2	1	29166	5833	57	0
Marijana Balić	HDZ - Hrvatska demokratska zajednica	1274752085892321	Facebook	d129	2019-05-09	HR	Croatia	4	1	18124	3999	50	0
Europski parlament, Ured za informiranje u Republici Hrvatskoj	Europski parlament, Ured za informiranje u Republici Hrvatskoj	508795765833382	Facebook	d129	2019-05-09	HR	Croatia	5	1	17321	8111	87	0
Predrag Mišić	HKS - Hrvatska konzervativna stranka	301664597159836	Facebook	d129	2019-05-09	HR	Croatia	1	1	16666	3333	29	0
Party of European Socialists	Party of European Socialists	148097975226385	Facebook	d129	2019-05-09	HR	Croatia	1	1	15216	6086	15	3
Stjepan Adanić	HDZ - Hrvatska demokratska zajednica	408695383042330	Facebook	d129	2019-05-09	HR	Croatia	2	1	14583	2916	27	0
Nova ljevica	Markovina Dragan	706769699498076	Facebook	d129	2019-05-09	HR	Croatia	4	1	14241	3121	38	0
Joško Klisović	Klisovic Josko	1262594650584725	Facebook	d129	2019-05-09	HR	Croatia	2	1	13749	2749	49	0
GLAS Građansko-liberalni savez	GLAS Građansko-liberalni savez	231052047413325	Facebook	d129	2019-05-09	HR	Croatia	2	1	13332	3666	46	0
Ivana Nikolić Popović	Nikolić Popović Ivana	160505204050427	Facebook	d129	2019-05-09	HR	Croatia	3	1	12884	2576	28	0
Faktograf.hr	Faktograf.hr	1487935214842281	Facebook	d129	2019-05-09	HR	Croatia	1	1	12499	2499	22	0
Stjepan Ribić	HDZ - Hrvatska demokratska zajednica	451335681696047	Facebook	d129	2019-05-09	HR	Croatia	4	1	11177	2226	68	0
