advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	spend_code_filter	spend_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	1k_5k	1k - 5k	EL	Greece	8	1	5170092	2476771	31258	6252
ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ		82362291274	Facebook	1k_5k	1k - 5k	EL	Greece	2	1	1499259	699630	9994	1999
Πέτρος Κόκκαλης - Petros Kokkalis	Πέτρος Κόκκαλης - Petros Kokkalis	234040963454964	Facebook	1k_5k	1k - 5k	EL	Greece	2	1	1499177	699615	9992	1998
Kialo		729627343834501	Facebook	1k_5k	1k - 5k	EL	Greece	36	1	1017619	476463	7330	1792
Kyriakos Mitsotakis		34848567724	Facebook	1k_5k	1k - 5k	EL	Greece	1	1	499999	200000	4999	1000
Giorgos Patoulis	Georgios Patoulis	668804566601196	Facebook	1k_5k	1k - 5k	EL	Greece	1	1	499998	200000	4998	999
Eva Kaili	Eva Kaili	13721812367	Facebook	1k_5k	1k - 5k	EL	Greece	1	1	499652	199861	4995	999
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	1k_5k	1k - 5k	EL	Greece	3	1	242606	106474	1954	390
EU Environment		305608429284	Facebook	1k_5k	1k - 5k	EL	Greece	1	1	232297	116149	1161	232
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	1k_5k	1k - 5k	EL	Greece	2	1	231748	115874	1158	231
Europe Together		140105536131109	Facebook	1k_5k	1k - 5k	EL	Greece	1	1	126210	63105	630	126
European Commission		107898832590939	Facebook	1k_5k	1k - 5k	EL	Greece	2	1	120766	60383	603	120
European Greens		141366725876424	Facebook	1k_5k	1k - 5k	EL	Greece	1	1	117566	58783	587	117
European Youth Event		919232861444360	Facebook	1k_5k	1k - 5k	EL	Greece	1	1	105504	52752	527	105
Game of Sultans		185311195624361	Facebook	1k_5k	1k - 5k	EL	Greece	4	1	45486	18450	438	87
Humble Household		1746853745395190	Facebook	1k_5k	1k - 5k	EL	Greece	7	1	27038	11283	225	45
Guardian Weekly		64525551258	Facebook	1k_5k	1k - 5k	EL	Greece	1	1	16188	6475	37	18
Tuxy		870667836405958	Facebook	1k_5k	1k - 5k	EL	Greece	1	1	6770	2708	44	8
BonneGueule		140324089470	Facebook	1k_5k	1k - 5k	EL	Greece	1	1	5373	2687	26	5
Matthew Hussey		525275707491504	Facebook	1k_5k	1k - 5k	EL	Greece	3	1	5109	2043	45	9
Gaia		182073298490036	Facebook	1k_5k	1k - 5k	EL	Greece	2	1	5005	2362	44	18
MasterClass		687589164666184	Facebook	1k_5k	1k - 5k	EL	Greece	1	1	4754	2377	21	4
Wholesome Culture		1664959567149320	Facebook	1k_5k	1k - 5k	EL	Greece	1	1	4249	2124	18	3
5Pillars	5 Pillars	490858150969676	Facebook	1k_5k	1k - 5k	EL	Greece	2	1	552	276	8	2
Greenpeace Polska		32104614789	Facebook	1k_5k	1k - 5k	EL	Greece	3	1	492	246	2	0
