advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	day_code_filter	day_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Amref Health Africa - Italia		48677844864	Facebook	d060	2019-03-01	4	1	1299996	550000	796	100
Britain's Future	Britain's Future	1625300137516491	Facebook	d060	2019-03-01	239	1	926874	311409	9371	2763
European Parliament		178362315106	Facebook	d060	2019-03-01	125	1	759319	303888	6319	1299
People's Vote UK	People's Vote	748608695327755	Facebook	d060	2019-03-01	41	1	689581	315962	4529	859
Les Energies du Soleil		1684031805239401	Facebook	d060	2019-03-01	2	1	509998	205000	5098	1000
WWF-Romania		189728367297	Facebook	d060	2019-03-01	2	1	501665	200333	210	105
Partito Democratico		77034286895	Facebook	d060	2019-03-01	4	1	462499	227500	2374	525
Enpal		1326707294032269	Facebook	d060	2019-03-01	2	1	249998	110000	1498	600
Médecins du Monde France		265420476920	Facebook	d060	2019-03-01	1	1	199999	100000	499	100
CIWF Italia		576664002355828	Facebook	d060	2019-03-01	1	1	199999	100000	999	500
We are the 52%	We are the 52%	466744973727718	Facebook	d060	2019-03-01	15	1	197558	60012	444	23
Dr.German		1250163705065584	Facebook	d060	2019-03-01	1	1	124999	50000	111	22
Kostas Dervos	Kostas Dervos	1970779819866623	Facebook	d060	2019-03-01	5	1	119581	39916	293	20
Property & Business Info		562032903912680	Facebook	d060	2019-03-01	4	1	109996	22000	1383	231
The Labour Party	The Labour Party	25749647410	Facebook	d060	2019-03-01	7	1	106665	51333	654	270
Röda Korset		111630258867610	Facebook	d060	2019-03-01	23	1	101667	22104	259	92
CDU-Fraktion im Thüringer Landtag		334931334040	Facebook	d060	2019-03-01	14	1	95986	21000	1786	100
38 Degrees	38 Degrees	200006375787	Facebook	d060	2019-03-01	21	1	84756	34413	421	98
Mayor of London	the Greater London Authority 	360322167647280	Facebook	d060	2019-03-01	1	1	83333	41666	482	96
EU Watch	EU Watch	136146920436020	Facebook	d060	2019-03-01	6	1	80137	31297	209	82
Labour Future	Labour Future	112846662487263	Facebook	d060	2019-03-01	5	1	71526	23861	648	141
Salvatore Riccardi Hair Designer		638347189544941	Facebook	d060	2019-03-01	1	1	71428	28571	14	0
Klang der Solidarität		385076005313967	Facebook	d060	2019-03-01	27	1	71307	32984	99	8
Sacramento Kings		96222644025	Facebook	d060	2019-03-01	1	1	62499	25000	55	11
Lap - Find Family & Friends		254495005225189	Facebook	d060	2019-03-01	2	1	59998	15000	198	0
