location_code_filter	location_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
wallonia_BE	Wallonia, Belgium	CDH - Centre Démocrate Humaniste	CDH - Centre Démocrate Humaniste	189649407806135	Facebook	113	1	6850028	3249104	27044	5476
wallonia_BE	Wallonia, Belgium	European Parliament		178362315106	Facebook	167	1	5417979	2298238	36388	8253
wallonia_BE	Wallonia, Belgium	VB - nos gens d'abord	Vlaams Belang	816130908786112	Facebook	131	1	4944289	1762692	57110	12883
wallonia_BE	Wallonia, Belgium	Sign for my Future		1345513882259768	Facebook	72	1	4077940	1866035	26053	6825
wallonia_BE	Wallonia, Belgium	DéFI	DéFI	173518112695794	Facebook	85	1	2988792	701811	16186	2294
wallonia_BE	Wallonia, Belgium	Wacky Politicians	Ladbrokes Belgium	325449998160769	Facebook	62	1	2842578	1187965	6581	490
wallonia_BE	Wallonia, Belgium	Parti Populaire - Le Peuple	Parti Populaire - Le Peuple	482811111771571	Facebook	12	1	2771710	1150511	11632	3946
wallonia_BE	Wallonia, Belgium	Parti Socialiste (PS)	Parti Socialiste (PS)	518402351504731	Facebook	96	1	2477757	855581	16068	2906
wallonia_BE	Wallonia, Belgium	IKEA	IKEA	112961202185776	Facebook	78	1	2119531	830415	7542	1729
wallonia_BE	Wallonia, Belgium	Facebook Brussels	Facebook	287739491272583	Facebook	16	1	1797568	773185	17486	4428
wallonia_BE	Wallonia, Belgium	Mutualité chrétienne (MC)	Mutualité chrétienne (MC)	180233078762668	Facebook	61	1	1348656	395153	7387	1067
wallonia_BE	Wallonia, Belgium	MR - Mouvement Réformateur	MR - Mouvement Réformateur	236330169511	Facebook	46	1	1040517	305727	8262	1314
wallonia_BE	Wallonia, Belgium	Tout sur le nucléaire / Alles over kernenergie		585236024850280	Facebook	13	1	1009605	434637	2849	961
wallonia_BE	Wallonia, Belgium	sp.a	sp.a	57253967150	Facebook	294	1	858062	349968	3745	844
wallonia_BE	Wallonia, Belgium	Marc Lejeune - 3ème au CDH à la Région	Marc Jean-Marie P Lejeune	1115141181990895	Facebook	161	1	743586	140947	16336	99
wallonia_BE	Wallonia, Belgium	Greenpeace Belgium		73232790238	Facebook	83	1	640161	233787	6000	712
wallonia_BE	Wallonia, Belgium	European Greens	European Greens	141366725876424	Facebook	18	1	602938	281234	2641	806
wallonia_BE	Wallonia, Belgium	L'OCCITANE en Provence		161197393938517	Facebook	5	1	468003	190432	1637	684
wallonia_BE	Wallonia, Belgium	Marie Arena		109149719130331	Facebook	21	1	456749	144354	1532	59
wallonia_BE	Wallonia, Belgium	UNICEF Belgium	UNICEF Belgium	60589646095	Facebook	17	1	420923	180180	2215	374
wallonia_BE	Wallonia, Belgium	Kialo		729627343834501	Facebook	354	1	386925	155948	2861	647
wallonia_BE	Wallonia, Belgium	Hugues Bayet	Julien Fanuel 	538840262914740	Facebook	8	1	364843	105925	1190	100
wallonia_BE	Wallonia, Belgium	Jan Jambon	Nieuw-Vlaamse Alliantie	60317812912	Facebook	1	1	359620	143848	3595	719
wallonia_BE	Wallonia, Belgium	ProDG	ProDG	89846075866	Facebook	40	1	347085	99783	4726	199
wallonia_BE	Wallonia, Belgium	FullUp		160098407696881	Facebook	70	1	342138	83222	7255	267
