location_code_filter	location_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
wales_UK	Wales, United Kingdom	Britain's Future	Britain's Future	1625300137516491	Facebook	586	1	5535981	1840657	64802	11127
wales_UK	Wales, United Kingdom	Liberal Democrats	the Liberal Democrats	5883973269	Facebook	2639	1	3522911	1080294	51958	4202
wales_UK	Wales, United Kingdom	Renew	Renew  Party	1923371311278106	Facebook	167	1	2862571	647126	35287	5554
wales_UK	Wales, United Kingdom	Plaid Cymru	Plaid Cymru	26416930992	Facebook	26	1	2725869	1071010	14970	3070
wales_UK	Wales, United Kingdom	People's Vote UK	People's Vote	748608695327755	Facebook	452	1	2535763	881128	32687	6435
wales_UK	Wales, United Kingdom	Best For Britain	Best for Britain	1863944713844924	Facebook	404	1	2330302	1018274	28420	7294
wales_UK	Wales, United Kingdom	Friends of the Earth	Friends of the Earth	110861655604080	Facebook	2141	1	1961080	644847	23552	2367
wales_UK	Wales, United Kingdom	Conservatives	The Conservative Party	8807334278	Facebook	1637	1	1542594	589990	18851	2473
wales_UK	Wales, United Kingdom	We are the 52%	We are the 52%	466744973727718	Facebook	273	1	1506244	554305	4205	565
wales_UK	Wales, United Kingdom	The Labour Party	The Labour Party	25749647410	Facebook	594	1	1431029	541724	11257	2284
wales_UK	Wales, United Kingdom	UK government	UK government	408582579294175	Facebook	16	1	1270296	515196	14756	3155
wales_UK	Wales, United Kingdom	38 Degrees	38 Degrees	200006375787	Facebook	420	1	1232175	449357	8566	1322
wales_UK	Wales, United Kingdom	Electoral Commission UK	The Electoral Commission	841894835830532	Facebook	9	1	1010955	404620	7053	1758
wales_UK	Wales, United Kingdom	The Brexit Party	The Brexit Party	230416667843105	Facebook	72	1	898332	424773	11629	3595
wales_UK	Wales, United Kingdom	Change UK - The Independent Group	Change UK - The Independent Group	395151614382309	Facebook	591	1	791678	299162	11910	2112
wales_UK	Wales, United Kingdom	Kialo		729627343834501	Facebook	312	1	621806	255237	5988	1594
wales_UK	Wales, United Kingdom	Ruth Jones for Newport West	Welsh Labour, promoted by Rhiannon Evans on behalf of Ruth Jones, both at 21 Mill Street, Newport. NP20 5HA. 	974453309610373	Facebook	59	1	615436	156786	9777	779
wales_UK	Wales, United Kingdom	Right To Vote	Right to Vote	408236463256774	Facebook	83	1	565449	121704	4958	665
wales_UK	Wales, United Kingdom	Neil McEvoy	Neil McEvoy	1538311623148335	Facebook	19	1	464286	139152	3545	347
wales_UK	Wales, United Kingdom	Welsh Labour	Welsh Labour	159670677391384	Facebook	10	1	405231	143481	8029	1477
wales_UK	Wales, United Kingdom	Greenpeace UK	Greenpeace UK 	9250349228	Facebook	131	1	390124	142765	3015	631
wales_UK	Wales, United Kingdom	Scientists for EU	Scientists for EU	642444842524195	Facebook	60	1	327826	111604	2365	416
wales_UK	Wales, United Kingdom	Instant PPI UK		616112792139038	Facebook	73	1	308245	113448	2949	675
wales_UK	Wales, United Kingdom	TheArticle	TheArticle	607840469632004	Facebook	26	1	270171	120412	2733	640
wales_UK	Wales, United Kingdom	Marc Tierney, Carms West & South Pembs	Carms West & South Pembrokeshire Labour Party	734997656574635	Facebook	12	1	244601	115807	3316	804
