advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	audience_code_filter	audience_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Sotsiaaldemokraatlik Erakond	Sotsiaaldemokraatlik Erakond	123310201026539	Facebook	f35_44	female (35-44)	EE	Estonia	10	1	245930	88207	643	121
European Parliament		178362315106	Facebook	f35_44	female (35-44)	EE	Estonia	16	1	221626	99808	2553	624
Inimõiguste Instituut / Estonian Institute of Human Rights		144333745668266	Facebook	f35_44	female (35-44)	EE	Estonia	8	1	183168	79833	526	147
Igor Gräzin	Igor Gräzin	339367456669277	Facebook	f35_44	female (35-44)	EE	Estonia	29	1	175069	68408	546	73
Isamaa erakond	Isamaa erakond	321163977576	Facebook	f35_44	female (35-44)	EE	Estonia	10	1	126329	53919	456	165
Anti Poolamets - EKRE kandidaat Europarlamenti	Anti Poolamets	1532805486974348	Facebook	f35_44	female (35-44)	EE	Estonia	88	1	106460	25960	727	6
Urmas Paet	Paet Urmas	223092011815453	Facebook	f35_44	female (35-44)	EE	Estonia	37	1	104223	22122	494	14
Veriff		959442754113350	Facebook	f35_44	female (35-44)	EE	Estonia	3	1	103680	44811	160	32
Toitumisnõustaja Erik Orgu		592673214085550	Facebook	f35_44	female (35-44)	EE	Estonia	7	1	100312	36398	427	54
Taavi Rõivas	Roivas Taavi	1033457073332454	Facebook	f35_44	female (35-44)	EE	Estonia	27	1	63934	27352	382	44
Raimond Kaljulaid	Raimond Kaljulaid	1084372461606422	Facebook	f35_44	female (35-44)	EE	Estonia	38	1	55755	14736	646	72
European Greens	European Greens	141366725876424	Facebook	f35_44	female (35-44)	EE	Estonia	10	1	38060	15138	151	25
Раймонд Кальюлайд	Raimond Kaljulaid	1535510530084119	Facebook	f35_44	female (35-44)	EE	Estonia	38	1	32566	6285	801	26
Jaak Madison	Madison Jaak	536519246456733	Facebook	f35_44	female (35-44)	EE	Estonia	11	1	23804	5161	112	10
Yoko Alender		709212302463805	Facebook	f35_44	female (35-44)	EE	Estonia	33	1	20970	5774	483	0
Triin Saag	Saag Triin	2012394932389774	Facebook	f35_44	female (35-44)	EE	Estonia	32	1	20169	4799	144	0
Keskerakond	Keskerakond	161252453921396	Facebook	f35_44	female (35-44)	EE	Estonia	10	1	18652	4446	90	0
Социал-демократическая партия	Sotsiaaldemokraatlik Erakond	383403508369488	Facebook	f35_44	female (35-44)	EE	Estonia	3	1	14426	3379	94	13
Rimi Eesti		217485440760	Facebook	f35_44	female (35-44)	EE	Estonia	1	1	14389	7195	71	14
Kialo		729627343834501	Facebook	f35_44	female (35-44)	EE	Estonia	351	1	13868	5511	93	22
Riina Solman		2003524753215343	Facebook	f35_44	female (35-44)	EE	Estonia	1	1	13800	2760	27	0
Marina Kaljurand	Marina Kaljurand	651496914998204	Facebook	f35_44	female (35-44)	EE	Estonia	9	1	12723	2911	50	0
Riho Terras		2217643278496367	Facebook	f35_44	female (35-44)	EE	Estonia	3	1	10907	2229	59	9
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	f35_44	female (35-44)	EE	Estonia	19	1	6227	2170	84	0
Johannes Kert		376562696439825	Facebook	f35_44	female (35-44)	EE	Estonia	1	1	5660	1132	56	11
