advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	week_code_filter	week_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
SDS - Slovenska demokratska stranka	SDS - Slovenska demokratska stranka	30790585231	Facebook	w020	Week 20	SI	Slovenia	54	1	681208	213559	3300	184
Evropski parlament Slovenija	Evropski parlament Slovenija	183314631692914	Facebook	w020	Week 20	SI	Slovenia	93	1	622336	198442	3610	263
Socialni demokrati (SD)	Socialni demokrati (SD)	12676777580	Facebook	w020	Week 20	SI	Slovenia	62	1	360765	83164	5560	0
Stranka LMŠ	Stranka LMŠ	1688472281270558	Facebook	w020	Week 20	SI	Slovenia	10	1	263159	57833	760	0
Milan Zver	SDS - Slovenska demokratska stranka	279397488827904	Facebook	w020	Week 20	SI	Slovenia	28	1	260896	65615	1686	84
Urša Zgojznik	Lista Povežimo se	2264632877141356	Facebook	w020	Week 20	SI	Slovenia	13	1	202157	62166	932	0
Romana Tomc		1025408990823719	Facebook	w020	Week 20	SI	Slovenia	4	1	159996	35000	796	100
Janez Janša	SDS - Slovenska demokratska stranka	32585228571	Facebook	w020	Week 20	SI	Slovenia	4	1	97220	35944	542	90
European Greens		141366725876424	Facebook	w020	Week 20	SI	Slovenia	10	1	83142	37807	451	75
SAB - Stranka Alenke Bratušek		242210245976248	Facebook	w020	Week 20	SI	Slovenia	1	1	79999	39999	79	0
Povežimo se	Povežimo se	1212524292238625	Facebook	w020	Week 20	SI	Slovenia	6	1	74994	17400	514	0
Levica	Levica	285304408294792	Facebook	w020	Week 20	SI	Slovenia	1	1	49999	10000	99	0
Pravična trgovina Slovenija	Zavod za pravično trgovino, 3MUHE	526186704085625	Facebook	w020	Week 20	SI	Slovenia	56	1	35577	4400	2217	0
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	w020	Week 20	SI	Slovenia	7	1	33145	12830	36	6
Franc Bogovič		288826994603012	Facebook	w020	Week 20	SI	Slovenia	6	1	30987	5998	514	0
Tanja Fajon	Socialni demokrati (SD)	73452413740	Facebook	w020	Week 20	SI	Slovenia	10	1	21989	3000	989	0
Aleksander Jevšek	Socialni demokrati (SD)	1459898434295068	Facebook	w020	Week 20	SI	Slovenia	3	1	18330	6666	263	0
Patricija Šulin		1541413339429015	Facebook	w020	Week 20	SI	Slovenia	3	1	16624	6313	230	0
Matjaž Nemec	Socialni demokrati (SD)	642148249206716	Facebook	w020	Week 20	SI	Slovenia	4	1	13293	2659	263	0
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	w020	Week 20	SI	Slovenia	13	1	10457	3935	16	2
Pirati	Pirati	98358327274	Facebook	w020	Week 20	SI	Slovenia	1	1	9998	4999	98	0
Dnevnik		91741216297	Facebook	w020	Week 20	SI	Slovenia	1	1	9998	4999	98	0
Milan Brglez	Socialni demokrati (SD)	1874547136091318	Facebook	w020	Week 20	SI	Slovenia	2	1	9998	3999	131	0
Civilna iniciativa proti migrantskemu centru v Beli krajini		189583048135446	Facebook	w020	Week 20	SI	Slovenia	2	1	7498	1500	148	0
Civilna iniciativa za varovano mejo		1659523027526638	Facebook	w020	Week 20	SI	Slovenia	1	1	4998	999	98	0
