advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	day_code_filter	day_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	d117	2019-04-27	97	1	9140948	4172444	47918	12899
Romania #nuepsd	Future Innovation	293215748279337	Facebook	d117	2019-04-27	24	1	1719159	782083	1316	625
sp.a	sp.a	57253967150	Facebook	d117	2019-04-27	101	1	1588978	668718	7047	1735
Partido Por un Mundo más Justo · M+J	Partido Por un Mundo más Justo · M+J	147468905314265	Facebook	d117	2019-04-27	3	1	1249998	600000	7498	1500
Partidul Naţional Liberal	Future Innovation 	181375448581167	Facebook	d117	2019-04-27	11	1	1225592	526904	727	303
România în primul rând	Future Innovation	770704223323599	Facebook	d117	2019-04-27	12	1	869163	357166	568	162
AMERISOFT SRL		AR573801583431647232	Google	d117	2019-04-27	37	1	852757	83907	216	0
Kialo		729627343834501	Facebook	d117	2019-04-27	12	1	852490	392500	4019	1036
Thodoris Kalabokis	Thodoris Kalabokis	311791572779718	Facebook	d117	2019-04-27	18	1	708823	276666	3939	733
FDP	FDP	21289227249	Facebook	d117	2019-04-27	236	1	660628	151202	11641	105
Nemzeti Televízió	Alfahír Hírportál	164061553749320	Facebook	d117	2019-04-27	23	1	635922	271238	1160	379
N-VA	Nieuw-Vlaamse Alliantie	334361224413	Facebook	d117	2019-04-27	54	1	590256	242458	2401	652
Sloboda a Solidarita ( SaS )		AR185084640594231296	Google	d117	2019-04-27	199	1	547090	40285	900	0
Silvio Berlusconi	Silvio Berlusconi	116716651695782	Facebook	d117	2019-04-27	91	1	536845	234705	2181	458
ALDE - Partidul Alianta Liberalilor si Democratilor	EvolveDreamSoft	1445317929104549	Facebook	d117	2019-04-27	2	1	533332	216666	139	28
The Labour Party	The Labour Party	25749647410	Facebook	d117	2019-04-27	9	1	513330	221999	4606	1022
HLAS		AR312619193323225088	Google	d117	2019-04-27	349	1	453072	17476	1478	0
GRAFTET MICHAŁ TETERYCZ		AR164284079619964928	Google	d117	2019-04-27	23	1	424210	42105	60	0
Dipartimento per le politiche giovanili e il servizio civile universale – Presidenza del Consiglio dei Ministri	Dipartimento per le politiche giovanili e il servizio civile universale – Presidenza del Consiglio dei Ministri	353868374653514	Facebook	d117	2019-04-27	31	1	420466	186160	758	225
Harald Vilimsky		547597092025909	Facebook	d117	2019-04-27	30	1	389590	173924	3082	829
Tom Van Grieken	Vlaams Belang	584806884924010	Facebook	d117	2019-04-27	10	1	365344	157801	5214	1292
KREMSA DIGITAL s.r.o.		AR420840549432426496	Google	d117	2019-04-27	16	1	349333	33666	156	0
Liberal Democrats	the Liberal Democrats	5883973269	Facebook	d117	2019-04-27	159	1	347398	130690	4125	1098
Platforma Obywatelska	KKW Koalicja Europejska PO PSL SLD .N Zieloni	102931488739	Facebook	d117	2019-04-27	410	1	341048	133612	1465	265
Prawo i Sprawiedliwość	Komitet Wyborczy Prawo i Sprawiedliwość	157458232131	Facebook	d117	2019-04-27	3	1	334831	166666	422	77
