advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	recent_code_filter	recent_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	rw1	Last week	185	1	52995323	23967161	290639	81123
CDU	CDU	78502295414	Facebook	rw1	Last week	3170	1	30302830	7531000	313830	0
Silvio Berlusconi	Silvio Berlusconi	116716651695782	Facebook	rw1	Last week	275	1	14179698	5615044	69135	12544
N-VA	Nieuw-Vlaamse Alliantie	334361224413	Facebook	rw1	Last week	84	1	9235652	4132201	26327	5808
Matteo Salvini	Lega - Salvini Premier	252306033154	Facebook	rw1	Last week	15	1	8687485	3884999	36460	8737
Partidul Social Democrat	Partidul Social Democrat	291177524360702	Facebook	rw1	Last week	34	1	8603671	3747933	18953	4817
România în primul rând	Future Innovation	770704223323599	Facebook	rw1	Last week	27	1	8129385	3792954	8738	2118
Alianța 2020 USR PLUS	Uniunea Salvați România - USR	621574984950400	Facebook	rw1	Last week	39	1	7897918	3613852	23015	5569
Fidesz	Fidesz	9844779306	Facebook	rw1	Last week	29	1	6099971	2850000	18880	9285
Jobbik Magyarországért Mozgalom	Jobbik Magyarországért Mozgalom	287770891404	Facebook	rw1	Last week	15	1	5938081	2793333	17252	7929
Liberal Democrats	the Liberal Democrats	5883973269	Facebook	rw1	Last week	355	1	5729731	1674076	81823	14026
sp.a	sp.a	57253967150	Facebook	rw1	Last week	78	1	5407423	2380500	28448	6104
Greenpeace France		39435457457	Facebook	rw1	Last week	17	1	5111983	2225000	18283	4800
Partito Democratico		77034286895	Facebook	rw1	Last week	71	1	5030880	2017444	18604	2918
SPD	SPD	47930567748	Facebook	rw1	Last week	1112	1	5019887	1187000	126488	4700
Tom Van Grieken	Vlaams Belang	584806884924010	Facebook	rw1	Last week	23	1	4420365	1855542	38656	9812
CDH - Centre Démocrate Humaniste	CDH - Centre Démocrate Humaniste	189649407806135	Facebook	rw1	Last week	91	1	4320415	1195999	11015	874
Vlaams Belang	Vlaams Belang	56605856504	Facebook	rw1	Last week	13	1	4169218	1854615	19833	6069
Wiosna Biedronia	KW Wiosna Roberta Biedronia	2246647628925721	Facebook	rw1	Last week	10	1	4164991	1980000	5872	1170
The Labour Party	The Labour Party	25749647410	Facebook	rw1	Last week	54	1	4055948	1435000	39401	8563
Partidul Naţional Liberal		181375448581167	Facebook	rw1	Last week	23	1	3789264	1675714	8272	2317
BÜNDNIS 90/DIE GRÜNEN	BÜNDNIS 90/DIE GRÜNEN	47217143218	Facebook	rw1	Last week	193	1	3703052	1285384	25371	3664
Change UK - The Independent Group	The Independent Group (TIG) Ltd, company number 11770529, a registered company in England and Wales.	395151614382309	Facebook	rw1	Last week	208	1	3622791	1430000	63173	12613
SPÖ	SPÖ	77393060080	Facebook	rw1	Last week	320	1	3494007	1181537	24476	2340
Uniunea Salvați România - USR	Uniunea Salvați România - USR	1058116737612843	Facebook	rw1	Last week	24	1	3431900	1529461	14063	3288
The Brexit Party	The Brexit Party	230416667843105	Facebook	rw1	Last week	31	1	3398108	1427291	52601	13185
Nemzeti Televízió	Alfahír Hírportál	164061553749320	Facebook	rw1	Last week	35	1	2956280	1291892	7073	2816
Platforma Obywatelska	KKW Koalicja Europejska PO PSL SLD .N Zieloni	102931488739	Facebook	rw1	Last week	418	1	2774480	939371	9713	1644
