day_code	day_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
d132	2019-05-12	BE	Belgium	2835	334	15558302	5551171	97456	14526
d131	2019-05-11	BE	Belgium	2963	350	17770293	6466839	109782	17103
d130	2019-05-10	BE	Belgium	2984	360	15792755	5619078	98385	15103
d129	2019-05-09	BE	Belgium	2701	353	13196003	4832932	95986	15617
d128	2019-05-08	BE	Belgium	2589	341	12670525	4832012	85290	14681
d127	2019-05-07	BE	Belgium	2411	322	10594454	3997754	73165	12943
d126	2019-05-06	BE	Belgium	2330	323	13168594	5093611	86815	16181
d125	2019-05-05	BE	Belgium	2157	313	12579683	5211942	132414	26695
d124	2019-05-04	BE	Belgium	2150	314	10840932	4440063	62235	12167
d123	2019-05-03	BE	Belgium	2107	329	10892689	4417791	67747	13280
d122	2019-05-02	BE	Belgium	1990	312	7452632	2910832	49315	9401
d121	2019-05-01	BE	Belgium	1894	305	6692614	2661384	38562	6887
d120	2019-04-30	BE	Belgium	2154	342	8404875	3254788	51016	9697
d119	2019-04-29	BE	Belgium	2099	346	11385000	4539054	76097	15270
d118	2019-04-28	BE	Belgium	2045	345	7333144	2848083	51798	9241
d117	2019-04-27	BE	Belgium	1974	338	6767496	2615012	49273	9069
d116	2019-04-26	BE	Belgium	2050	353	9015692	3617769	71309	12740
d115	2019-04-25	BE	Belgium	1827	346	5183775	1888279	38231	6556
d114	2019-04-24	BE	Belgium	1770	345	5660140	2147663	39846	7534
d113	2019-04-23	BE	Belgium	1678	340	5889655	2334763	36855	7119
d112	2019-04-22	BE	Belgium	1630	330	3808024	1441363	23810	4238
d111	2019-04-21	BE	Belgium	1719	345	5263976	2048546	33796	5317
d110	2019-04-20	BE	Belgium	1713	364	6528145	2618763	46486	8484
d109	2019-04-19	BE	Belgium	1815	386	4651484	1688064	34286	5181
d108	2019-04-18	BE	Belgium	1683	386	3490174	1225806	25097	4348
d107	2019-04-17	BE	Belgium	1648	387	3822552	1469350	26263	4579
d106	2019-04-16	BE	Belgium	1627	387	2554531	924292	21233	3506
d105	2019-04-15	BE	Belgium	1527	429	3058608	1147329	25089	3249
d104	2019-04-14	BE	Belgium	1504	434	2724993	1024821	18265	2713
d103	2019-04-13	BE	Belgium	1513	445	2949756	1089813	20314	3097
