advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	impression_code_filter	impression_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Partidul Social Democrat	Partidul Social Democrat	291177524360702	Facebook	500k_1m	500k - 1m	RO	Romania	20	1	19997699	9998859	48317	14706
România în primul rând	Future Innovation	770704223323599	Facebook	500k_1m	500k - 1m	RO	Romania	11	1	10999952	5499981	8191	1890
Alianța 2020 USR PLUS	Uniunea Salvați România - USR	621574984950400	Facebook	500k_1m	500k - 1m	RO	Romania	8	1	7999936	3999972	9452	2521
European Parliament		178362315106	Facebook	500k_1m	500k - 1m	RO	Romania	9	1	6223283	3111645	32667	6534
European Commission		107898832590939	Facebook	500k_1m	500k - 1m	RO	Romania	8	1	5649418	2824712	14434	3923
Partidul Naţional Liberal	Future Innovation 	181375448581167	Facebook	500k_1m	500k - 1m	RO	Romania	5	1	4999951	2499978	4411	945
Romania #nuepsd	Future Innovation	293215748279337	Facebook	500k_1m	500k - 1m	RO	Romania	5	1	4999951	2499978	2730	735
Politice.net	politice.net	2546711162025064	Facebook	500k_1m	500k - 1m	RO	Romania	3	1	3000000	1500002	3150	630
Litere.net	litere.net	1504323906337545	Facebook	500k_1m	500k - 1m	RO	Romania	3	1	2999993	1499998	2310	525
ALDE - Partidul Alianta Liberalilor si Democratilor	EvolveDreamSoft	1445317929104549	Facebook	500k_1m	500k - 1m	RO	Romania	3	1	2999975	1499989	3150	630
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	500k_1m	500k - 1m	RO	Romania	7	1	1333678	666840	2960	815
European Greens		141366725876424	Facebook	500k_1m	500k - 1m	RO	Romania	2	1	1108795	554398	1542	608
PSD Galati	Partidul Social Democrat Galati	1585170161775563	Facebook	500k_1m	500k - 1m	RO	Romania	1	1	999999	500000	1050	210
Declic	Declic	686190454826244	Facebook	500k_1m	500k - 1m	RO	Romania	1	1	999999	500000	1050	210
Winkler Gyula		1560147330888040	Facebook	500k_1m	500k - 1m	RO	Romania	1	1	999999	500000	1050	210
Uniunea Salvați România - USR	Uniunea Salvați România - USR	1058116737612843	Facebook	500k_1m	500k - 1m	RO	Romania	1	1	999998	499999	1050	210
Viorel Catarama	Dreapta Liberală - DL	795022763862618	Facebook	500k_1m	500k - 1m	RO	Romania	1	1	999998	499999	1050	210
Eco friendly home		547824632336134	Facebook	500k_1m	500k - 1m	RO	Romania	1	1	999990	499995	998	499
Custom Resita Festival		2218037274884370	Facebook	500k_1m	500k - 1m	RO	Romania	1	1	998934	499467	1049	209
European Youth Event		919232861444360	Facebook	500k_1m	500k - 1m	RO	Romania	2	1	420994	210497	781	255
Greens/EFA in the European Parliament		150527751674751	Facebook	500k_1m	500k - 1m	RO	Romania	2	1	402923	201462	178	35
EU Environment		305608429284	Facebook	500k_1m	500k - 1m	RO	Romania	1	1	364196	182098	1820	364
Kialo		729627343834501	Facebook	500k_1m	500k - 1m	RO	Romania	3	1	256556	128278	1513	525
e.on		511324618972373	Facebook	500k_1m	500k - 1m	RO	Romania	1	1	242634	121317	121	24
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	500k_1m	500k - 1m	RO	Romania	1	1	202571	101286	202	101
