advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	region_code_filter	region_name_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
informo.bg	informo.bg	262524054082832	Facebook	blagoevgrad_province	Blagoevgrad Province	BG	Bulgaria	1	1	387	193	0	0
Приоритети	БЗНС	1163987410423594	Facebook	blagoevgrad_province	Blagoevgrad Province	BG	Bulgaria	13	1	247	58	2	0
Радан Кънев	Радан Кънев	1461853244069926	Facebook	blagoevgrad_province	Blagoevgrad Province	BG	Bulgaria	4	1	237	59	0	0
European Parliament	European Parliament	178362315106	Facebook	blagoevgrad_province	Blagoevgrad Province	BG	Bulgaria	1	1	221	110	0	0
Ваня Григорова - независим кандидат за евродепутат	Vanya Grigorova 	344617396401957	Facebook	blagoevgrad_province	Blagoevgrad Province	BG	Bulgaria	2	1	159	31	0	0
Постоянна ромска конференция	Roma Standing Conference	2169116143357997	Facebook	blagoevgrad_province	Blagoevgrad Province	BG	Bulgaria	2	1	49	9	0	0
Ангел Джамбазки	Войчин Мирчо	139581756144530	Facebook	blagoevgrad_province	Blagoevgrad Province	BG	Bulgaria	2	1	21	3	0	0
European Committee of the Regions	European Committee of the Regions	527351247377965	Facebook	blagoevgrad_province	Blagoevgrad Province	BG	Bulgaria	1	1	16	8	0	0
Кристиян Шкварек	Oblakov Nikolay	651747871952382	Facebook	blagoevgrad_province	Blagoevgrad Province	BG	Bulgaria	1	1	12	2	0	0
Пламена Заячка	Zayachka Plamena	265202954078265	Facebook	blagoevgrad_province	Blagoevgrad Province	BG	Bulgaria	2	1	11	1	0	0
Демократична България	Демократична България	995342840629890	Facebook	blagoevgrad_province	Blagoevgrad Province	BG	Bulgaria	1	1	10	0	0	0
Любомира Ганчева	Gancheva Lyubomira	483954725396036	Facebook	blagoevgrad_province	Blagoevgrad Province	BG	Bulgaria	1	1	10	2	0	0
Greens/EFA in the European Parliament	Greens/EFA in the European Parliament	150527751674751	Facebook	blagoevgrad_province	Blagoevgrad Province	BG	Bulgaria	2	1	6	2	0	0
Зелените ставаме Зелено движение	Ivanov Hristo	247214619360	Facebook	blagoevgrad_province	Blagoevgrad Province	BG	Bulgaria	1	1	5	1	0	0
European Commission	European Commission	107898832590939	Facebook	blagoevgrad_province	Blagoevgrad Province	BG	Bulgaria	2	1	4	2	0	0
Socialists and Democrats Group in the European Parliament	Socialists and Democrats Group in the European Parliament	127925800618165	Facebook	blagoevgrad_province	Blagoevgrad Province	BG	Bulgaria	2	1	0	0	0	0
Βασιλική Λαζαράκου	Βασιλική Λαζαράκου 	443842809693601	Facebook	blagoevgrad_province	Blagoevgrad Province	BG	Bulgaria	1	1	0	0	0	0
