advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	region_code_filter	region_name_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Strasbourg.eu		161360213882507	Facebook	alsace	Alsace	FR	France	2	1	100998	50000	198	0
Agence Isolation Pour Tous		568528630290119	Facebook	alsace	Alsace	FR	France	19	1	85026	33984	856	170
Pompes à Chaleur		464568377211278	Facebook	alsace	Alsace	FR	France	10	1	83527	41498	1650	355
Passion Cuisines		935399696559925	Facebook	alsace	Alsace	FR	France	2	1	50939	9988	197	0
ottmarsheimoise.fr		1600911850195288	Facebook	alsace	Alsace	FR	France	1	1	49757	9951	98	0
Atatürk et Kemaliste de France		884375161616918	Facebook	alsace	Alsace	FR	France	1	1	45966	22983	45	0
Pour La Protection De La Nature Au Rebberg		2257220444566879	Facebook	alsace	Alsace	FR	France	2	1	39870	7974	145	0
Bonne énergie		441986053268325	Facebook	alsace	Alsace	FR	France	30	1	24938	5986	1186	0
Mon Energie Verte		252140872017180	Facebook	alsace	Alsace	FR	France	5	1	24541	6227	340	64
Greenpeace France		39435457457	Facebook	alsace	Alsace	FR	France	119	1	21793	9712	116	25
Energie VERTE / Ressources Renouvelables		563277517440581	Facebook	alsace	Alsace	FR	France	16	1	16020	5567	277	7
Les Jeunes Européens - Strasbourg		166182630094862	Facebook	alsace	Alsace	FR	France	2	1	14998	6000	198	0
Les Energies du Soleil		1684031805239401	Facebook	alsace	Alsace	FR	France	7	1	14150	6390	177	54
Impôt et Solutions.fr		190645890956184	Facebook	alsace	Alsace	FR	France	16	1	10472	4245	224	42
Association Col'Schick		1569206589987641	Facebook	alsace	Alsace	FR	France	1	1	9999	5000	99	0
JCI Europe		114921961919029	Facebook	alsace	Alsace	FR	France	2	1	9815	1963	194	0
Médecins du Monde France		265420476920	Facebook	alsace	Alsace	FR	France	683	1	8827	1952	376	6
European Parliament		178362315106	Facebook	alsace	Alsace	FR	France	52	1	8770	3936	55	11
Route Auto		252868201731333	Facebook	alsace	Alsace	FR	France	8	1	7421	3566	35	6
Alexandre Bina		105739096557784	Facebook	alsace	Alsace	FR	France	3	1	5998	1000	198	0
Bloc citoyen 2019		2119482894804881	Facebook	alsace	Alsace	FR	France	6	1	5751	1277	109	0
L'énergie Solaire		211741889406857	Facebook	alsace	Alsace	FR	France	1	1	4999	1000	99	0
Trianon Résidences		152821134340	Facebook	alsace	Alsace	FR	France	1	1	4999	1000	99	0
FEC Strasbourg		149094635698865	Facebook	alsace	Alsace	FR	France	1	1	4999	1000	99	0
Grand-Est Révélation Choc		389271418525725	Facebook	alsace	Alsace	FR	France	1	1	4984	997	98	0
