advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	audience_code_filter	audience_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	u45_54	unknown (45-54)	CY	Cyprus	10	1	2622	1206	15	3
Στηρίζουμε Μαρίνο Κλεάνθους για την Ευρωβουλή		831939610501208	Facebook	u45_54	unknown (45-54)	CY	Cyprus	28	1	2452	803	7	0
Prof. Dr. Niyazi Kızılyürek	Niyazi Kızılyürek	878208312216203	Facebook	u45_54	unknown (45-54)	CY	Cyprus	20	1	2204	925	10	0
ΑΚΕΛ - AKEL	ΑΚΕΛ - AKEL	117799504920552	Facebook	u45_54	unknown (45-54)	CY	Cyprus	77	1	2127	673	8	0
European Parliament Office in Cyprus		205478755729	Facebook	u45_54	unknown (45-54)	CY	Cyprus	5	1	1556	749	7	1
AKEL Türkçe	ΑΚΕΛ - AKEL	811609932267686	Facebook	u45_54	unknown (45-54)	CY	Cyprus	6	1	1339	572	4	0
Nicos Tornaritis - Νίκος Τορναρίτης	Nicos Tornaritis - Νίκος Τορναρίτης	115653995162093	Facebook	u45_54	unknown (45-54)	CY	Cyprus	21	1	1298	321	2	0
Costas Mavrides - Κώστας Μαυρίδης	Costas Mavrides - Κώστας Μαυρίδης	197874087030899	Facebook	u45_54	unknown (45-54)	CY	Cyprus	25	1	1259	297	3	0
UK-Cyprus Enterprise Council	UK-Cyprus Enterprise Council 	1837120569879342	Facebook	u45_54	unknown (45-54)	CY	Cyprus	7	1	1204	543	2	0
Λευτέρης Χριστοφόρου - Lefteris Christoforou		832972046731724	Facebook	u45_54	unknown (45-54)	CY	Cyprus	40	1	1164	255	6	0
Κίνημα Σοσιαλδημοκρατών ΕΔΕΚ	EDEK	489124984493054	Facebook	u45_54	unknown (45-54)	CY	Cyprus	62	1	1143	264	5	0
Νικόλας Παπαδόπουλος	Μανωλης Κυριακου	998046016880140	Facebook	u45_54	unknown (45-54)	CY	Cyprus	35	1	1022	247	5	0
Δρ. ΕΛΕΝΗ ΘΕΟΧΑΡΟΥΣ - Dr. ELENI THEOCHAROUS		46620712083	Facebook	u45_54	unknown (45-54)	CY	Cyprus	26	1	943	207	4	0
Δημοκρατικό Κόμμα	Constantinos Georgallides	293704380825571	Facebook	u45_54	unknown (45-54)	CY	Cyprus	48	1	884	230	5	0
Κόμμα Δικαιοσύνης - ΟΑΔ	Michael Minas	404386316397983	Facebook	u45_54	unknown (45-54)	CY	Cyprus	11	1	790	289	1	0
Τζώρτζια Κωνσταντίνου-Παναγιώτου / Georgia Constantinou-Panayiotou		270213387069072	Facebook	u45_54	unknown (45-54)	CY	Cyprus	15	1	771	162	2	0
Παναγιώτης Σεντώνας - Panayiotis Sentonas		436419753766608	Facebook	u45_54	unknown (45-54)	CY	Cyprus	16	1	699	161	2	0
Union of Cypriots - Kıbrıslılar Birliği - Ένωσις Κυπρίων		2000341880290773	Facebook	u45_54	unknown (45-54)	CY	Cyprus	6	1	611	139	1	0
Παρατηρητήριο Τρίτης Ηλικίας Κύπρου		1788557328061678	Facebook	u45_54	unknown (45-54)	CY	Cyprus	4	1	433	156	1	0
Marinos Mousiouttas	Andreas Nikitaras	306684270037168	Facebook	u45_54	unknown (45-54)	CY	Cyprus	18	1	394	81	4	0
γυρίζουμε		278308089460720	Facebook	u45_54	unknown (45-54)	CY	Cyprus	5	1	376	157	2	0
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	u45_54	unknown (45-54)	CY	Cyprus	20	1	309	124	0	0
ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	82362291274	Facebook	u45_54	unknown (45-54)	CY	Cyprus	5	1	307	130	2	0
AB Bilgi Merkezi		583529045116711	Facebook	u45_54	unknown (45-54)	CY	Cyprus	1	1	287	57	0	0
Katerina Christophidou	Katerina Christophidou	131599480586562	Facebook	u45_54	unknown (45-54)	CY	Cyprus	12	1	276	63	1	0
