gender_code_filter	gender_label_filter	country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
u	unknown	CZ	Czechia	ČSSD	ČSSD	111041662264882	Facebook	664	1	29967	7992	154	38
u	unknown	CZ	Czechia	European Parliament		178362315106	Facebook	91	1	27521	12384	143	39
u	unknown	CZ	Czechia	Česká pirátská strana	Česká pirátská strana	109323929038	Facebook	101	1	25728	9914	81	20
u	unknown	CZ	Czechia	Kialo		729627343834501	Facebook	353	1	18334	7274	131	32
u	unknown	CZ	Czechia	Petr Fiala	ODS - Občanská demokratická strana	487445514669670	Facebook	39	1	13925	4022	67	16
u	unknown	CZ	Czechia	HLAS	První prezidentská	320144481956623	Facebook	102	1	11531	3069	33	10
u	unknown	CZ	Czechia	TOP 09	TOP 09	90002267161	Facebook	19	1	9411	3729	18	5
u	unknown	CZ	Czechia	Pavel Svoboda	Křesťanská a demokratická unie - Československá strana lidová	1451376028412024	Facebook	77	1	9005	2767	20	5
u	unknown	CZ	Czechia	Evropa společně	Evropa společně	535611970260854	Facebook	58	1	8157	2534	33	5
u	unknown	CZ	Czechia	European Commission		107898832590939	Facebook	21	1	7914	3617	30	7
u	unknown	CZ	Czechia	Tomáš Zdechovský		275042429350706	Facebook	25	1	7356	3247	40	10
u	unknown	CZ	Czechia	Pavel Poc	Poc Pavel	202974613060409	Facebook	19	1	7052	2816	22	5
u	unknown	CZ	Czechia	Strana nezávislosti České republiky	Strana nezávislosti České republiky	1199083776860090	Facebook	41	1	6841	2682	22	5
u	unknown	CZ	Czechia	Jan Zahradil		400970967000022	Facebook	15	1	6824	2359	27	6
u	unknown	CZ	Czechia	Organizace pro pomoc uprchlíkům, z.s.		188235971211201	Facebook	91	1	6660	1792	7	1
u	unknown	CZ	Czechia	Roman Kriz	Kriz Roman	382745889213194	Facebook	112	1	6430	1483	24	5
u	unknown	CZ	Czechia	Ondřej Krutílek - kandidát do Evropského parlamentu		1220066088147062	Facebook	34	1	5560	1612	27	8
u	unknown	CZ	Czechia	Starostové a nezávislí	Starostové a nezávislí	370583064327	Facebook	16	1	5247	1980	17	4
u	unknown	CZ	Czechia	Tvůj kandidát	Konečný Daniel	599435753834732	Facebook	16	1	5098	1644	11	4
u	unknown	CZ	Czechia	KDU-ČSL	KDU-ČSL	251656685576	Facebook	35	1	4299	1777	12	2
u	unknown	CZ	Czechia	Daniel Herman		378072105614553	Facebook	10	1	3677	1363	4	1
u	unknown	CZ	Czechia	Humans of Piráti	Česká pirátská strana	1036986463173677	Facebook	24	1	3602	967	13	2
u	unknown	CZ	Czechia	European Greens	European Greens	141366725876424	Facebook	8	1	3262	1363	8	3
u	unknown	CZ	Czechia	Andrej Babiš	ANO	214827221987263	Facebook	5	1	3178	1589	11	2
u	unknown	CZ	Czechia	Talíř do Bruselu	KDU-ČSL	2108659169383946	Facebook	49	1	3072	790	6	1
