advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	region_code_filter	region_name_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	82362291274	Facebook	western_macedonia	Western Macedonia	EL	Greece	17	1	209109	104441	510	104
Labros Palantzas / Λάμπρος Παλάντζας	Lampros Palantzas 	540653716458457	Facebook	western_macedonia	Western Macedonia	EL	Greece	24	1	68268	17492	184	6
Νότης Μαριάς, Ανεξάρτητος Ευρωβουλευτής	Επαμεινωνδας Μαριας	337788662974718	Facebook	western_macedonia	Western Macedonia	EL	Greece	12	1	60318	12154	120	0
Πλιάτσιος Νικόλαος	Nikolaos Pliatsios	540101759474820	Facebook	western_macedonia	Western Macedonia	EL	Greece	5	1	51230	10045	200	0
Kostas Dervos	Kostas Dervos	1970779819866623	Facebook	western_macedonia	Western Macedonia	EL	Greece	44	1	33102	7198	66	0
Τρύφων Γρομπανόπουλος - Δύναμη Ανανέωσης	Τρύφων Γρομπανόπουλος 	1387904741491816	Facebook	western_macedonia	Western Macedonia	EL	Greece	3	1	11331	2266	224	0
Kyriakos Mitsotakis	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	34848567724	Facebook	western_macedonia	Western Macedonia	EL	Greece	38	1	7411	3121	18	5
INBOX	New Digital Media	369693523475596	Facebook	western_macedonia	Western Macedonia	EL	Greece	60	1	5273	2296	7	0
Κίνημα Αλλαγής	Κίνημα Αλλαγής	504891253213373	Facebook	western_macedonia	Western Macedonia	EL	Greece	26	1	5247	2208	10	2
Ανεξάρτητοι 'Ελληνες	Start Business Hellas	343233902394715	Facebook	western_macedonia	Western Macedonia	EL	Greece	27	1	4128	1572	13	1
ΣΥ.ΡΙΖ.Α.	ΣΥ.ΡΙΖ.Α.	31895177275	Facebook	western_macedonia	Western Macedonia	EL	Greece	15	1	3912	1815	22	5
Ομάδα Μνήμης	In Progress	230319800467420	Facebook	western_macedonia	Western Macedonia	EL	Greece	7	1	3280	1533	18	4
To Potami	To Potami	240638659452549	Facebook	western_macedonia	Western Macedonia	EL	Greece	6	1	3223	1511	13	3
Θοδωρής Ζαγοράκης / Thodoris Zagorakis	Θοδωρής Ζαγοράκης / Thodoris Zagorakis	235332330007800	Facebook	western_macedonia	Western Macedonia	EL	Greece	5	1	3107	1323	4	1
European Parliament	European Parliament	178362315106	Facebook	western_macedonia	Western Macedonia	EL	Greece	18	1	3099	1339	9	2
Στέλιος Κούλογλου - Stelios Kouloglou	Στέλιος Κούλογλου	230852653624004	Facebook	western_macedonia	Western Macedonia	EL	Greece	20	1	2640	1136	7	1
Ζωή Κωνσταντοπούλου - Zoe Konstantopoulou	Πλεύση Ελευθερίας	1489639131352219	Facebook	western_macedonia	Western Macedonia	EL	Greece	30	1	2638	980	4	0
Βασιλική Λαζαράκου	Βασιλική Λαζαράκου 	443842809693601	Facebook	western_macedonia	Western Macedonia	EL	Greece	9	1	2483	734	5	1
In Progress	In Progress	254883792041627	Facebook	western_macedonia	Western Macedonia	EL	Greece	5	1	2015	897	6	1
Thodoris Kalabokis	Thodoris Kalabokis	311791572779718	Facebook	western_macedonia	Western Macedonia	EL	Greece	14	1	1669	744	7	1
Νίκος Ανδρουλάκης	Νίκος Ανδρουλάκης	216089191899991	Facebook	western_macedonia	Western Macedonia	EL	Greece	24	1	1663	564	4	0
Οι Έλληνες	In Progress	2273336566260671	Facebook	western_macedonia	Western Macedonia	EL	Greece	7	1	1509	631	5	1
Γιώργος Ξηραδάκης - Υποψήφιος Ευρωβουλευτής	George Xiradakis	300217683952795	Facebook	western_macedonia	Western Macedonia	EL	Greece	7	1	1404	283	11	2
Βαρουξής Λευτέρης - Varouxis Lefteris	Digital Solutions	280496205994839	Facebook	western_macedonia	Western Macedonia	EL	Greece	8	1	1362	559	1	0
Δημήτρης Καιρίδης-Dimitris Kairidis	Dimitrios Kairidis	165710610795923	Facebook	western_macedonia	Western Macedonia	EL	Greece	56	1	1356	291	8	0
