day_code_filter	day_label_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
d110	2019-04-20	COALICION ELECTORAL UNIDAS PODEMOS		AR21167248102129664	Google	155	1	20232401	2015024	101136	1934
d110	2019-04-20	Ciudadanos	Ciudadanos	74078667754	Facebook	557	1	4546112	1449666	61828	1783
d110	2019-04-20	AMERISOFT SRL		AR573801583431647232	Google	64	1	4112654	409435	422	16
d110	2019-04-20	Podemos	Unidas Podemos	269212336568846	Facebook	95	1	3927572	1764159	21116	4663
d110	2019-04-20	Future Innovation SRL		AR474748779908562944	Google	11	1	3149605	314842	12300	211
d110	2019-04-20	COALICION CANARIA		AR489541609348661248	Google	1828	1	2974593	114012	12011	65
d110	2019-04-20	Ciudadanos - Partido de la Ciudadanía		AR309397624253841408	Google	7	1	2733333	273333	21722	366
d110	2019-04-20	Sloboda a Solidarita ( SaS )		AR185084640594231296	Google	306	1	2684646	236757	3899	101
d110	2019-04-20	Fratelli d'Italia Centrodestra Nazionale		AR400032566754672640	Google	58	1	2575106	256045	7383	163
d110	2019-04-20	Vlaams Belang	Vlaams Belang	56605856504	Facebook	7	1	2432252	1116129	21155	4232
d110	2019-04-20	Partido Animalista PACMA		AR145115193901318144	Google	3	1	2333333	233333	6722	116
d110	2019-04-20	ENTUSIASMO Y MUCHO VALOR, S.L.U.		AR433345570053029888	Google	108	1	1530000	151999	13810	363
d110	2019-04-20	sp.a	sp.a	57253967150	Facebook	123	1	1465409	604774	6974	1637
d110	2019-04-20	Partido Popular	Partido Popular	72249031214	Facebook	137	1	1453432	433499	8774	533
d110	2019-04-20	Kialo		729627343834501	Facebook	13	1	1399987	530000	9156	2047
d110	2019-04-20	European Commission		107898832590939	Facebook	66	1	1143867	519523	4345	1162
d110	2019-04-20	PSOE	PSOE	189318235003	Facebook	29	1	894135	381188	1996	575
