day_code_filter	day_label_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
d127	2019-05-07	European Parliament		178362315106	Facebook	59	1	7016548	3245515	42008	11014
d127	2019-05-07	CDU	CDU	78502295414	Facebook	3170	1	4830978	1159375	43378	1037
d127	2019-05-07	Silvio Berlusconi	Silvio Berlusconi	116716651695782	Facebook	288	1	2082808	800868	11450	2098
d127	2019-05-07	România în primul rând	Future Innovation	770704223323599	Facebook	33	1	2062699	931128	2273	562
d127	2019-05-07	Vote For Your Future	Vote For Your Future	2026046207505845	Facebook	5	1	1983329	926666	13901	2757
d127	2019-05-07	SPD	SPD	47930567748	Facebook	723	1	1780160	285092	72537	683
d127	2019-05-07	N-VA	Nieuw-Vlaamse Alliantie	334361224413	Facebook	80	1	1746780	732583	4766	1218
d127	2019-05-07	Matteo Salvini	Lega - Salvini Premier	252306033154	Facebook	10	1	1668587	775961	5465	1518
d127	2019-05-07	Kialo		729627343834501	Facebook	25	1	1463975	565000	11075	2700
d127	2019-05-07	Avaaz	Avaaz	8340223883	Facebook	8	1	1452495	715333	7883	1967
d127	2019-05-07	Partidul Social Democrat	Partidul Social Democrat	291177524360702	Facebook	19	1	1433002	597271	2999	734
d127	2019-05-07	Alianța 2020 USR PLUS	Uniunea Salvați România - USR	621574984950400	Facebook	29	1	1315490	577456	5414	1113
d127	2019-05-07	Partito Democratico		77034286895	Facebook	77	1	1277383	563213	4402	860
d127	2019-05-07	Partidul Naţional Liberal	Future Innovation 	181375448581167	Facebook	30	1	1149634	511082	2434	691
d127	2019-05-07	Liberal Democrats	the Liberal Democrats	5883973269	Facebook	522	1	1136752	407065	13585	2112
d127	2019-05-07	Česká pirátská strana	Česká pirátská strana	109323929038	Facebook	44	1	988460	355666	2898	779
d127	2019-05-07	Tom Van Grieken	Vlaams Belang	584806884924010	Facebook	11	1	965575	404787	8496	1798
d127	2019-05-07	Reservix	Reservix GmbH	135158439833197	Facebook	45	1	950462	217000	3712	0
d127	2019-05-07	Partei der Humanisten	Partei der Humanisten	499613946840551	Facebook	153	1	946031	222916	5739	225
d127	2019-05-07	Fidesz	Fidesz	9844779306	Facebook	10	1	916660	426666	3611	1753
d127	2019-05-07	sp.a	sp.a	57253967150	Facebook	122	1	911500	300589	4054	614
d127	2019-05-07	Claudia Gamon	NEOS	447992848717452	Facebook	27	1	875973	279000	7173	1400
d127	2019-05-07	Jobbik Magyarországért Mozgalom	Jobbik Magyarországért Mozgalom	287770891404	Facebook	12	1	853802	388256	1555	616
d127	2019-05-07	CDH - Centre Démocrate Humaniste	CDH - Centre Démocrate Humaniste	189649407806135	Facebook	92	1	822071	389929	3930	716
d127	2019-05-07	SPÖ	SPÖ	77393060080	Facebook	409	1	800161	261814	7417	1053
d127	2019-05-07	Venstre, Danmarks Liberale Parti	Venstre, Danmarks Liberale Parti	21465928829	Facebook	221	1	787017	283777	6829	1546
d127	2019-05-07	Facebook Brussels	Facebook	287739491272583	Facebook	16	1	751069	322357	7437	1862
d127	2019-05-07	Partido Socialista Europeu	Partido Socialista Europeu	126509981274614	Facebook	2	1	699998	300000	598	100
d127	2019-05-07	Kyriakos Mitsotakis		34848567724	Facebook	9	1	683330	279999	1247	249
d127	2019-05-07	GRUNDIG		1508163162762486	Facebook	14	1	626662	287333	1185	248
d127	2019-05-07	FDP	FDP	21289227249	Facebook	168	1	589182	163800	3717	305
d127	2019-05-07	Párbeszéd Magyarországért	Párbeszéd Magyarországért	113684438795574	Facebook	16	1	577575	251546	384	173
d127	2019-05-07	Momentum Mozgalom	Momentum Mozgalom	592204747588011	Facebook	31	1	560766	206273	1017	351
d127	2019-05-07	BÜNDNIS 90/DIE GRÜNEN	BÜNDNIS 90/DIE GRÜNEN	47217143218	Facebook	190	1	557164	208777	4877	918
d127	2019-05-07	Lietuvos socialdemokratų partija - LSDP	Lietuvos socialdemokratų partija - LSDP	202360056491831	Facebook	40	1	555078	219097	1240	189
d127	2019-05-07	Vytenis Andriukaitis	Vytenis Andriukaitis	1651554231738028	Facebook	46	1	548364	241179	887	153
d127	2019-05-07	Platforma Obywatelska	KKW Koalicja Europejska PO PSL SLD .N Zieloni	102931488739	Facebook	414	1	515505	202348	2203	411
d127	2019-05-07	Norbert Kurilla	Most-Híd (Híd-Most)	355021862017547	Facebook	12	1	489972	229428	1715	339
d127	2019-05-07	Eiropas Parlaments Latvijā	Eiropas Parlaments Latvijā	380325297593	Facebook	28	1	489789	202600	2429	350
d127	2019-05-07	Stadt Wien	Stadt Wien	110971788921077	Facebook	50	1	463421	162714	2264	357
d127	2019-05-07	Greenpeace Deutschland		22541752487	Facebook	216	1	453793	143268	2943	358
d127	2019-05-07	Dobrev Klára	Demokratikus Koalíció	1880809845328535	Facebook	13	1	452537	194841	767	339
d127	2019-05-07	DIE LINKE	DIE LINKE	47694585682	Facebook	86	1	442306	167914	1779	185
d127	2019-05-07	Fără Penali în Funcții Publice	Uniunea Salvați România - USR	275621429636078	Facebook	6	1	441664	208333	1925	385
d127	2019-05-07	Andreas Schieder	SPÖ	290881691011354	Facebook	45	1	439483	164626	4235	797
d127	2019-05-07	Nemzeti Televízió	Alfahír Hírportál	164061553749320	Facebook	19	1	432495	179499	1320	582
d127	2019-05-07	Gazeta Wyborcza		63563473556	Facebook	12	1	424988	177000	788	255
d127	2019-05-07	Uniunea Salvați România - USR	Uniunea Salvați România - USR	1058116737612843	Facebook	6	1	407140	184761	2115	423
d127	2019-05-07	Građani za Mislava Kolakušića	Kolakusic Mislav	374159272978399	Facebook	6	1	404994	141000	594	0
d127	2019-05-07	Greenpeace Italia	Greenpeace Italia	35346524498	Facebook	36	1	404757	166566	760	151
d127	2019-05-07	Facebook	Facebook	726281677519881	Facebook	5	1	400999	200500	2009	400
d127	2019-05-07	VB - nos gens d'abord	Vlaams Belang	816130908786112	Facebook	43	1	400405	158696	5702	1396
d127	2019-05-07	Πέτρος Κόκκαλης - Petros Kokkalis	Πέτρος Κόκκαλης - Petros Kokkalis	234040963454964	Facebook	14	1	391577	172250	1376	200
d127	2019-05-07	Plan International España	Jose Manuel Bran Garcia	366619768708	Facebook	15	1	389985	140000	2285	200
d127	2019-05-07	Centerpartiet	Centerpartiet	12690894340	Facebook	90	1	388703	141668	3789	935
d127	2019-05-07	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	82362291274	Facebook	9	1	374998	159999	564	99
d127	2019-05-07	Open Vld	Open Vld	53668151866	Facebook	137	1	363526	149614	3201	473
d127	2019-05-07	LMP - Lehet Más a Politika	LMP - Lehet Más a Politika	47198507012	Facebook	18	1	356911	167333	346	91
d127	2019-05-07	Angelika Winzig	Wirtschaftsbund Österreich	141015722773374	Facebook	989	1	355693	75931	6926	189
d127	2019-05-07	Giorgos Patoulis	Georgios Patoulis	668804566601196	Facebook	33	1	353280	147232	1409	222
d127	2019-05-07	Nikos Papandreou	Nikos Papandreou	2245032148843299	Facebook	5	1	352495	161250	1620	300
d127	2019-05-07	Vlaams Belang	Vlaams Belang	56605856504	Facebook	4	1	348923	144462	3326	815
d127	2019-05-07	ALDE - Partidul Alianta Liberalilor si Democratilor	EvolveDreamSoft	1445317929104549	Facebook	5	1	344998	165000	651	177
d127	2019-05-07	SF	SF	74796954245	Facebook	12	1	344988	78000	3948	870
d127	2019-05-07	Groen	Groen	84920854319	Facebook	89	1	339048	113049	1676	161
d127	2019-05-07	Kostas Dervos	Kostas Dervos	1970779819866623	Facebook	22	1	326155	108166	1330	50
d127	2019-05-07	RMDSZ	RMDSZ	102601499822802	Facebook	26	1	324971	109777	613	146
d127	2019-05-07	Litere.net	litere.net	1504323906337545	Facebook	9	1	323876	151702	404	90
d127	2019-05-07	The Labour Party	The Labour Party	25749647410	Facebook	12	1	320197	136000	2057	393
d127	2019-05-07	Raimond Kaljulaid	Raimond Kaljulaid	1084372461606422	Facebook	24	1	319581	87700	3436	400
d127	2019-05-07	Change UK - The Independent Group	Change UK - The Independent Group	395151614382309	Facebook	69	1	311941	113428	9229	907
d127	2019-05-07	Barcelona en Comú	Barcelona en Comú	247118052078814	Facebook	190	1	310782	60454	5933	393
d127	2019-05-07	Campact e.V.	Campact e.V.	82734241364	Facebook	18	1	302214	126256	2125	517
d127	2019-05-07	Harald Vilimsky		547597092025909	Facebook	5	1	300122	120000	1876	333
d127	2019-05-07	Andrej Babiš	ANO	214827221987263	Facebook	2	1	299999	150000	971	194
d127	2019-05-07	SDP Hrvatske	SDP Hrvatske	129634970518	Facebook	47	1	297631	115204	773	34
d127	2019-05-07	Politice.net	politice.net	2546711162025064	Facebook	10	1	294017	144639	311	60
d127	2019-05-07	Det Konservative Folkeparti	Det Konservative Folkeparti	39233495912	Facebook	41	1	289675	114174	2116	980
d127	2019-05-07	LSAP	Lëtzebuerger Sozialistesch Aarbechterpartei	47216059667	Facebook	37	1	276505	94273	1074	54
d127	2019-05-07	Dipartimento per le politiche giovanili e il servizio civile universale – Presidenza del Consiglio dei Ministri	Dipartimento per le politiche giovanili e il servizio civile universale – Presidenza del Consiglio dei Ministri	353868374653514	Facebook	27	1	273945	125064	549	99
d127	2019-05-07	Adrian Delia	Partit Nazzjonalista	1442808799090985	Facebook	6	1	273568	112500	1365	273
d127	2019-05-07	Dominic Hannigan	Dominic Hannigan	210059959032336	Facebook	119	1	273273	84111	1441	270
d127	2019-05-07	Facebook Nordic	Facebook	334318366655425	Facebook	5	1	272892	120797	1912	385
d127	2019-05-07	Wacky Politicians	Ladbrokes Belgium	325449998160769	Facebook	78	1	270245	99369	692	36
d127	2019-05-07	Esquerra Barcelona	Esquerra Barcelona	374070875952519	Facebook	8	1	261998	115000	1658	395
d127	2019-05-07	Amnesty International Nederland	Amnesty International Nederland	57729029960	Facebook	28	1	260927	115164	1075	201
d127	2019-05-07	ΑΚΕΛ - AKEL	ΑΚΕΛ - AKEL	117799504920552	Facebook	20	1	260137	88642	822	64
d127	2019-05-07	kontrast.at	kontrast.at	1079650008770485	Facebook	22	1	254988	96200	1589	555
d127	2019-05-07	Dansk Folkeparti	Dansk Folkeparti	520449347983427	Facebook	2	1	254544	100909	3469	730
d127	2019-05-07	Liberalerna	Liberalerna	132266740623	Facebook	62	1	252838	82007	1561	404
d127	2019-05-07	TOP 09	TOP 09	90002267161	Facebook	11	1	252558	104693	473	145
d127	2019-05-07	People's Vote UK	People's Vote	748608695327755	Facebook	4	1	249996	80000	921	115
d127	2019-05-07	Socialdemokraterna	Socialdemokraterna	8040892957	Facebook	75	1	245444	61750	2301	546
d127	2019-05-07	Peter Mertens	PVDA	236485149843971	Facebook	464	1	244127	63488	3332	417
d127	2019-05-07	David Casa	David Casa	193035580892638	Facebook	34	1	242115	66192	728	51
d127	2019-05-07	Miljöpartiet de gröna	Miljöpartiet de gröna	34780126150	Facebook	7	1	241665	96666	1867	378
d127	2019-05-07	Lara Comi	Lara Comi	155619044465389	Facebook	13	1	240493	52500	910	66
d127	2019-05-07	Sosialidemokraatit SDP		108945982480217	Facebook	61	1	235965	55047	2517	366
d127	2019-05-07	Romania #nuepsd	Future Innovation	293215748279337	Facebook	2	1	233766	116883	125	34
d127	2019-05-07	John Crombez	sp.a	264131406977201	Facebook	8	1	233331	111666	1173	221
d127	2019-05-07	Sandra Gómez	PSOE	228752914179024	Facebook	8	1	217164	103333	1214	333
d127	2019-05-07	Vladimír Bilčík SPOLU - občianska demokracia	SPOLU - občianska demokracia	1501859650125625	Facebook	177	1	214244	54930	1966	118
d127	2019-05-07	Parti Socialiste (PS)	Parti Socialiste (PS)	518402351504731	Facebook	40	1	213422	49607	1118	185
d127	2019-05-07	CDA	CDA	320374518118	Facebook	4	1	209619	97281	1354	267
d127	2019-05-07	Krzysztof Hetman	Krzysztof Hetman	1607487699534202	Facebook	9	1	207162	98333	349	108
d127	2019-05-07	Niels Fuglsang		264009771074617	Facebook	16	1	205984	65000	1122	374
d127	2019-05-07	Sozialdemokratische Partei Europas	Sozialdemokratische Partei Europas	338549033673221	Facebook	10	1	202232	70717	742	100
d127	2019-05-07	EDS - EURÓPSKA DEMOKRATICKÁ STRANA	Európska Demokratická Strana	161166119377	Facebook	46	1	200145	68430	643	57
d127	2019-05-07	Departamentul Fonduri Europene al PSD	Partidul Social Democrat	1030472763816931	Facebook	2	1	199999	100000	104	21
d127	2019-05-07	Matteo Gazzini	Matteo Gazzini	204493693449796	Facebook	37	1	197402	63542	1213	172
d127	2019-05-07	Už Ingridą	Ingrida Šimonytė	2214495192154107	Facebook	17	1	196161	55833	550	20
d127	2019-05-07	Ανεξάρτητοι 'Ελληνες	Start Business Hellas	343233902394715	Facebook	12	1	195137	85972	425	80
d127	2019-05-07	SPOLU - občianska demokracia	SPOLU - občianska demokracia	1057020590987528	Facebook	29	1	194175	68038	1733	299
d127	2019-05-07	Die Grünen	Die Grünen	21759893033	Facebook	24	1	193786	74424	1194	224
d127	2019-05-07	Katarina Barley	SPD	1522202731410785	Facebook	24	1	192976	46000	2376	0
d127	2019-05-07	Greenpeace Österreich	Greenpeace Österreich	32984679070	Facebook	499	1	191540	49796	2771	33
d127	2019-05-07	Pavel Svoboda	Křesťanská a demokratická unie - Československá strana lidová	1451376028412024	Facebook	33	1	190609	61646	322	71
d127	2019-05-07	Massimiliano Smeriglio	Massimiliano Smeriglio	182266801912488	Facebook	14	1	189758	56702	691	85
d127	2019-05-07	Igor Gräzin	Igor Gräzin	339367456669277	Facebook	28	1	187844	71030	672	80
d127	2019-05-07	Greenpeace UK	Greenpeace UK 	9250349228	Facebook	46	1	187784	78401	1324	365
d127	2019-05-07	Alfred Sant	Alfred Sant	537789116260209	Facebook	19	1	185875	61738	819	78
d127	2019-05-07	Κίνημα Αλλαγής	Κίνημα Αλλαγής	504891253213373	Facebook	3	1	183332	89523	297	102
d127	2019-05-07	DéFI	DéFI	173518112695794	Facebook	72	1	182440	39789	1569	147
d127	2019-05-07	ISPI - Istituto per gli studi di politica internazionale	ISPI - Istituto per gli studi di politica internazionale	171795872872353	Facebook	6	1	181664	86333	373	50
d127	2019-05-07	Možemo - politička platforma	Možemo - politička platforma	1064762700374086	Facebook	5	1	180949	70476	633	103
d127	2019-05-07	Greenpeace Sverige	Greenpeace Sverige	95735961890	Facebook	79	1	180240	39186	1169	220
d127	2019-05-07	CD&V	CD&V	52997544531	Facebook	40	1	177913	52400	1525	281
d127	2019-05-07	PSOE Aragón	PSOE Aragón	170970449608409	Facebook	1419	1	177786	16690	12372	0
d127	2019-05-07	Jakab Péter	Országgyűlés Hivatala Jobbik Frakció	781150971947219	Facebook	5	1	174991	69531	225	107
d127	2019-05-07	Slovenská národná strana	Slovenská národná strana	121130481252381	Facebook	7	1	174163	78833	930	250
d127	2019-05-07	Demokratikus Koalíció	Demokratikus Koalíció	169599166463839	Facebook	8	1	173093	61285	252	65
d127	2019-05-07	IKEA	IKEA	112961202185776	Facebook	13	1	172220	72111	599	175
d127	2019-05-07	Δημήτρης Καιρίδης-Dimitris Kairidis	Dimitrios Kairidis	165710610795923	Facebook	23	1	170287	53583	490	12
d127	2019-05-07	Lizette Risgaard		547601668763372	Facebook	27	1	168212	68782	1425	318
d127	2019-05-07	Plan International Sverige		382243262003	Facebook	147	1	167172	59859	925	294
d127	2019-05-07	Andrej Danko - predseda SNS	Slovenská národná strana	1495199624026639	Facebook	6	1	167164	75833	880	250
d127	2019-05-07	Παπαστράτος		1925659984382187	Facebook	1	1	166666	83333	166	83
d127	2019-05-07	Liberal Alliance	Liberal Alliance	106952222676974	Facebook	489	1	166063	35830	1306	231
d127	2019-05-07	Ministerie van Binnenlandse Zaken en Koninkrijksrelaties	Ministerie van Binnenlandse Zaken en Koninkrijksrelaties	326441484085577	Facebook	5	1	164285	75000	535	128
d127	2019-05-07	Oxfam Novib		115289021825188	Facebook	31	1	163891	67646	2582	750
d127	2019-05-07	Radosław Sikorski	KKW Koalicja Europejska PO PSL SLD .N Zieloni	134214926657042	Facebook	15	1	162944	57648	329	83
d127	2019-05-07	Anti Poolamets - EKRE kandidaat Europarlamenti	Anti Poolamets	1532805486974348	Facebook	6	1	160994	32000	594	0
d127	2019-05-07	Antonio Silvio Calò	Antonio Silvio Calò	740380199679755	Facebook	10	1	157051	55696	342	49
d127	2019-05-07	Enhedslisten	Enhedslisten	223040066022	Facebook	3	1	149998	60000	803	401
d127	2019-05-07	Angelo Ciocca	Angelo Ciocca	479212098810360	Facebook	8	1	148510	65238	552	175
d127	2019-05-07	Starostové a nezávislí	Starostové a nezávislí	370583064327	Facebook	12	1	147554	58301	446	112
d127	2019-05-07	Paweł Kobyliński - Poseł na Sejm RP, Kandydat do Parlamentu Europejskiego	Paweł Kobyliński, kandydat Koalicji Europejskiej do Europarlamentu	1576591379231457	Facebook	17	1	146862	51410	343	65
d127	2019-05-07	Sven Zagała	KW Wiosna Roberta Biedronia	2215190752031133	Facebook	24	1	145964	36755	518	119
d127	2019-05-07	38 Degrees	38 Degrees	200006375787	Facebook	26	1	145071	39942	1100	177
d127	2019-05-07	Europäisches Parlament Österreich		124468054313069	Facebook	34	1	144775	60089	538	197
d127	2019-05-07	Socialdemokratiet		41459763029	Facebook	15	1	143806	35261	1902	454
d127	2019-05-07	Vlaams Belang Brussel	Vlaams Belang	499682940133305	Facebook	7	1	143367	65171	1934	446
d127	2019-05-07	Ivan ŠTEFANEC		324560137683033	Facebook	2	1	143241	71505	721	142
d127	2019-05-07	School Cuts	National Education Union	871798409656672	Facebook	33	1	142825	32916	1768	230
d127	2019-05-07	GroenLinks	GroenLinks	175740570505	Facebook	22	1	141794	50099	1354	283
d127	2019-05-07	Kristdemokraterna	Kristdemokraterna	115198178364	Facebook	14	1	140413	28583	1192	251
d127	2019-05-07	Petr Fiala	ODS - Občanská demokratická strana	487445514669670	Facebook	11	1	139688	44666	616	124
d127	2019-05-07	Moderaterna	Moderaterna	7719591155	Facebook	17	1	139489	34500	1355	361
d127	2019-05-07	Gitanas Nausėda	Gitanas Nausėda	684534791927883	Facebook	19	1	138308	35640	575	25
d127	2019-05-07	PestiSracok.hu	PestiSrácok.hu	264517713636590	Facebook	6	1	137497	35000	386	88
d127	2019-05-07	MSZP	MSZP	115388925185513	Facebook	9	1	136664	51083	259	125
d127	2019-05-07	Fratelli d'Italia	Fratelli d'Italia	355710427861591	Facebook	11	1	134989	32000	1489	100
d127	2019-05-07	Rosanna Conte	Rosanna Conte - Candidata della Lega	1035757379850845	Facebook	20	1	133776	28165	584	0
d127	2019-05-07	Karoline Edtstadler	Salzburger Volkspartei	1580540041983231	Facebook	7	1	133663	26666	1363	266
d127	2019-05-07	Progresívne Slovensko	Progresívne Slovensko	557862947737785	Facebook	13	1	132714	45552	1335	304
d127	2019-05-07	Evropski parlament Slovenija	Evropski parlament Slovenija	183314631692914	Facebook	92	1	131913	43758	952	62
d127	2019-05-07	Søren Pape Poulsen	Søren Pape Poulsen	952334508116178	Facebook	4	1	131665	53333	2298	680
d127	2019-05-07	Lietuvos valstiečių ir žaliųjų sąjunga	Lietuvos valstiečių ir žaliųjų sąjunga	190209177745566	Facebook	14	1	131546	54281	525	60
d127	2019-05-07	Magyar Közösség Pártja	Magyar Közösség Pártja	259594940734093	Facebook	961	1	130737	23083	5826	0
d127	2019-05-07	Kim De Witte	PVDA	315662412174661	Facebook	6	1	129164	33333	1164	233
d127	2019-05-07	ČSSD	ČSSD	111041662264882	Facebook	27	1	128973	26000	624	174
d127	2019-05-07	Ben & Jerry's		147006749798	Facebook	4	1	128571	60714	821	185
d127	2019-05-07	Pavel Poc	Poc Pavel	202974613060409	Facebook	13	1	125554	46611	196	52
d127	2019-05-07	EU-kommissionen i Sverige		155824787799	Facebook	18	1	125429	60536	563	149
d127	2019-05-07	Saco	Saco	133910158381	Facebook	20	1	125414	25083	901	199
d127	2019-05-07	Gyöngyösi Márton	Országgyűlés Hivatala Jobbik Frakció	781030738624077	Facebook	1	1	124999	50000	154	77
d127	2019-05-07	WWF UK		311627208673	Facebook	8	1	124999	53000	485	162
d127	2019-05-07	Departamentul pentru Agricultură și Dezvoltare Rurală al PSD	Partidul Social Democrat	339365506708219	Facebook	2	1	121427	53571	202	40
d127	2019-05-07	Приоритети	БЗНС	1163987410423594	Facebook	54	1	121118	42858	506	12
d127	2019-05-07	Joanna Skrzydlewska	Koalicyjny Komitet Wyborczy Koalicja Europejska PO PSL SLD .N Zieloni	274904002573727	Facebook	4	1	120713	53214	225	44
d127	2019-05-07	Declic	Declic	686190454826244	Facebook	5	1	120416	57083	154	44
d127	2019-05-07	Dúró Dóra	Sipos 	191946490841225	Facebook	4	1	119581	55416	370	171
d127	2019-05-07	VVD		121264564551002	Facebook	2	1	116666	43333	132	20
d127	2019-05-07	pametno.org	pametno.org	144815235686385	Facebook	18	1	114592	39519	233	8
d127	2019-05-07	Subventions énergétiques 2019	Primes Energetiques	1815507421886752	Facebook	85	1	114189	24832	1224	128
d127	2019-05-07	Gyurcsány Ferenc	Demokratikus Koalíció	187301974635606	Facebook	11	1	113616	28723	289	60
d127	2019-05-07	Ökopolisz Alapítvány	Ökopolisz Alapítvány	244669668913278	Facebook	8	1	112985	49350	373	179
d127	2019-05-07	Zora Jaurová • Progresívne Slovensko		267456060571592	Facebook	58	1	110855	36177	782	142
d127	2019-05-07	Othmar Karas	Volkspartei	395638503864459	Facebook	7	1	109997	35000	1130	216
d127	2019-05-07	Zetland	Zetland	341299649231023	Facebook	3	1	109997	25000	334	147
d127	2019-05-07	Γιώργος Χατζημάρκος	Γιώργος Χατζημάρκος	2128150737398149	Facebook	12	1	109043	33119	288	16
d127	2019-05-07	Bana Tibor	Országgyűlés Hivatala Jobbik Frakció	184890488198962	Facebook	7	1	108626	37367	168	59
d127	2019-05-07	Make.org	Make.org	122037308191612	Facebook	8	1	107499	43186	452	90
