day_code	day_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
d135	2019-05-15	SI	Slovenia	401	63	637316	197987	4761	173
d134	2019-05-14	SI	Slovenia	435	66	707252	216111	5656	175
d133	2019-05-13	SI	Slovenia	440	69	671418	207387	5549	165
d132	2019-05-12	SI	Slovenia	392	67	577760	181498	4179	163
d131	2019-05-11	SI	Slovenia	392	66	508539	158538	3479	163
d130	2019-05-10	SI	Slovenia	382	64	499780	156892	3392	174
d129	2019-05-09	SI	Slovenia	388	65	489302	149972	3412	152
d128	2019-05-08	SI	Slovenia	347	62	335545	100129	2729	137
d127	2019-05-07	SI	Slovenia	332	59	538272	192064	3367	500
d126	2019-05-06	SI	Slovenia	240	55	495826	190114	2244	502
d125	2019-05-05	SI	Slovenia	249	58	473816	186545	2272	517
d124	2019-05-04	SI	Slovenia	252	56	758997	298599	2865	767
d123	2019-05-03	SI	Slovenia	270	65	540323	201220	2159	394
d122	2019-05-02	SI	Slovenia	277	69	530547	191629	2470	355
d121	2019-05-01	SI	Slovenia	276	72	518204	181581	2389	343
d120	2019-04-30	SI	Slovenia	294	80	600544	224359	2514	355
d119	2019-04-29	SI	Slovenia	305	79	1248060	515950	6426	1185
d118	2019-04-28	SI	Slovenia	268	73	807106	339278	5338	866
d117	2019-04-27	SI	Slovenia	260	74	773419	329428	4950	839
d116	2019-04-26	SI	Slovenia	267	80	810146	345909	4989	894
d115	2019-04-25	SI	Slovenia	235	81	133499	39703	675	18
d114	2019-04-24	SI	Slovenia	228	82	123251	34416	595	7
d113	2019-04-23	SI	Slovenia	254	84	183681	57289	824	54
d112	2019-04-22	SI	Slovenia	224	82	105604	31757	608	5
d111	2019-04-21	SI	Slovenia	243	85	116242	36053	644	15
d110	2019-04-20	SI	Slovenia	229	87	92575	27151	404	5
d109	2019-04-19	SI	Slovenia	246	92	120657	38437	467	35
d108	2019-04-18	SI	Slovenia	248	100	127426	34610	600	6
d107	2019-04-17	SI	Slovenia	250	107	119272	31866	668	13
d106	2019-04-16	SI	Slovenia	261	114	84157	29498	562	37
d105	2019-04-15	SI	Slovenia	312	121	155541	60627	724	62
d104	2019-04-14	SI	Slovenia	308	125	189491	76944	689	80
d103	2019-04-13	SI	Slovenia	318	129	189428	75825	668	77
d102	2019-04-12	SI	Slovenia	376	134	212102	81269	945	84
d101	2019-04-11	SI	Slovenia	358	139	278431	105842	1423	135
d100	2019-04-10	SI	Slovenia	321	138	275692	113324	1105	159
d099	2019-04-09	SI	Slovenia	321	140	271940	114631	964	162
d098	2019-04-08	SI	Slovenia	317	137	324099	132871	1229	252
d097	2019-04-07	SI	Slovenia	312	136	310974	122235	1069	198
d096	2019-04-06	SI	Slovenia	300	132	266328	104368	977	199
