week_code_filter	week_label_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
w010	Week 10	European Parliament		178362315106	Facebook	189	1	15589224	6783555	46924	9620
w010	Week 10	Dungeon Defenders		107960282569653	Facebook	294	1	8864706	3387000	42909	4984
w010	Week 10	Kialo		729627343834501	Facebook	21	1	5249979	2305000	28465	5910
w010	Week 10	Britain's Future	Britain's Future	1625300137516491	Facebook	489	1	3411250	964436	42472	5442
w010	Week 10	People's Vote UK	People's Vote	748608695327755	Facebook	155	1	2983973	1038618	25299	3955
w010	Week 10	Sign for my Future	Sign for my Future	1345513882259768	Facebook	28	1	2110554	825285	18554	4060
w010	Week 10	Vlaams Belang	Vlaams Belang	56605856504	Facebook	3	1	1999997	900000	14997	3000
w010	Week 10	We are the 52%	We are the 52%	466744973727718	Facebook	41	1	1991754	747164	5368	727
w010	Week 10	Vattenfall Sverige		608975645850217	Facebook	25	1	1972215	890000	23552	6775
w010	Week 10	sp.a	sp.a	57253967150	Facebook	10	1	1904989	811000	12790	2500
w010	Week 10	Les Energies du Soleil		1684031805239401	Facebook	8	1	1749992	830000	22592	7800
w010	Week 10	Gazeta Wyborcza		63563473556	Facebook	8	1	1464992	671750	1641	316
w010	Week 10	Save the Children Italia		46590675335	Facebook	3	1	1200997	600000	5597	1100
w010	Week 10	5Pillars	5 Pillars	490858150969676	Facebook	2	1	1199998	600000	11569	2314
w010	Week 10	The Labour Party	The Labour Party	25749647410	Facebook	18	1	1198654	569333	8394	3139
w010	Week 10	UK government	UK government	408582579294175	Facebook	3	1	1159418	563768	14379	6926
w010	Week 10	MEO		69209479569	Facebook	3	1	1049997	409999	1996	700
w010	Week 10	Avaaz	Avaaz	8340223883	Facebook	17	1	1031487	471666	4875	1031
w010	Week 10	Winkler Gyula		1560147330888040	Facebook	2	1	1009998	502000	1054	210
w010	Week 10	Ingredientes que Suman		586540488142205	Facebook	2	1	1009998	505000	598	100
w010	Week 10	National Geographic		107307059419	Facebook	1	1	999999	499999	98	0
w010	Week 10	Bespaarkiosk.nl		1659811130952704	Facebook	1	1	999999	500000	4999	1000
w010	Week 10	Fútbol Santander		116723261685431	Facebook	1	1	999999	500000	88	0
w010	Week 10	La Prime Énergie		336155273400553	Facebook	6	1	904994	371000	7694	2100
w010	Week 10	European Commission - Development & Cooperation - EuropeAid		287842647957979	Facebook	6	1	873974	398128	362	38
