advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	region_code_filter	region_name_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Yoko Alender		709212302463805	Facebook	jarva_county	Järva County	EE	Estonia	31	1	27113	9280	488	0
Taavi Rõivas	Roivas Taavi	1033457073332454	Facebook	jarva_county	Järva County	EE	Estonia	21	1	14335	5916	108	0
Anti Poolamets - EKRE kandidaat Europarlamenti	Anti Poolamets	1532805486974348	Facebook	jarva_county	Järva County	EE	Estonia	86	1	2991	677	11	0
Igor Gräzin	Igor Gräzin	339367456669277	Facebook	jarva_county	Järva County	EE	Estonia	28	1	854	363	2	0
Sotsiaaldemokraatlik Erakond	Sotsiaaldemokraatlik Erakond	123310201026539	Facebook	jarva_county	Järva County	EE	Estonia	30	1	794	271	2	0
Inimõiguste Instituut / Estonian Institute of Human Rights		144333745668266	Facebook	jarva_county	Järva County	EE	Estonia	3	1	752	353	1	0
Urmas Paet	Paet Urmas	223092011815453	Facebook	jarva_county	Järva County	EE	Estonia	26	1	667	143	1	0
Isamaa erakond	Isamaa erakond	321163977576	Facebook	jarva_county	Järva County	EE	Estonia	10	1	602	246	2	0
European Parliament		178362315106	Facebook	jarva_county	Järva County	EE	Estonia	21	1	585	237	5	1
Raimond Kaljulaid	Raimond Kaljulaid	1084372461606422	Facebook	jarva_county	Järva County	EE	Estonia	30	1	499	108	8	0
Riho Terras		2217643278496367	Facebook	jarva_county	Järva County	EE	Estonia	3	1	215	44	1	0
Jaak Madison	Madison Jaak	536519246456733	Facebook	jarva_county	Järva County	EE	Estonia	11	1	163	34	1	0
Triin Saag	Saag Triin	2012394932389774	Facebook	jarva_county	Järva County	EE	Estonia	21	1	122	30	1	0
Keskerakond	Keskerakond	161252453921396	Facebook	jarva_county	Järva County	EE	Estonia	10	1	119	34	0	0
Veriff		959442754113350	Facebook	jarva_county	Järva County	EE	Estonia	3	1	93	40	0	0
Hanno Pevkur  #pevkur		1914863625428136	Facebook	jarva_county	Järva County	EE	Estonia	6	1	90	18	1	0
Toitumisnõustaja Erik Orgu		592673214085550	Facebook	jarva_county	Järva County	EE	Estonia	2	1	75	30	0	0
European Greens	European Greens	141366725876424	Facebook	jarva_county	Järva County	EE	Estonia	11	1	62	25	0	0
Rimi Eesti		217485440760	Facebook	jarva_county	Järva County	EE	Estonia	1	1	56	28	0	0
Maria Kaljuste - Maria from Estonia		1587214418196564	Facebook	jarva_county	Järva County	EE	Estonia	1	1	49	9	0	0
Ablo		299078570887332	Facebook	jarva_county	Järva County	EE	Estonia	8	1	42	8	0	0
Eiki Nestor	Sotsiaaldemokraatlik Erakond	1472281069715651	Facebook	jarva_county	Järva County	EE	Estonia	7	1	41	1	3	0
Keskkonnaministeerium		274848805895621	Facebook	jarva_county	Järva County	EE	Estonia	1	1	33	6	0	0
Airis Meier Page	Reformierakond	250646808998831	Facebook	jarva_county	Järva County	EE	Estonia	1	1	24	4	0	0
Marina Kaljurand	Marina Kaljurand	651496914998204	Facebook	jarva_county	Järva County	EE	Estonia	6	1	19	3	0	0
