advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	gender_code_filter	gender_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Kialo		729627343834501	Facebook	u	unknown	BG	Bulgaria	255	1	22965	9017	145	35
European Greens		141366725876424	Facebook	u	unknown	BG	Bulgaria	36	1	17799	7849	49	12
Демократична България	Демократична България	995342840629890	Facebook	u	unknown	BG	Bulgaria	42	1	14075	5191	35	6
European Parliament		178362315106	Facebook	u	unknown	BG	Bulgaria	72	1	12196	5433	35	7
Стефан Тафров	Стефан Тафров	233810563693016	Facebook	u	unknown	BG	Bulgaria	48	1	9038	2986	41	3
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	u	unknown	BG	Bulgaria	42	1	8694	3149	17	1
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	u	unknown	BG	Bulgaria	57	1	5605	2555	11	3
Valeri Simeonov		1967166133516609	Facebook	u	unknown	BG	Bulgaria	26	1	5309	1393	15	0
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	u	unknown	BG	Bulgaria	58	1	4793	1936	16	3
Път на младите	Път на младите	2051476654950711	Facebook	u	unknown	BG	Bulgaria	19	1	4792	1980	17	2
Приоритети	БЗНС	1163987410423594	Facebook	u	unknown	BG	Bulgaria	64	1	4610	1508	12	0
Радан Кънев	Радан Кънев	1461853244069926	Facebook	u	unknown	BG	Bulgaria	18	1	4428	1427	9	0
ПП ГЕРБ - София		336639303182606	Facebook	u	unknown	BG	Bulgaria	1	1	4248	1699	3	0
Лиляна Павлова	Лиляна Павлова	119576588238010	Facebook	u	unknown	BG	Bulgaria	36	1	4087	1056	13	0
Европейски парламент в България		163350039852	Facebook	u	unknown	BG	Bulgaria	1	1	3327	1331	33	6
Кристиян Шкварек	Oblakov Nikolay	651747871952382	Facebook	u	unknown	BG	Bulgaria	20	1	2884	988	7	0
Greens/EFA in the European Parliament		150527751674751	Facebook	u	unknown	BG	Bulgaria	18	1	1641	669	3	0
Volen Siderov		48268614826	Facebook	u	unknown	BG	Bulgaria	22	1	1363	306	4	0
Партия на ЗЕЛЕНИТЕ	Mitrakiev Boyan	1438204226503681	Facebook	u	unknown	BG	Bulgaria	12	1	1313	262	3	0
Движение ВОЛЯ		289082018098560	Facebook	u	unknown	BG	Bulgaria	1	1	1273	636	0	0
Крум Дончев/Krum Donchev		155516354469476	Facebook	u	unknown	BG	Bulgaria	7	1	1265	578	1	0
Бареков и Байрактаров без цензура - ТВ предаване		405986069871245	Facebook	u	unknown	BG	Bulgaria	8	1	1215	445	2	0
informo.bg	informo.bg	262524054082832	Facebook	u	unknown	BG	Bulgaria	8	1	1126	479	2	0
Arte		656089814494677	Facebook	u	unknown	BG	Bulgaria	6	1	1125	450	2	0
Guardian Weekly		64525551258	Facebook	u	unknown	BG	Bulgaria	8	1	1018	380	1	0
