day_code	day_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
d127	2019-05-07	NL	Netherlands	593	125	1927896	731719	16915	2986
d126	2019-05-06	NL	Netherlands	642	143	2045887	776298	17927	3066
d125	2019-05-05	NL	Netherlands	640	154	1387134	529998	11235	2001
d124	2019-05-04	NL	Netherlands	649	164	1307404	488710	10832	1946
d123	2019-05-03	NL	Netherlands	691	168	4226410	1680437	29253	6942
d122	2019-05-02	NL	Netherlands	667	171	1157883	418490	8602	1800
d121	2019-05-01	NL	Netherlands	676	162	1080682	408295	9390	1877
d120	2019-04-30	NL	Netherlands	856	187	1177090	464399	10920	1903
d119	2019-04-29	NL	Netherlands	835	175	1020127	405456	7429	1558
d118	2019-04-28	NL	Netherlands	803	170	844780	338535	6619	1458
d117	2019-04-27	NL	Netherlands	802	176	664539	255818	5509	1198
d116	2019-04-26	NL	Netherlands	850	186	776982	283445	6627	1220
d115	2019-04-25	NL	Netherlands	797	184	521406	199396	4603	824
d114	2019-04-24	NL	Netherlands	800	193	916613	369638	5581	1013
d113	2019-04-23	NL	Netherlands	806	190	623160	252860	4207	777
d112	2019-04-22	NL	Netherlands	780	189	510462	204422	3587	663
d111	2019-04-21	NL	Netherlands	802	192	789502	303584	5260	938
d110	2019-04-20	NL	Netherlands	801	203	832495	321502	5480	994
d109	2019-04-19	NL	Netherlands	828	215	733631	302525	4552	1009
d108	2019-04-18	NL	Netherlands	860	219	1072157	425447	5774	1307
d107	2019-04-17	NL	Netherlands	956	219	5091607	1865368	57900	10617
d106	2019-04-16	NL	Netherlands	915	226	2171376	783950	11865	2089
d105	2019-04-15	NL	Netherlands	938	249	914974	355765	8517	1441
d104	2019-04-14	NL	Netherlands	946	267	1354965	560659	9968	1753
d103	2019-04-13	NL	Netherlands	956	284	1315918	552179	9995	1754
d102	2019-04-12	NL	Netherlands	1051	308	1442941	597255	11638	1938
d101	2019-04-11	NL	Netherlands	990	302	1465211	584680	11763	1807
d100	2019-04-10	NL	Netherlands	928	303	1768121	749399	13127	2459
d099	2019-04-09	NL	Netherlands	905	294	1393034	533845	10736	1889
d098	2019-04-08	NL	Netherlands	923	297	1523593	617734	13714	2592
