advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Sosialidemokraatit SDP		108945982480217	Facebook	FI	Finland	313	1	22825672	8881513	151455	35292
European Parliament		178362315106	Facebook	FI	Finland	110	1	11510345	5224899	91973	32014
WWF Suomi		119054448115588	Facebook	FI	Finland	25	1	7054636	3330842	27173	6599
Vihreät - De Gröna	Vihreät - De Gröna	33722070600	Facebook	FI	Finland	114	1	4437736	1650483	25278	4599
Kokoomus	Kokoomus	201285237101	Facebook	FI	Finland	927	1	2573076	484000	102074	2599
Keskusta	Suomen Keskusta	55312855747	Facebook	FI	Finland	42	1	1306545	317316	6499	599
Kaisa Penny	Kaisa Penny	259256970891807	Facebook	FI	Finland	46	1	1216750	412954	7050	899
Miapetra Kumpula-Natri	Euroopassa Suomen tähden  / Miapetra Kumpula-Natri	922311201130062	Facebook	FI	Finland	41	1	1036974	363002	10065	1834
Antton Rönnholm	Antton Rönnholm	575908612596562	Facebook	FI	Finland	47	1	970200	281999	8178	899
European Greens		141366725876424	Facebook	FI	Finland	32	1	949549	389166	8935	2369
Liike Nyt		194677504471503	Facebook	FI	Finland	26	1	926936	262983	8673	1799
Svenska folkpartiet i Finland - RKP	Svenska folkpartiet i Finland - RKP	191883307265	Facebook	FI	Finland	51	1	886948	247999	5848	199
Finlands svenska socialdemokrater - FSD		174819292560785	Facebook	FI	Finland	34	1	881235	202982	6135	696
Sirpa Pietikäinen	Sirpa Pietikäinen	140188405326	Facebook	FI	Finland	19	1	870899	209980	12801	2791
Perussuomalaiset	Perussuomalaiset	181106108341	Facebook	FI	Finland	14	1	779711	284911	7083	1699
Ida Schauman	Schauman Ida Emilia Axelsdotter	1449434138617787	Facebook	FI	Finland	318	1	779681	121000	31481	0
Oatly		585888148224935	Facebook	FI	Finland	3	1	749929	309966	5596	1099
Mikkel Näkkäläjärvi		617733068345315	Facebook	FI	Finland	93	1	681818	168959	10005	199
Henna Virkkunen	Henna Virkkunen	120537424633927	Facebook	FI	Finland	54	1	678927	211996	6523	300
K-Supermarket		380462231997295	Facebook	FI	Finland	6	1	649993	279999	12493	2799
