impression_code_filter	impression_label_filter	country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
1k_5k	1k - 5k	CZ	Czechia	ČSSD	ČSSD	111041662264882	Facebook	396	1	1979601	395999	9334	2561
1k_5k	1k - 5k	CZ	Czechia	HLAS	První prezidentská	320144481956623	Facebook	52	1	259948	52000	876	190
1k_5k	1k - 5k	CZ	Czechia	Roman Kriz	Kriz Roman	382745889213194	Facebook	48	1	239952	48000	876	194
1k_5k	1k - 5k	CZ	Czechia	ecoFuture & E.ON Energy Globe		104654572907664	Facebook	36	1	179964	36000	3564	0
1k_5k	1k - 5k	CZ	Czechia	Pavel Svoboda	Křesťanská a demokratická unie - Československá strana lidová	1451376028412024	Facebook	30	1	149969	29999	519	101
1k_5k	1k - 5k	CZ	Czechia	Evropa společně	Evropa společně	535611970260854	Facebook	26	1	129965	25998	1741	124
1k_5k	1k - 5k	CZ	Czechia	Česká pirátská strana	Česká pirátská strana	109323929038	Facebook	24	1	119976	24000	453	101
1k_5k	1k - 5k	CZ	Czechia	European Parliament		178362315106	Facebook	24	1	119974	23999	2375	0
1k_5k	1k - 5k	CZ	Czechia	Talíř do Bruselu	KDU-ČSL	2108659169383946	Facebook	23	1	114976	22999	321	58
1k_5k	1k - 5k	CZ	Czechia	Organizace pro pomoc uprchlíkům, z.s.		188235971211201	Facebook	22	1	109974	21999	302	54
1k_5k	1k - 5k	CZ	Czechia	KDU-ČSL	KDU-ČSL	251656685576	Facebook	19	1	94981	19000	368	73
1k_5k	1k - 5k	CZ	Czechia	Jindřich Vobořil - kandidát do europarlamentu	ODS - Občanská demokratická strana	751475201891213	Facebook	17	1	84983	17000	298	58
1k_5k	1k - 5k	CZ	Czechia	Ing. Jaromír Kohlíček, CSc.	Kohlicek Jaromir	162310277268109	Facebook	14	1	69986	14000	310	85
1k_5k	1k - 5k	CZ	Czechia	Národní Noviny	Hrubon Rudolf	267806570729225	Facebook	13	1	64986	12999	65	3
1k_5k	1k - 5k	CZ	Czechia	Michaela Šojdrová	KDU-ČSL	733410133337387	Facebook	12	1	59988	12000	407	186
1k_5k	1k - 5k	CZ	Czechia	Kateřina Konečná	Konecna Katerina	119624098506	Facebook	11	1	54988	10999	232	58
1k_5k	1k - 5k	CZ	Czechia	Tomio Okamura - SPD		179497582061065	Facebook	11	1	54982	10998	310	120
1k_5k	1k - 5k	CZ	Czechia	Olga Sehnalová	Olga Sehnalová	474594005906021	Facebook	11	1	54968	10995	182	34
1k_5k	1k - 5k	CZ	Czechia	Ing.Alexandr Gegalčij, kandidat-Europarlament, Rozumní&Národní Demokracie	Gegalczij Alexandr	386508422184056	Facebook	10	1	49990	10000	193	38
1k_5k	1k - 5k	CZ	Czechia	Strana nezávislosti České republiky	Strana nezávislosti České republiky	1199083776860090	Facebook	9	1	44990	8999	158	31
1k_5k	1k - 5k	CZ	Czechia	Eva Decroix		567229570370422	Facebook	8	1	39992	7999	155	31
1k_5k	1k - 5k	CZ	Czechia	Tomáš Hanuš	Kricfalusi Jiri	298486534052289	Facebook	8	1	39991	7999	213	77
1k_5k	1k - 5k	CZ	Czechia	Tomáš Zdechovský		275042429350706	Facebook	8	1	39991	7999	155	31
1k_5k	1k - 5k	CZ	Czechia	MUDr. Gabriela Pecková - TOP 09	Vondryska Jan	113755299053	Facebook	7	1	34993	7000	139	38
1k_5k	1k - 5k	CZ	Czechia	Mirek Topolánek		270921370098092	Facebook	7	1	34993	7000	135	27
