advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	gender_code_filter	gender_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Sotsiaaldemokraatlik Erakond	Sotsiaaldemokraatlik Erakond	123310201026539	Facebook	f	female	EE	Estonia	18	1	1176315	458308	3272	589
Inimõiguste Instituut / Estonian Institute of Human Rights		144333745668266	Facebook	f	female	EE	Estonia	8	1	1175361	533173	2720	729
European Parliament		178362315106	Facebook	f	female	EE	Estonia	24	1	980071	421464	8989	2218
Igor Gräzin	Igor Gräzin	339367456669277	Facebook	f	female	EE	Estonia	29	1	946062	367319	3194	415
Isamaa erakond	Isamaa erakond	321163977576	Facebook	f	female	EE	Estonia	10	1	735916	310630	2807	876
Anti Poolamets - EKRE kandidaat Europarlamenti	Anti Poolamets	1532805486974348	Facebook	f	female	EE	Estonia	91	1	637219	158587	4589	45
Urmas Paet	Paet Urmas	223092011815453	Facebook	f	female	EE	Estonia	39	1	536390	116452	2611	72
Veriff		959442754113350	Facebook	f	female	EE	Estonia	3	1	396159	171604	645	129
Taavi Rõivas	Roivas Taavi	1033457073332454	Facebook	f	female	EE	Estonia	25	1	364993	152415	2166	246
Toitumisnõustaja Erik Orgu		592673214085550	Facebook	f	female	EE	Estonia	7	1	335519	123540	1413	189
Raimond Kaljulaid	Raimond Kaljulaid	1084372461606422	Facebook	f	female	EE	Estonia	40	1	297474	78127	3819	399
European Greens	European Greens	141366725876424	Facebook	f	female	EE	Estonia	11	1	152117	58597	582	95
Jaak Madison	Madison Jaak	536519246456733	Facebook	f	female	EE	Estonia	11	1	145446	32152	799	76
Yoko Alender		709212302463805	Facebook	f	female	EE	Estonia	34	1	111768	32647	2484	0
Triin Saag	Saag Triin	2012394932389774	Facebook	f	female	EE	Estonia	31	1	110251	29477	1414	0
Keskerakond	Keskerakond	161252453921396	Facebook	f	female	EE	Estonia	10	1	95331	26018	583	0
Раймонд Кальюлайд	Raimond Kaljulaid	1535510530084119	Facebook	f	female	EE	Estonia	36	1	76235	16290	2290	0
Marina Kaljurand	Marina Kaljurand	651496914998204	Facebook	f	female	EE	Estonia	9	1	74143	16545	453	0
Социал-демократическая партия	Sotsiaaldemokraatlik Erakond	383403508369488	Facebook	f	female	EE	Estonia	3	1	73761	16822	498	74
Kialo		729627343834501	Facebook	f	female	EE	Estonia	353	1	72438	28428	482	118
Ablo		299078570887332	Facebook	f	female	EE	Estonia	4	1	64995	12999	395	0
Riho Terras		2217643278496367	Facebook	f	female	EE	Estonia	3	1	54093	12018	300	40
Eiki Nestor	Sotsiaaldemokraatlik Erakond	1472281069715651	Facebook	f	female	EE	Estonia	4	1	52995	9999	395	0
Rimi Eesti		217485440760	Facebook	f	female	EE	Estonia	1	1	50232	25116	250	50
Riina Solman		2003524753215343	Facebook	f	female	EE	Estonia	1	1	49998	9999	99	0
