day_code_filter	day_label_filter	country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
d125	2019-05-05	EE	Estonia	Igor Gräzin	Igor Gräzin	339367456669277	Facebook	17	1	124180	52363	407	63
d125	2019-05-05	EE	Estonia	European Parliament		178362315106	Facebook	6	1	98862	45681	760	302
d125	2019-05-05	EE	Estonia	Sotsiaaldemokraatlik Erakond	Sotsiaaldemokraatlik Erakond	123310201026539	Facebook	20	1	66121	19974	286	27
d125	2019-05-05	EE	Estonia	Taavi Rõivas	Roivas Taavi	1033457073332454	Facebook	13	1	58536	23295	331	46
d125	2019-05-05	EE	Estonia	Urmas Paet	Paet Urmas	223092011815453	Facebook	7	1	28466	5595	154	12
d125	2019-05-05	EE	Estonia	Toitumisnõustaja Erik Orgu		592673214085550	Facebook	7	1	20705	7647	87	11
d125	2019-05-05	EE	Estonia	Triin Saag	Saag Triin	2012394932389774	Facebook	21	1	13474	3588	255	0
d125	2019-05-05	EE	Estonia	Eiki Nestor	Sotsiaaldemokraatlik Erakond	1472281069715651	Facebook	1	1	8333	1666	16	0
d125	2019-05-05	EE	Estonia	Isamaa erakond	Isamaa erakond	321163977576	Facebook	1	1	7407	3703	18	3
d125	2019-05-05	EE	Estonia	Jaak Madison	Madison Jaak	536519246456733	Facebook	4	1	7130	1676	86	11
d125	2019-05-05	EE	Estonia	Noored Otsustajad	Eesti Noorteühenduste Liit (ENL)	205597239493153	Facebook	1	1	4545	909	9	0
d125	2019-05-05	EE	Estonia	YanaToom.ee		2367048563336709	Facebook	1	1	1428	714	14	0
d125	2019-05-05	EE	Estonia	Airis Meier Page	Reformierakond	250646808998831	Facebook	1	1	1249	250	24	0
d125	2019-05-05	EE	Estonia	Marina Kaljurand	Marina Kaljurand	651496914998204	Facebook	1	1	499	100	9	0
d125	2019-05-05	EE	Estonia	Erki Savisaar		326940990843491	Facebook	1	1	454	90	9	0
d125	2019-05-05	EE	Estonia	Yoko Alender		709212302463805	Facebook	1	1	416	83	8	0
d125	2019-05-05	EE	Estonia	Avatud Eesti Fond / Open Estonia Foundation		121563304583739	Facebook	1	1	333	66	6	0
d125	2019-05-05	EE	Estonia	Compara		383769122391278	Facebook	1	1	263	52	5	0
d125	2019-05-05	EE	Estonia	VoteWatch Europe		355087424564148	Facebook	4	1	172	76	0	0
d125	2019-05-05	EE	Estonia	M&E Blog		1457037161268656	Facebook	1	1	166	0	16	0
d125	2019-05-05	EE	Estonia	Раймонд Кальюлайд	Raimond Kaljulaid	1535510530084119	Facebook	1	1	142	0	14	0
d125	2019-05-05	EE	Estonia	Легион информационной обороны		759570777707924	Facebook	1	1	122	24	0	0
d125	2019-05-05	EE	Estonia	Miapetra Kumpula-Natri		922311201130062	Facebook	1	1	116	23	1	0
d125	2019-05-05	EE	Estonia	Raimond Kaljulaid	Raimond Kaljulaid	1084372461606422	Facebook	1	1	98	0	9	0
d125	2019-05-05	EE	Estonia	Talking Europe		316028505828375	Facebook	2	1	88	41	0	0
d125	2019-05-05	EE	Estonia	Guardian Weekly		64525551258	Facebook	4	1	81	16	0	0
d125	2019-05-05	EE	Estonia	Get The Trolls Out		858018134275978	Facebook	1	1	43	21	0	0
d125	2019-05-05	EE	Estonia	Basmah		137973986840264	Facebook	20	1	32	7	0	0
d125	2019-05-05	EE	Estonia	Tuunes		992176580926495	Facebook	4	1	20	5	0	0
d125	2019-05-05	EE	Estonia	Noosworks.com		405566173606704	Facebook	1	1	14	2	0	0
d125	2019-05-05	EE	Estonia	Chug Bottles		1781974005205686	Facebook	1	1	11	5	0	0
d125	2019-05-05	EE	Estonia	Kialo		729627343834501	Facebook	1	1	10	2	0	0
d125	2019-05-05	EE	Estonia	SV4IE		2246467545588430	Facebook	1	1	10	5	0	0
d125	2019-05-05	EE	Estonia	Européens Sans Frontières		668031516635463	Facebook	7	1	9	3	0	0
d125	2019-05-05	EE	Estonia	Climate-KIC		403370709744295	Facebook	1	1	8	4	0	0
d125	2019-05-05	EE	Estonia	YOGA BURN		146316959083110	Facebook	3	1	3	0	0	0
d125	2019-05-05	EE	Estonia	Council of Europe - Directorate General Human Rights and Rule of Law		315160671967064	Facebook	2	1	2	1	0	0
d125	2019-05-05	EE	Estonia	Minnesota House DFL Campaign	the DFL House Caucus, 255 East Plato Blvd, Saint Paul, MN 55107.	405346683155169	Facebook	1	1	2	0	0	0
d125	2019-05-05	EE	Estonia	Routledge Politics, IR and Strategic Studies		59321208735	Facebook	1	1	2	0	0	0
