day_code_filter	day_label_filter	country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
d124	2019-05-04	EE	Estonia	European Parliament		178362315106	Facebook	9	1	258861	115681	2959	802
d124	2019-05-04	EE	Estonia	Igor Gräzin	Igor Gräzin	339367456669277	Facebook	17	1	124180	52363	407	63
d124	2019-05-04	EE	Estonia	Sotsiaaldemokraatlik Erakond	Sotsiaaldemokraatlik Erakond	123310201026539	Facebook	20	1	66121	19974	286	27
d124	2019-05-04	EE	Estonia	Jaak Madison	Madison Jaak	536519246456733	Facebook	6	1	58796	12010	218	11
d124	2019-05-04	EE	Estonia	Taavi Rõivas	Roivas Taavi	1033457073332454	Facebook	12	1	52286	22045	269	34
d124	2019-05-04	EE	Estonia	Urmas Paet	Paet Urmas	223092011815453	Facebook	6	1	28300	5595	137	12
d124	2019-05-04	EE	Estonia	Toitumisnõustaja Erik Orgu		592673214085550	Facebook	7	1	20705	7647	87	11
d124	2019-05-04	EE	Estonia	Triin Saag	Saag Triin	2012394932389774	Facebook	11	1	9011	2803	124	0
d124	2019-05-04	EE	Estonia	Eiki Nestor	Sotsiaaldemokraatlik Erakond	1472281069715651	Facebook	1	1	8333	1666	16	0
d124	2019-05-04	EE	Estonia	Isamaa erakond	Isamaa erakond	321163977576	Facebook	1	1	7407	3703	18	3
d124	2019-05-04	EE	Estonia	Noored Otsustajad	Eesti Noorteühenduste Liit (ENL)	205597239493153	Facebook	1	1	4545	909	9	0
d124	2019-05-04	EE	Estonia	YanaToom.ee		2367048563336709	Facebook	1	1	1428	714	14	0
d124	2019-05-04	EE	Estonia	Airis Meier Page	Reformierakond	250646808998831	Facebook	1	1	1249	250	24	0
d124	2019-05-04	EE	Estonia	Marina Kaljurand	Marina Kaljurand	651496914998204	Facebook	1	1	499	100	9	0
d124	2019-05-04	EE	Estonia	Erki Savisaar		326940990843491	Facebook	1	1	454	90	9	0
d124	2019-05-04	EE	Estonia	Yoko Alender		709212302463805	Facebook	1	1	416	83	8	0
d124	2019-05-04	EE	Estonia	Avatud Eesti Fond / Open Estonia Foundation		121563304583739	Facebook	1	1	333	66	6	0
d124	2019-05-04	EE	Estonia	Compara		383769122391278	Facebook	1	1	263	52	5	0
d124	2019-05-04	EE	Estonia	VoteWatch Europe		355087424564148	Facebook	4	1	172	76	0	0
d124	2019-05-04	EE	Estonia	M&E Blog		1457037161268656	Facebook	1	1	166	0	16	0
d124	2019-05-04	EE	Estonia	Kialo		729627343834501	Facebook	5	1	161	53	1	0
d124	2019-05-04	EE	Estonia	Раймонд Кальюлайд	Raimond Kaljulaid	1535510530084119	Facebook	1	1	142	0	14	0
d124	2019-05-04	EE	Estonia	Легион информационной обороны		759570777707924	Facebook	1	1	122	24	0	0
d124	2019-05-04	EE	Estonia	Miapetra Kumpula-Natri		922311201130062	Facebook	1	1	116	23	1	0
d124	2019-05-04	EE	Estonia	Raimond Kaljulaid	Raimond Kaljulaid	1084372461606422	Facebook	1	1	98	0	9	0
