advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	audience_code_filter	audience_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament	European Parliament	178362315106	Facebook	u35_44	unknown (35-44)	CY	Cyprus	18	1	7370	3356	19	3
Γραφείο Τύπου και Πληροφοριών - Press and Information Office	PIO Cyprus	620027974738907	Facebook	u35_44	unknown (35-44)	CY	Cyprus	4	1	4328	1863	11	4
Κίνημα Σοσιαλδημοκρατών ΕΔΕΚ	EDEK	489124984493054	Facebook	u35_44	unknown (35-44)	CY	Cyprus	20	1	3944	1509	8	0
Nicos Tornaritis - Νίκος Τορναρίτης	Nicos Tornaritis - Νίκος Τορναρίτης	115653995162093	Facebook	u35_44	unknown (35-44)	CY	Cyprus	13	1	3386	1333	7	0
Συμμαχία Πολιτών	ΣΥΜΜΑΧΙΑ ΠΟΛΙΤΩΝ	470323203056530	Facebook	u35_44	unknown (35-44)	CY	Cyprus	27	1	2873	617	8	0
ΑΚΕΛ - AKEL	ΑΚΕΛ - AKEL	117799504920552	Facebook	u35_44	unknown (35-44)	CY	Cyprus	79	1	2829	698	21	0
Κόμμα Δικαιοσύνης - ΟΑΔ	Michael Minas	404386316397983	Facebook	u35_44	unknown (35-44)	CY	Cyprus	13	1	2303	716	12	1
Λευτέρης Χριστοφόρου - Lefteris Christoforou	Λευτέρης Χριστοφόρου - Lefteris Christoforou	832972046731724	Facebook	u35_44	unknown (35-44)	CY	Cyprus	22	1	2291	573	6	0
Marinos Mousiouttas	Andreas Nikitaras	306684270037168	Facebook	u35_44	unknown (35-44)	CY	Cyprus	34	1	2007	593	10	0
Costas Mavrides - Κώστας Μαυρίδης	Costas Mavrides - Κώστας Μαυρίδης	197874087030899	Facebook	u35_44	unknown (35-44)	CY	Cyprus	17	1	1978	488	5	0
Δρ. ΕΛΕΝΗ ΘΕΟΧΑΡΟΥΣ - Dr. ELENI THEOCHAROUS	Δρ. ΕΛΕΝΗ ΘΕΟΧΑΡΟΥΣ - Dr. ELENI THEOCHAROUS	46620712083	Facebook	u35_44	unknown (35-44)	CY	Cyprus	11	1	1730	467	4	0
Ξαναμπές στο Παιχνίδι - Ευρωεκλογές 2019		1820884184678798	Facebook	u35_44	unknown (35-44)	CY	Cyprus	30	1	1562	333	7	0
ΛΕΥΤΕΡΗΣ ΔΗΜΗΤΡΙΟΥ	Eleftherios Demetriou	609745702447737	Facebook	u35_44	unknown (35-44)	CY	Cyprus	18	1	1502	435	5	0
Παναγιώτης Σεντώνας - Panayiotis Sentonas	Παναγιώτης Σεντώνας - Panayiotis Sentonas	436419753766608	Facebook	u35_44	unknown (35-44)	CY	Cyprus	11	1	1012	236	3	0
Τζώρτζια Κωνσταντίνου-Παναγιώτου / Georgia Constantinou-Panayiotou		Georgia Constantinou Panayiotou	270213387069072	Facebook	u35_44	unknown (35-44)	CY	Cyprus	6	1	991	361	5	0
Δημοκρατικός Συναγερμός	Δημοκρατικός Συναγερμός	64330641883	Facebook	u35_44	unknown (35-44)	CY	Cyprus	13	1	925	387	5	0
European Greens	European Greens	141366725876424	Facebook	u35_44	unknown (35-44)	CY	Cyprus	3	1	916	423	6	1
European Commission	European Commission	107898832590939	Facebook	u35_44	unknown (35-44)	CY	Cyprus	19	1	766	365	1	0
Δημήτρης Παπαδάκης	Δημήτρης Παπαδάκης - Demetris Papadakis	1406872809567447	Facebook	u35_44	unknown (35-44)	CY	Cyprus	8	1	568	125	2	0
Νικόλας Παπαδόπουλος	Constantinos Georgallides	998046016880140	Facebook	u35_44	unknown (35-44)	CY	Cyprus	6	1	503	186	2	0
Ψηφίζω Δρ. Μαρδαπήττα Χρύσανθο		326882297995016	Facebook	u35_44	unknown (35-44)	CY	Cyprus	2	1	414	157	0	0
Δημοκρατικό Κόμμα	Constantinos Georgallides	293704380825571	Facebook	u35_44	unknown (35-44)	CY	Cyprus	3	1	341	144	0	0
Dr. Eleni Stavrou	Eleni Stavrou	822417261217421	Facebook	u35_44	unknown (35-44)	CY	Cyprus	10	1	340	112	3	0
ΚΩΝΣΤΑΝΤΙΝΟΣ ΟΔΥΣΣΕΩΣ	Κωνσταντινος Οδυσσεως	311289838967373	Facebook	u35_44	unknown (35-44)	CY	Cyprus	4	1	310	81	1	0
Ιακώβου Βάκης	Γιωργος Αλεξανδρου	332523037613071	Facebook	u35_44	unknown (35-44)	CY	Cyprus	4	1	291	73	1	0
