advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	day_code_filter	day_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Kansallinen Kokoomus r.p.		AR210958348219056128	Google	d093	2019-04-03	91	1	9685211	964441	43616	823
Liberaalipuolue - Vapaus valita r.p.		AR52536314842578944	Google	d093	2019-04-03	171	1	2294212	227441	533	0
Lietuvos Respublikos liberalų sąjūdis		AR132631338879549440	Google	d093	2019-04-03	69	1	1267797	122012	570	18
SOCIALDEMOKRATIET		AR271193993235136512	Google	d093	2019-04-03	12	1	864468	86446	27653	466
Suomen Keskusta r.p.		AR441112520191639552	Google	d093	2019-04-03	25	1	749852	74300	12330	213
Perussuomalaiset r.p., Sannfinländarna r.p.		AR535217521389731840	Google	d093	2019-04-03	19	1	567563	56050	16663	327
TOP 09		AR268709096956362752	Google	d093	2019-04-03	154	1	540428	18666	1862	0
NÁRODNÁ KOALÍCIA		AR12498698428743680	Google	d093	2019-04-03	2	1	310784	31078	1382	23
Rumilus Design Oy		AR391102333313875968	Google	d093	2019-04-03	31	1	238134	22532	101	0
Petteri Rädyn tukiyhdistys ry		AR427131130332839936	Google	d093	2019-04-03	11	1	191169	18795	6434	120
Suomen Sosialidemokraattinen Puolue - Finlands Socialdemokratiska  Parti r.p.		AR525570406367625216	Google	d093	2019-04-03	47	1	186506	14631	12057	254
Socialdemokratiet Sønderborg kreds		AR556939473108074496	Google	d093	2019-04-03	38	1	184224	18129	2619	51
Alternativet		AR198061076825243648	Google	d093	2019-04-03	1	1	142857	14285	71	7
Fondation Populaire		AR320938922932699136	Google	d093	2019-04-03	8	1	109259	10888	2433	54
Jukka Kopra		AR232680299937398784	Google	d093	2019-04-03	9	1	88356	8553	5126	88
PARTIDUL SOCIAL DEMOCRAT - P.S.D.		AR191075604576075776	Google	d093	2019-04-03	5	1	79235	7923	2826	50
Savo-Karjalan vihreät ry		AR343251587273064448	Google	d093	2019-04-03	24	1	72352	6470	70	0
Fianna Fáil		AR101183107301900288	Google	d093	2019-04-03	14	1	65547	6499	60	5
Aalborg Venstrevælger forening		AR118173585608015872	Google	d093	2019-04-03	19	1	61818	6000	39	2
Pirkanmaan Kokoomus ry		AR571246318408695808	Google	d093	2019-04-03	10	1	46175	4403	2687	68
Sozialdemokratische Partei Österreichs (SPÖ)		AR520910676089110528	Google	d093	2019-04-03	1	1	43478	4347	1304	21
Varsinais-Suomen Kokoomus ry		AR199136399197208576	Google	d093	2019-04-03	39	1	34913	1250	464	38
CENTERPARTIETS RIKSORGANISATION		AR484881879070146560	Google	d093	2019-04-03	52	1	30924	0	162	0
Kankaanpään Työväenyhdistys ry		AR217573010171756544	Google	d093	2019-04-03	16	1	19231	1670	48	3
Yhteinen hyvä ry		AR296997332115783680	Google	d093	2019-04-03	26	1	17236	400	148	8
Občanská demokratická strana		AR37429025076936704	Google	d093	2019-04-03	1	1	16666	1666	83	8
Maailman Paras Pääkaupunki ry		AR221113437613195264	Google	d093	2019-04-03	14	1	13318	800	179	16
Alternative für Deutschland		AR380456861733748736	Google	d093	2019-04-03	2	1	11250	1000	11	0
Vapaus ry		AR124593908880506880	Google	d093	2019-04-03	13	1	9291	0	46	0
Gestion et Action Libérale		AR201311233196949504	Google	d093	2019-04-03	31	1	6672	166	562	12
Nieuw-Vlaamse Alliantie		AR417822664892088320	Google	d093	2019-04-03	18	1	6121	345	1094	22
Saku Petteri Räty		AR196651502918434816	Google	d093	2019-04-03	14	1	5888	0	101	8
Uusmaalaisten puolesta ry		AR139371345157816320	Google	d093	2019-04-03	1	1	5000	0	250	25
Teknologia ja tulevaisuus ry		AR340766690994290688	Google	d093	2019-04-03	4	1	3864	0	51	3
Janika Takatalo		AR113027046556303360	Google	d093	2019-04-03	9	1	3649	0	18	0
Michael Aastrup Jensen		AR92226485582036992	Google	d093	2019-04-03	1	1	2941	294	14	1
SPD Berlin		AR257142234632159232	Google	d093	2019-04-03	1	1	2173	217	652	10
SPÖ-Landesorganisation Burgenland		AR345765070854160384	Google	d093	2019-04-03	5	1	912	0	21	1
HLAS		AR312619193323225088	Google	d093	2019-04-03	2	1	754	0	3	0
Freiheitliche Partei Österreich		AR333020356698701824	Google	d093	2019-04-03	3	1	599	0	2	0
Dansk Folkeparti - Århus Lokalforening		AR167070242084749312	Google	d093	2019-04-03	2	1	526	0	2	0
SPD		AR456734381399080960	Google	d093	2019-04-03	1	1	232	0	1	0
GroenLinks		AR148211418645135360	Google	d093	2019-04-03	1	1	178	0	0	0
