advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	day_code_filter	day_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Future Innovation SRL		AR474748779908562944	Google	d125	2019-05-05	21	1	15978296	1597829	28722	487
AMERISOFT SRL		AR573801583431647232	Google	d125	2019-05-05	134	1	14772149	1474334	1406	87
Partidul Uniunea Salvati Romania		AR150822483883196416	Google	d125	2019-05-05	72	1	14643618	1464361	22088	447
Nieuw-Vlaamse Alliantie		AR417822664892088320	Google	d125	2019-05-05	75	1	9026356	901086	31122	1873
CDU Christlich Demokratische Union		AR68737343799951360	Google	d125	2019-05-05	2417	1	6273809	361250	54319	4356
PARTIDUL SOCIAL DEMOCRAT - P.S.D.		AR191075604576075776	Google	d125	2019-05-05	20	1	5353713	533871	44566	783
Popolari per l'Italia		AR406403961759727616	Google	d125	2019-05-05	5	1	3553113	355311	6120	108
Občanska demokraticka strana		AR386241117529571328	Google	d125	2019-05-05	14	1	3316107	329999	8873	164
KREMSA DIGITAL s.r.o.		AR420840549432426496	Google	d125	2019-05-05	33	1	3265896	324705	2208	61
Freiheitliche Partei Österreich		AR333020356698701824	Google	d125	2019-05-05	37	1	2859642	285378	19034	334
Sloboda a Solidarita ( SaS )		AR185084640594231296	Google	d125	2019-05-05	298	1	2448808	218376	4107	156
EVOLVEDREAMSOFT SRL		AR495298652231696384	Google	d125	2019-05-05	111	1	2193916	207749	1650	76
Koalicyjny Komitet Wyborczy Koalicja Europejska PO PSL SLD .N  Zieloni		AR489880258930016256	Google	d125	2019-05-05	1389	1	1711356	94416	4551	54
Alternativet		AR198061076825243648	Google	d125	2019-05-05	3	1	1585714	158571	8642	150
mmb media agentur d.o.o.		AR524572049809604608	Google	d125	2019-05-05	631	1	1426666	59047	4276	0
Fratelli d'Italia Centrodestra Nazionale		AR400032566754672640	Google	d125	2019-05-05	38	1	1318200	131411	8387	156
Sozialdemokratische Partei Österreichs (SPÖ)		AR520910676089110528	Google	d125	2019-05-05	55	1	1260906	124860	31346	555
CDA Doetinchem		AR453512812329697280	Google	d125	2019-05-05	29	1	1088862	108622	144	8
GRAFTET MICHAŁ TETERYCZ		AR164284079619964928	Google	d125	2019-05-05	28	1	959230	95769	105	5
Sotsiaaldemokraatlik Erakond		AR61981944358895616	Google	d125	2019-05-05	8	1	840073	84007	3717	68
SPD		AR456734381399080960	Google	d125	2019-05-05	28	1	728272	72618	38753	2275
ΑΝΟΡΘΩΤΙΚΟ ΚΟΜΜΑ ΕΡΓΑΖΟΜΕΝΟΥ ΛΑΟΥ (ΑΚΕΛ)		AR429686395355791360	Google	d125	2019-05-05	60	1	677875	65109	330	10
Párbeszéd Magyarországért		AR567356246269624320	Google	d125	2019-05-05	8	1	654585	65329	1761	36
Start Business Hellas Single Member P.C.		AR513164341793521664	Google	d125	2019-05-05	2	1	585139	58513	3343	55
Open Vld		AR369049153717665792	Google	d125	2019-05-05	33	1	565992	55456	734	58
Česká Produkční Social Media s.r.o.		AR561937852967944192	Google	d125	2019-05-05	26	1	459452	45214	436	38
HLAS		AR312619193323225088	Google	d125	2019-05-05	338	1	455607	25525	2038	35
Cink, s.r.o.		AR361287976015101952	Google	d125	2019-05-05	29	1	406699	40215	1930	41
Svobodní		AR190231179645943808	Google	d125	2019-05-05	106	1	400246	36355	376	9
SoftCream Longina Śniecikowska BAreńska		AR39744596565032960	Google	d125	2019-05-05	24	1	392167	39136	359	33
UAB "BPN LT"		AR135010682042056704	Google	d125	2019-05-05	32	1	382239	38223	191	11
Bündnis90/ Die Grünen		AR207068276079984640	Google	d125	2019-05-05	34	1	341518	32733	17467	314
CDU-Kreisverband Neustadt		AR152876371603881984	Google	d125	2019-05-05	2	1	333333	33333	166	16
OBYČAJNÍ ĽUDIA a nezávislé osobnosti (OĽANO)		AR392996516970627072	Google	d125	2019-05-05	2	1	309523	30952	9285	154
KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ		AR237340030215913472	Google	d125	2019-05-05	32	1	302329	28421	1831	41
DIE GRÜNEN – DIE GRÜNE ALTERNATIVE		AR330966468978016256	Google	d125	2019-05-05	167	1	279036	21580	3231	53
Kresťanská únia		AR358916054556082176	Google	d125	2019-05-05	3	1	278333	27833	266	26
Sozialdemokratische Partei Österreich		AR89974685768351744	Google	d125	2019-05-05	8	1	230634	21825	7561	135
Flamesite s.r.o.		AR522320249995919360	Google	d125	2019-05-05	169	1	218153	13900	577	14
Socialdemokratiet		AR237678679797268480	Google	d125	2019-05-05	33	1	201876	19254	3449	102
Socialdemokratiet Sønderborg kreds		AR556939473108074496	Google	d125	2019-05-05	75	1	196949	18129	2683	51
EUpositive.sk		AR348804120993333248	Google	d125	2019-05-05	19	1	158991	14999	194	13
DOPRAVA		AR56197688563073024	Google	d125	2019-05-05	3	1	152882	15288	4586	76
NÁRODNÁ KOALÍCIA		AR12498698428743680	Google	d125	2019-05-05	4	1	135171	13517	592	17
Sozialdemokratische Partei Deutschlands SPD		AR224933965641809920	Google	d125	2019-05-05	4	1	122222	12222	1750	36
Fianna Fáil		AR101183107301900288	Google	d125	2019-05-05	22	1	94502	9347	143	12
