advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	day_code_filter	day_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ		AR237340030215913472	Google	d137	2019-05-17	152	1	56521043	5645901	81210	1936
Partidul Uniunea Salvati Romania		AR150822483883196416	Google	d137	2019-05-17	92	1	32293618	3229361	102857	1844
Future Innovation SRL		AR474748779908562944	Google	d137	2019-05-17	25	1	25391562	2539156	55302	1036
PARTIDUL SOCIAL DEMOCRAT - P.S.D.		AR191075604576075776	Google	d137	2019-05-17	20	1	22936401	2293640	79066	1349
Partidul Pro Romania		AR116025139887341568	Google	d137	2019-05-17	137	1	18391071	1829761	39050	864
Sloboda a Solidarita		AR242125929453715456	Google	d137	2019-05-17	429	1	11694683	1058460	31174	1055
Nieuw-Vlaamse Alliantie		AR417822664892088320	Google	d137	2019-05-17	77	1	11504656	1148101	43688	2095
NEW GEN PUBLISHING SRL		AR55967615754960896	Google	d137	2019-05-17	62	1	9409999	935000	2799	191
AMERISOFT SRL		AR573801583431647232	Google	d137	2019-05-17	76	1	9229291	922416	5815	150
CDU Christlich Demokratische Union		AR68737343799951360	Google	d137	2019-05-17	2481	1	8983333	16666	44166	0
NEA DEMOKRATIA		AR351183464155840512	Google	d137	2019-05-17	44	1	8864619	885452	53188	1084
SOCIALDEMOKRATIET		AR271193993235136512	Google	d137	2019-05-17	124	1	8337080	831934	121358	2388
Fratelli d'Italia Centrodestra Nazionale		AR400032566754672640	Google	d137	2019-05-17	80	1	7549251	752725	28234	609
SPOLU - občianska demokracia		AR194838133366325248	Google	d137	2019-05-17	70	1	7270206	720023	38133	752
Lega per Salvini Premier		AR158424507277639680	Google	d137	2019-05-17	12	1	7136666	713666	40212	728
Coalición electoral Barcelona és Capital - Primàries		AR338953321442181120	Google	d137	2019-05-17	29	1	7087857	705833	24366	491
Partido Socialista Obrero Español de Castilla y León		AR476313110076981248	Google	d137	2019-05-17	71	1	6779162	676575	5334	231
Det Konservative Folkeparti		AR40969452518375424	Google	d137	2019-05-17	276	1	6674757	641692	26888	648
DIE GRÜNEN – DIE GRÜNE ALTERNATIVE		AR330966468978016256	Google	d137	2019-05-17	433	1	6656258	630768	60729	1164
KKW Koalicja Europejska PO PSL SLD .N Zieloni		AR206097132434751488	Google	d137	2019-05-17	31	1	6237499	623500	5609	137
Koalicyjny Komitet Wyborczy Koalicja Europejska PO PSL SLD .N  Zieloni		AR489880258930016256	Google	d137	2019-05-17	2031	1	5724471	362746	13039	180
Partito Democratico		AR254356072167374848	Google	d137	2019-05-17	41	1	4777308	476780	51045	906
Open Vld		AR369049153717665792	Google	d137	2019-05-17	639	1	4775416	412500	25858	956
Slovenska demokratska stranka		AR170068335415787520	Google	d137	2019-05-17	56	1	4108478	410014	4291	156
KKW Lewica Razem – Razem, Unia Pracy, RSS		AR374597289391423488	Google	d137	2019-05-17	16	1	4108138	410670	2229	222
