advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	day_code_filter	day_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Progresívne Slovensko		AR114793686864232448	Google	d081	2019-03-22	25	1	2690000	265000	1975	150
Liberaalipuolue - Vapaus valita r.p.		AR52536314842578944	Google	d081	2019-03-22	107	1	1195879	118893	247	0
Partido Popular Regional De Canarias		AR288284801977286656	Google	d081	2019-03-22	62	1	848901	81666	494	20
Lietuvos Respublikos liberalų sąjūdis		AR132631338879549440	Google	d081	2019-03-22	37	1	752911	74393	171	9
Suomen Keskusta r.p.		AR441112520191639552	Google	d081	2019-03-22	25	1	749852	74300	12330	213
NÁRODNÁ KOALÍCIA		AR12498698428743680	Google	d081	2019-03-22	2	1	314950	31495	1507	25
Alternativet		AR198061076825243648	Google	d081	2019-03-22	2	1	192857	19285	96	7
Saku Petteri Räty		AR196651502918434816	Google	d081	2019-03-22	17	1	183133	16666	5229	99
Fianna Fáil		AR101183107301900288	Google	d081	2019-03-22	15	1	74775	6666	82	3
Hämeen Uusi Suunta ry		AR330633591832707072	Google	d081	2019-03-22	6	1	56666	4000	283	20
Sozialdemokratische Partei Österreichs (SPÖ)		AR520910676089110528	Google	d081	2019-03-22	1	1	43478	4347	1304	21
Varsinais-Suomen Kokoomus ry		AR199136399197208576	Google	d081	2019-03-22	32	1	36632	1250	494	40
Nieuw-Vlaamse Alliantie		AR417822664892088320	Google	d081	2019-03-22	21	1	25094	188	733	15
CENTERPARTIETS RIKSORGANISATION		AR484881879070146560	Google	d081	2019-03-22	28	1	24004	0	128	0
Kankaanpään Työväenyhdistys ry		AR217573010171756544	Google	d081	2019-03-22	8	1	19525	0	97	0
Gestion et Action Libérale		AR201311233196949504	Google	d081	2019-03-22	33	1	17547	188	686	14
Yhteinen hyvä ry		AR296997332115783680	Google	d081	2019-03-22	19	1	11774	400	94	6
Maailman Paras Pääkaupunki ry		AR221113437613195264	Google	d081	2019-03-22	10	1	11369	800	150	14
Pirkanmaan Kokoomus ry		AR571246318408695808	Google	d081	2019-03-22	2	1	8000	800	2400	40
Perussuomalaiset r.p., Sannfinländarna r.p.		AR535217521389731840	Google	d081	2019-03-22	3	1	4722	0	23	0
Janika Takatalo		AR113027046556303360	Google	d081	2019-03-22	9	1	3649	0	18	0
Michael Aastrup Jensen		AR92226485582036992	Google	d081	2019-03-22	1	1	2941	294	14	1
SPD Berlin		AR257142234632159232	Google	d081	2019-03-22	1	1	2173	217	652	10
Vapaus ry		AR124593908880506880	Google	d081	2019-03-22	1	1	1428	0	7	0
SPÖ-Landesorganisation Burgenland		AR345765070854160384	Google	d081	2019-03-22	5	1	947	0	21	1
