advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	day_code_filter	day_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Future Innovation SRL		AR474748779908562944	Google	d121	2019-05-01	27	1	24956867	2495686	53717	936
Nieuw-Vlaamse Alliantie		AR417822664892088320	Google	d121	2019-05-01	74	1	9025768	901086	31119	1873
Partidul Uniunea Salvati Romania		AR150822483883196416	Google	d121	2019-05-01	42	1	7262736	726273	16064	289
Freiheitliche Partei Österreich		AR333020356698701824	Google	d121	2019-05-01	38	1	4288214	428235	27605	4619
AMERISOFT SRL		AR573801583431647232	Google	d121	2019-05-01	60	1	3861524	385584	403	30
Popolari per l'Italia		AR406403961759727616	Google	d121	2019-05-01	5	1	3553113	355311	6120	108
KREMSA DIGITAL s.r.o.		AR420840549432426496	Google	d121	2019-05-01	67	1	3319611	316111	1873	68
Fratelli d'Italia Centrodestra Nazionale		AR400032566754672640	Google	d121	2019-05-01	48	1	2633200	261411	9562	256
Sloboda a Solidarita ( SaS )		AR185084640594231296	Google	d121	2019-05-01	305	1	2573267	232459	3796	136
Koalicyjny Komitet Wyborczy Koalicja Europejska PO PSL SLD .N  Zieloni		AR489880258930016256	Google	d121	2019-05-01	1341	1	2094581	132750	4742	54
Alternativet		AR198061076825243648	Google	d121	2019-05-01	3	1	1567857	156785	8633	149
mmb media agentur d.o.o.		AR524572049809604608	Google	d121	2019-05-01	580	1	1354047	59047	3913	0
PARTIDUL SOCIAL DEMOCRAT - P.S.D.		AR191075604576075776	Google	d121	2019-05-01	5	1	1322093	132209	6540	109
Liberal Alliance		AR183859784640888832	Google	d121	2019-05-01	88	1	1177345	110863	24995	632
CDA Doetinchem		AR453512812329697280	Google	d121	2019-05-01	35	1	1103973	109622	174	8
EVOLVEDREAMSOFT SRL		AR495298652231696384	Google	d121	2019-05-01	1	1	1000000	100000	50	0
GRAFTET MICHAŁ TETERYCZ		AR164284079619964928	Google	d121	2019-05-01	28	1	959230	95769	105	5
Lietuvos Respublikos liberalų sąjūdis		AR132631338879549440	Google	d121	2019-05-01	48	1	833309	78714	354	10
Sotsiaaldemokraatlik Erakond		AR61981944358895616	Google	d121	2019-05-01	7	1	781250	78125	1953	39
Start Business Hellas Single Member P.C.		AR513164341793521664	Google	d121	2019-05-01	2	1	585139	58513	3343	55
Sozialdemokratische Partei Österreichs (SPÖ)		AR520910676089110528	Google	d121	2019-05-01	32	1	458443	44860	6481	129
HLAS		AR312619193323225088	Google	d121	2019-05-01	356	1	457562	24970	2048	32
Česká Produkční Social Media s.r.o.		AR561937852967944192	Google	d121	2019-05-01	24	1	426952	41964	274	21
Svobodní		AR190231179645943808	Google	d121	2019-05-01	103	1	397456	36355	362	9
UAB "BPN LT"		AR135010682042056704	Google	d121	2019-05-01	32	1	382239	38223	191	11
SoftCream Longina Śniecikowska BAreńska		AR39744596565032960	Google	d121	2019-05-01	21	1	371999	37120	258	23
Cink, s.r.o.		AR361287976015101952	Google	d121	2019-05-01	26	1	346662	34333	159	12
CDU-Kreisverband Neustadt		AR152876371603881984	Google	d121	2019-05-01	2	1	333333	33333	166	16
KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ		AR237340030215913472	Google	d121	2019-05-01	30	1	300107	28421	1820	41
DIE GRÜNEN – DIE GRÜNE ALTERNATIVE		AR330966468978016256	Google	d121	2019-05-01	167	1	279036	21580	3231	53
Flamesite s.r.o.		AR522320249995919360	Google	d121	2019-05-01	163	1	225740	13900	615	14
Sozialdemokratische Partei Österreich		AR89974685768351744	Google	d121	2019-05-01	7	1	220634	21825	7511	135
Socialdemokratiet Sønderborg kreds		AR556939473108074496	Google	d121	2019-05-01	73	1	193699	18129	2667	51
Socialdemokratiet		AR237678679797268480	Google	d121	2019-05-01	25	1	183928	18004	3359	96
Bündnis90/ Die Grünen		AR207068276079984640	Google	d121	2019-05-01	29	1	167192	15995	10512	234
DOPRAVA		AR56197688563073024	Google	d121	2019-05-01	3	1	152882	15288	4586	76
NÁRODNÁ KOALÍCIA		AR12498698428743680	Google	d121	2019-05-01	4	1	135171	13517	592	17
Párbeszéd Magyarországért		AR567356246269624320	Google	d121	2019-05-01	7	1	99029	9774	95	8
Fianna Fáil		AR101183107301900288	Google	d121	2019-05-01	22	1	94502	9347	143	12
Nacionālā apvienība "Visu Latvijai!" - "Tēvzemei un Brīvībai/LNNK"		AR420861715031261184	Google	d121	2019-05-01	7	1	87959	8636	64	5
Aalborg Venstrevælger forening		AR118173585608015872	Google	d121	2019-05-01	33	1	86515	8083	68	2
GREEN DAY, s.r.o		AR423241058193768448	Google	d121	2019-05-01	45	1	85402	7497	163	10
Gestion et Action Libérale		AR201311233196949504	Google	d121	2019-05-01	182	1	76488	791	2940	64
European People’s Party		AR308399267695820800	Google	d121	2019-05-01	15	1	75000	0	825	50
