advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	recent_code_filter	recent_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
sp.a	sp.a	57253967150	Facebook	rw4	Last 4 weeks	BE	Belgium	407	1	36099002	14508258	170267	36681
N-VA	Nieuw-Vlaamse Alliantie	334361224413	Facebook	rw4	Last 4 weeks	BE	Belgium	127	1	29135665	12142796	92494	24302
Tom Van Grieken	Vlaams Belang	584806884924010	Facebook	rw4	Last 4 weeks	BE	Belgium	90	1	21639038	9353316	186860	43726
Vlaams Belang	Vlaams Belang	56605856504	Facebook	rw4	Last 4 weeks	BE	Belgium	54	1	19506810	8921431	125548	32040
Open Vld	Open Vld	53668151866	Facebook	rw4	Last 4 weeks	BE	Belgium	357	1	13481651	5113347	93295	17999
CDH - Centre Démocrate Humaniste	CDH - Centre Démocrate Humaniste	189649407806135	Facebook	rw4	Last 4 weeks	BE	Belgium	111	1	10307879	4912994	42337	8399
Groen	Groen	84920854319	Facebook	rw4	Last 4 weeks	BE	Belgium	200	1	8279154	2821321	44229	6325
European Parliament		178362315106	Facebook	rw4	Last 4 weeks	BE	Belgium	20	1	8199998	3600000	67981	13599
Facebook Brussels	Facebook	287739491272583	Facebook	rw4	Last 4 weeks	BE	Belgium	16	1	7449985	3280000	63484	16300
John Crombez	sp.a	264131406977201	Facebook	rw4	Last 4 weeks	BE	Belgium	76	1	6535928	2805999	35928	7549
IKEA	IKEA	112961202185776	Facebook	rw4	Last 4 weeks	BE	Belgium	75	1	5794909	2404992	21224	3999
Peter Mertens	PVDA	236485149843971	Facebook	rw4	Last 4 weeks	BE	Belgium	541	1	5783830	1750634	74479	8358
Vlaams Belang Brussel	Vlaams Belang	499682940133305	Facebook	rw4	Last 4 weeks	BE	Belgium	47	1	5573070	2460547	116028	27241
VB - nos gens d'abord	Vlaams Belang	816130908786112	Facebook	rw4	Last 4 weeks	BE	Belgium	150	1	5401765	1863978	60247	13199
Sign for my Future	Sign for my Future	1345513882259768	Facebook	rw4	Last 4 weeks	BE	Belgium	62	1	5389937	2228999	50637	13300
DéFI	DéFI	173518112695794	Facebook	rw4	Last 4 weeks	BE	Belgium	171	1	4574692	1231960	40127	5799
Wacky Politicians	Ladbrokes Belgium	325449998160769	Facebook	rw4	Last 4 weeks	BE	Belgium	89	1	4223553	1662129	10850	580
Parti Socialiste (PS)	Parti Socialiste (PS)	518402351504731	Facebook	rw4	Last 4 weeks	BE	Belgium	90	1	3310748	1118659	24895	4962
CD&V	CD&V	52997544531	Facebook	rw4	Last 4 weeks	BE	Belgium	100	1	2373505	717761	18218	2512
European Greens		141366725876424	Facebook	rw4	Last 4 weeks	BE	Belgium	29	1	2352530	973350	13262	4151
Parti Populaire - Le Peuple	Parti Populaire - Le Peuple	482811111771571	Facebook	rw4	Last 4 weeks	BE	Belgium	9	1	2266490	936630	20156	4633
Party of European Socialists	Party of European Socialists	148097975226385	Facebook	rw4	Last 4 weeks	BE	Belgium	56	1	2081442	637837	6830	415
MR - Mouvement Réformateur	MR - Mouvement Réformateur	236330169511	Facebook	rw4	Last 4 weeks	BE	Belgium	53	1	1836517	514557	13855	2182
Joris Vandenbroucke	Vandenbroucke Joris Jeroen J	984867054996076	Facebook	rw4	Last 4 weeks	BE	Belgium	15	1	1695903	670978	4784	1100
Kathleen Van Brempt	Kathleen Van Brempt	206193139504506	Facebook	rw4	Last 4 weeks	BE	Belgium	119	1	1678334	421808	12160	500
