advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	gender_code_filter	gender_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
sp.a	sp.a	57253967150	Facebook	u	unknown	BE	Belgium	428	1	144537	58645	657	146
Sign for my Future	Sign for my Future	1345513882259768	Facebook	u	unknown	BE	Belgium	101	1	105533	46066	743	194
European Parliament		178362315106	Facebook	u	unknown	BE	Belgium	167	1	90933	38434	642	133
N-VA	Nieuw-Vlaamse Alliantie	334361224413	Facebook	u	unknown	BE	Belgium	127	1	84449	35325	305	79
Vlaams Belang	Vlaams Belang	56605856504	Facebook	u	unknown	BE	Belgium	74	1	74853	34499	508	120
Tom Van Grieken	Vlaams Belang	584806884924010	Facebook	u	unknown	BE	Belgium	107	1	62615	27044	550	133
CDH - Centre Démocrate Humaniste	CDH - Centre Démocrate Humaniste	189649407806135	Facebook	u	unknown	BE	Belgium	95	1	62485	29861	240	51
Vlaams Belang Brussel	Vlaams Belang	499682940133305	Facebook	u	unknown	BE	Belgium	75	1	59740	25581	1268	288
European Greens		141366725876424	Facebook	u	unknown	BE	Belgium	78	1	48822	20022	353	85
DéFI	DéFI	173518112695794	Facebook	u	unknown	BE	Belgium	160	1	44728	12206	366	50
Facebook Brussels	Facebook	287739491272583	Facebook	u	unknown	BE	Belgium	16	1	44068	19299	380	96
Open Vld	Open Vld	53668151866	Facebook	u	unknown	BE	Belgium	274	1	40617	15660	264	55
IKEA	IKEA	112961202185776	Facebook	u	unknown	BE	Belgium	78	1	39320	17638	135	28
Kialo		729627343834501	Facebook	u	unknown	BE	Belgium	368	1	37845	14506	295	67
Groen	Groen	84920854319	Facebook	u	unknown	BE	Belgium	202	1	36737	12058	216	27
Parti Socialiste (PS)	Parti Socialiste (PS)	518402351504731	Facebook	u	unknown	BE	Belgium	110	1	28602	9717	176	33
Wacky Politicians	Ladbrokes Belgium	325449998160769	Facebook	u	unknown	BE	Belgium	87	1	25359	10117	69	3
Parti Populaire - Le Peuple	Parti Populaire - Le Peuple	482811111771571	Facebook	u	unknown	BE	Belgium	14	1	25080	10698	183	50
Peter Mertens	PVDA	236485149843971	Facebook	u	unknown	BE	Belgium	218	1	24165	7625	231	34
Mutualité chrétienne (MC)	Mutualité chrétienne (MC)	180233078762668	Facebook	u	unknown	BE	Belgium	61	1	23378	7547	151	24
John Crombez	sp.a	264131406977201	Facebook	u	unknown	BE	Belgium	89	1	20326	8336	116	24
Greenpeace Belgium		73232790238	Facebook	u	unknown	BE	Belgium	80	1	17721	5748	176	18
Tout sur le nucléaire / Alles over kernenergie		585236024850280	Facebook	u	unknown	BE	Belgium	13	1	16687	6955	69	19
Gelijke kansen - Egalité des chances		1757055917947545	Facebook	u	unknown	BE	Belgium	160	1	15708	4104	141	0
MR - Mouvement Réformateur	MR - Mouvement Réformateur	236330169511	Facebook	u	unknown	BE	Belgium	51	1	14227	4626	97	15
