advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	day_code_filter	day_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Sverigedemokraterna	Sverigedemokraterna	676246449160270	Facebook	d130	2019-05-10	SE	Sweden	6	1	916662	403333	12192	2438
Centerpartiet	Centerpartiet	12690894340	Facebook	d130	2019-05-10	SE	Sweden	122	1	677776	247251	8297	2042
Socialdemokraterna	Socialdemokraterna	8040892957	Facebook	d130	2019-05-10	SE	Sweden	119	1	663883	189650	7187	2099
Moderaterna	Moderaterna	7719591155	Facebook	d130	2019-05-10	SE	Sweden	49	1	520807	115116	5128	1177
Liberalerna	Liberalerna	132266740623	Facebook	d130	2019-05-10	SE	Sweden	89	1	356164	115924	2033	566
Facebook Nordic	Facebook	334318366655425	Facebook	d130	2019-05-10	SE	Sweden	5	1	272892	120797	1912	385
Miljöpartiet de gröna	Miljöpartiet de gröna	34780126150	Facebook	d130	2019-05-10	SE	Sweden	7	1	241665	96666	1867	378
IF Metall		108492218918	Facebook	d130	2019-05-10	SE	Sweden	3	1	149999	55000	1296	266
Saco	Saco	133910158381	Facebook	d130	2019-05-10	SE	Sweden	22	1	145405	30081	932	206
Kristdemokraterna Stockholm	Kristdemokraterna Stockholm	176875999028086	Facebook	d130	2019-05-10	SE	Sweden	6	1	129662	45833	891	270
Heléne Fritzon	Socialdemokraterna	767749640051136	Facebook	d130	2019-05-10	SE	Sweden	15	1	129163	32333	578	180
Kristdemokraterna	Kristdemokraterna	115198178364	Facebook	d130	2019-05-10	SE	Sweden	16	1	127078	30416	1068	289
EU-kommissionen i Sverige		155824787799	Facebook	d130	2019-05-10	SE	Sweden	18	1	125425	60534	563	149
European Greens	European Greens	141366725876424	Facebook	d130	2019-05-10	SE	Sweden	8	1	117123	54364	2642	528
Sverige för UNHCR		643137272398136	Facebook	d130	2019-05-10	SE	Sweden	28	1	110741	23500	454	121
Plan International Sverige		382243262003	Facebook	d130	2019-05-10	SE	Sweden	146	1	100503	26525	617	139
LO Sverige		163820136238	Facebook	d130	2019-05-10	SE	Sweden	2	1	80951	40476	1675	374
Sara Skyttedal	Sara Skyttedal	249195615122371	Facebook	d130	2019-05-10	SE	Sweden	14	1	77378	22636	546	177
Valmyndigheten		1737852076287450	Facebook	d130	2019-05-10	SE	Sweden	1	1	71428	28571	661	132
David Lega		251829904829983	Facebook	d130	2019-05-10	SE	Sweden	5	1	63927	13214	644	128
Ebba Busch Thor		661702230515862	Facebook	d130	2019-05-10	SE	Sweden	6	1	53451	10690	494	99
Centerpartiet i Stockholm	Centerpartiet i Stockholm	170211353124087	Facebook	d130	2019-05-10	SE	Sweden	8	1	53450	17684	388	85
Kommunistiska Partiet	Kommunistiska Partiet	152953178070559	Facebook	d130	2019-05-10	SE	Sweden	2	1	49998	9999	277	69
Operation Smile Sverige	Operation Smile Sverige	161213770567846	Facebook	d130	2019-05-10	SE	Sweden	3	1	45832	9166	331	73
Skiftet	Skiftet	100650935646	Facebook	d130	2019-05-10	SE	Sweden	11	1	45663	10833	314	76
