advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	spend_code_filter	spend_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Anti Poolamets - EKRE kandidaat Europarlamenti	Anti Poolamets	1532805486974348	Facebook	50_100	50 - 100	EE	Estonia	60	1	1861	448	18	0
Igor Gräzin	Igor Gräzin	339367456669277	Facebook	50_100	50 - 100	EE	Estonia	12	1	1727	345	3	0
Раймонд Кальюлайд	Raimond Kaljulaid	1535510530084119	Facebook	50_100	50 - 100	EE	Estonia	21	1	1285	264	6	0
Raimond Kaljulaid	Raimond Kaljulaid	1084372461606422	Facebook	50_100	50 - 100	EE	Estonia	13	1	949	217	4	0
Sotsiaaldemokraatlik Erakond	Sotsiaaldemokraatlik Erakond	123310201026539	Facebook	50_100	50 - 100	EE	Estonia	6	1	781	155	1	0
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	50_100	50 - 100	EE	Estonia	22	1	601	115	5	0
Isamaa erakond	Isamaa erakond	321163977576	Facebook	50_100	50 - 100	EE	Estonia	12	1	585	124	3	0
Triin Saag	Saag Triin	2012394932389774	Facebook	50_100	50 - 100	EE	Estonia	21	1	578	140	6	0
Eesti Konservatiivne Rahvaerakond	Eesti Konservatiivne Rahvaerakond	671308106236480	Facebook	50_100	50 - 100	EE	Estonia	4	1	482	96	1	0
Marina Kaljurand	Marina Kaljurand	651496914998204	Facebook	50_100	50 - 100	EE	Estonia	10	1	466	112	3	0
Taavi Rõivas	Roivas Taavi	1033457073332454	Facebook	50_100	50 - 100	EE	Estonia	7	1	435	115	2	0
European Parliament	European Parliament	178362315106	Facebook	50_100	50 - 100	EE	Estonia	6	1	376	84	1	0
Urmas Paet	Paet Urmas	223092011815453	Facebook	50_100	50 - 100	EE	Estonia	10	1	373	121	3	0
Urmas Reinsalu	Isamaa erakond	503635753156660	Facebook	50_100	50 - 100	EE	Estonia	2	1	311	62	0	0
Jaak Madison	Madison Jaak	536519246456733	Facebook	50_100	50 - 100	EE	Estonia	2	1	186	46	0	0
Riho Terras	Isamaa erakond	2217643278496367	Facebook	50_100	50 - 100	EE	Estonia	1	1	155	31	0	0
Betsafe Eesti		465223740333842	Facebook	50_100	50 - 100	EE	Estonia	1	1	155	31	0	0
Airis Meier Page	Reformierakond	250646808998831	Facebook	50_100	50 - 100	EE	Estonia	1	1	155	31	0	0
Noored Otsustajad	Eesti Noorteühenduste Liit (ENL)	205597239493153	Facebook	50_100	50 - 100	EE	Estonia	1	1	155	31	0	0
Reformierakond	Reformierakond	80124492882	Facebook	50_100	50 - 100	EE	Estonia	2	1	62	31	0	0
YanaToom.ee	Toom Yana	2367048563336709	Facebook	50_100	50 - 100	EE	Estonia	4	1	49	9	1	0
Социал-демократическая партия	Sotsiaaldemokraatlik Erakond	383403508369488	Facebook	50_100	50 - 100	EE	Estonia	1	1	31	15	0	0
Muhoov		1796563930414245	Facebook	50_100	50 - 100	EE	Estonia	2	1	18	3	0	0
European Commission	European Commission	107898832590939	Facebook	50_100	50 - 100	EE	Estonia	3	1	16	3	0	0
Марина Кальюранд		1819805324767935	Facebook	50_100	50 - 100	EE	Estonia	1	1	15	3	0	0
Katrin Kuusemäe	Reformierakond	148344165738189	Facebook	50_100	50 - 100	EE	Estonia	1	1	15	3	0	0
Europe Thinx		335839580440114	Facebook	50_100	50 - 100	EE	Estonia	1	1	7	1	0	0
European Greens	European Greens	141366725876424	Facebook	50_100	50 - 100	EE	Estonia	1	1	1	0	0	0
Socialists and Democrats Group in the European Parliament	Socialists and Democrats Group in the European Parliament	127925800618165	Facebook	50_100	50 - 100	EE	Estonia	4	1	1	0	0	0
ALDE Party – Liberals and Democrats for Europe	ALDE Party – Liberals and Democrats for Europe	262681199589	Facebook	50_100	50 - 100	EE	Estonia	1	1	1	0	0	0
Niko Eskelinen poliitikko	Eskelinen Niko Olavi	1337176579662419	Facebook	50_100	50 - 100	EE	Estonia	1	1	0	0	0	0
Nils Torvalds	Nils Torvalds	343089085765596	Facebook	50_100	50 - 100	EE	Estonia	1	1	0	0	0	0
Vote for a Woman / Stem op een Vrouw		1329572193784367	Facebook	50_100	50 - 100	EE	Estonia	3	1	0	0	0	0
Jaunā Vienotība	Partiju apvienība “Jaunā Vienotība”	164326166970895	Facebook	50_100	50 - 100	EE	Estonia	1	1	0	0	0	0
ITUC		20556338116	Facebook	50_100	50 - 100	EE	Estonia	1	1	0	0	0	0
Justice for Daphne Caruana Galizia		245601565462724	Facebook	50_100	50 - 100	EE	Estonia	1	1	0	0	0	0
Tomi Kontkanen	Finlands svenska socialdemokrater	2211545855568908	Facebook	50_100	50 - 100	EE	Estonia	1	1	0	0	0	0
The Years Project	The Years Project	168876449866088	Facebook	50_100	50 - 100	EE	Estonia	1	1	0	0	0	0
Eurozine		115579498521257	Facebook	50_100	50 - 100	EE	Estonia	1	1	0	0	0	0
MN Benito		1273446302821491	Facebook	50_100	50 - 100	EE	Estonia	1	1	0	0	0	0
