advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
SPÖ	SPÖ	77393060080	Facebook	AT	Austria	436	1	10315233	3562085	73222	8998
Harald Vilimsky	FPÖ	547597092025909	Facebook	AT	Austria	117	1	9861789	4118963	75382	18499
European Parliament		178362315106	Facebook	AT	Austria	95	1	9399258	4041790	91955	26309
kontrast.at	kontrast.at	1079650008770485	Facebook	AT	Austria	85	1	6657910	2721997	30814	8899
Claudia Gamon	NEOS	447992848717452	Facebook	AT	Austria	178	1	6065814	2114996	38221	6799
Andreas Schieder	SPÖ	290881691011354	Facebook	AT	Austria	136	1	5610561	1862874	43668	9031
HC Strache	FPÖ	74865038590	Facebook	AT	Austria	56	1	5004938	2144997	31543	8799
Greenpeace Österreich	Greenpeace Österreich	32984679070	Facebook	AT	Austria	573	1	4402400	1235990	61926	1299
Angelika Winzig	Wirtschaftsbund Österreich	141015722773374	Facebook	AT	Austria	997	1	4150347	869021	108237	2398
Europäisches Parlament Österreich		124468054313069	Facebook	AT	Austria	35	1	3594914	1494978	16564	5199
Die Grünen	Die Grünen	21759893033	Facebook	AT	Austria	68	1	3185927	918999	24431	4200
Europäische Kommission - Vertretung in Österreich		187626534620326	Facebook	AT	Austria	15	1	2974963	1240991	4284	699
Karoline Edtstadler	Salzburger Volkspartei	1580540041983231	Facebook	AT	Austria	175	1	1953619	410958	25621	2100
Johann Gudenus		104145976305577	Facebook	AT	Austria	48	1	1673939	646993	10451	1699
Dominik Nepp	FPÖ-Wien	135953609780627	Facebook	AT	Austria	19	1	1561981	675000	9481	3000
OÖVP - die Oberösterreichische Volkspartei	Oberösterreichische Volkspartei	289163077789256	Facebook	AT	Austria	29	1	1529971	435000	4471	400
FPÖ	FPÖ	169051073236170	Facebook	AT	Austria	14	1	1405985	590999	11685	2899
European Greens		141366725876424	Facebook	AT	Austria	10	1	1289961	525585	8190	1955
Wirtschaftskammer		125946327466544	Facebook	AT	Austria	159	1	1278841	310000	18941	800
Kialo		729627343834501	Facebook	AT	Austria	355	1	1109568	385982	7249	1782
Julia Herr	Sozialistische Jugend Österreich	345172509462824	Facebook	AT	Austria	17	1	1064978	395997	7782	1799
SPÖ Kärnten	SPÖ Kärnten	10150145829810364	Facebook	AT	Austria	30	1	948970	348000	7470	1400
Pamela Rendi-Wagner	SPÖ-Parlamentsklub	1673371229636129	Facebook	AT	Austria	61	1	871307	217839	5964	99
Stadt Wien	Stadt Wien	110971788921077	Facebook	AT	Austria	46	1	685954	208000	4954	100
ÖGPP - Österr. Gesellschaft für Politikberatung und Politikentwicklung		345168305518984	Facebook	AT	Austria	15	1	674779	293917	5252	1043
Wirtschaftsbund Österreich	Wirtschaftsbund Österreich	385183128166442	Facebook	AT	Austria	149	1	644850	153999	16350	400
Othmar Karas	Othmar Karas	395638503864459	Facebook	AT	Austria	102	1	606898	133000	13298	800
