advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	location_code_filter	location_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Sven Zagała	KW Wiosna Roberta Biedronia	2215190752031133	Facebook	west_pomeranian_voivodeship_PL	West Pomeranian Voivodeship, Poland	44	1	1075500	285151	3881	813
Bartosz Arłukowicz	KKW Koalicja Europejska PO PSL SLD .N Zieloni	152299864806918	Facebook	west_pomeranian_voivodeship_PL	West Pomeranian Voivodeship, Poland	85	1	634379	200954	2176	142
European Parliament		178362315106	Facebook	west_pomeranian_voivodeship_PL	West Pomeranian Voivodeship, Poland	65	1	527509	235838	932	232
Platforma Obywatelska	KKW Koalicja Europejska PO PSL SLD .N Zieloni	102931488739	Facebook	west_pomeranian_voivodeship_PL	West Pomeranian Voivodeship, Poland	71	1	525608	209172	2158	365
Gazeta Wyborcza		63563473556	Facebook	west_pomeranian_voivodeship_PL	West Pomeranian Voivodeship, Poland	362	1	432475	137645	1050	152
Wiosna Biedronia	KW Wiosna Roberta Biedronia	2246647628925721	Facebook	west_pomeranian_voivodeship_PL	West Pomeranian Voivodeship, Poland	10	1	251705	119255	409	108
Prawo i Sprawiedliwość	Komitet Wyborczy Prawo i Sprawiedliwość	157458232131	Facebook	west_pomeranian_voivodeship_PL	West Pomeranian Voivodeship, Poland	11	1	202406	99625	239	50
Razem	KKW Lewica Razem - Razem, Unia Pracy, RSS	430323810469014	Facebook	west_pomeranian_voivodeship_PL	West Pomeranian Voivodeship, Poland	46	1	143892	47166	332	69
Kialo		729627343834501	Facebook	west_pomeranian_voivodeship_PL	West Pomeranian Voivodeship, Poland	353	1	139157	56676	869	203
Konfederacja KORWiN Braun Liroy Narodowcy	KWW Konfederacja KORWiN Braun Liroy Narodowcy	1971966879776579	Facebook	west_pomeranian_voivodeship_PL	West Pomeranian Voivodeship, Poland	55	1	129364	48544	414	90
Greenpeace Polska		32104614789	Facebook	west_pomeranian_voivodeship_PL	West Pomeranian Voivodeship, Poland	41	1	128550	53643	287	74
Amnesty International Polska		57544755889	Facebook	west_pomeranian_voivodeship_PL	West Pomeranian Voivodeship, Poland	63	1	120735	41287	421	123
Fundacja Czyste Powietrze	Magdalena Strózik 	282404075935482	Facebook	west_pomeranian_voivodeship_PL	West Pomeranian Voivodeship, Poland	4	1	118677	23736	285	53
Refugees Szczecin		1651361771803920	Facebook	west_pomeranian_voivodeship_PL	West Pomeranian Voivodeship, Poland	4	1	109996	22000	92	0
Jacek Wezgraj	Jacek Artur Wezgraj	213293582024781	Facebook	west_pomeranian_voivodeship_PL	West Pomeranian Voivodeship, Poland	15	1	105393	23126	427	22
Joachim Brudziński		722625777782250	Facebook	west_pomeranian_voivodeship_PL	West Pomeranian Voivodeship, Poland	10	1	99499	26410	352	50
PolEXIT		2001582129931761	Facebook	west_pomeranian_voivodeship_PL	West Pomeranian Voivodeship, Poland	15	1	90983	36183	191	40
European Commission		107898832590939	Facebook	west_pomeranian_voivodeship_PL	West Pomeranian Voivodeship, Poland	10	1	80974	39169	338	65
Parlament Europejski - Biuro w Polsce		405326618416	Facebook	west_pomeranian_voivodeship_PL	West Pomeranian Voivodeship, Poland	11	1	57918	24716	109	17
Galeria EMKA		236099419850036	Facebook	west_pomeranian_voivodeship_PL	West Pomeranian Voivodeship, Poland	1	1	49999	10000	116	23
Kospel S.A.		105979422814402	Facebook	west_pomeranian_voivodeship_PL	West Pomeranian Voivodeship, Poland	3	1	48955	21615	184	36
European Greens	European Greens	141366725876424	Facebook	west_pomeranian_voivodeship_PL	West Pomeranian Voivodeship, Poland	9	1	46108	20742	138	42
You Vote EU Polska		1923072537771358	Facebook	west_pomeranian_voivodeship_PL	West Pomeranian Voivodeship, Poland	3	1	45836	18280	50	9
Akcja Demokracja		277892342334350	Facebook	west_pomeranian_voivodeship_PL	West Pomeranian Voivodeship, Poland	36	1	45077	12246	69	8
Wydawnictwo AGORA		336438736394843	Facebook	west_pomeranian_voivodeship_PL	West Pomeranian Voivodeship, Poland	12	1	41483	18916	19	0
