advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	location_code_filter	location_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
CDU	CDU	78502295414	Facebook	nordrhein_westfalen_DE	Nordrhein-Westfalen, Germany	466	1	13008162	3024926	63132	4998
SPD	SPD	47930567748	Facebook	nordrhein_westfalen_DE	Nordrhein-Westfalen, Germany	8159	1	12082867	3436881	257308	13507
FDP	FDP	21289227249	Facebook	nordrhein_westfalen_DE	Nordrhein-Westfalen, Germany	2103	1	7457783	2269762	61970	3382
European Parliament		178362315106	Facebook	nordrhein_westfalen_DE	Nordrhein-Westfalen, Germany	93	1	3902167	1768076	30167	9050
Greenpeace Deutschland		22541752487	Facebook	nordrhein_westfalen_DE	Nordrhein-Westfalen, Germany	483	1	3402761	1197313	19669	2672
MDM Deutsche Münze		126866220711392	Facebook	nordrhein_westfalen_DE	Nordrhein-Westfalen, Germany	47	1	2992095	1153633	8350	1099
BÜNDNIS 90/DIE GRÜNEN	BÜNDNIS 90/DIE GRÜNEN	47217143218	Facebook	nordrhein_westfalen_DE	Nordrhein-Westfalen, Germany	358	1	2682046	916730	22867	4077
DIE LINKE	DIE LINKE	47694585682	Facebook	nordrhein_westfalen_DE	Nordrhein-Westfalen, Germany	107	1	1506782	571600	6260	794
Kialo		729627343834501	Facebook	nordrhein_westfalen_DE	Nordrhein-Westfalen, Germany	427	1	1340538	465954	8825	2051
Partei der Humanisten	Partei der Humanisten	499613946840551	Facebook	nordrhein_westfalen_DE	Nordrhein-Westfalen, Germany	331	1	1254272	341757	8527	489
Campact e.V.	Campact e.V.	82734241364	Facebook	nordrhein_westfalen_DE	Nordrhein-Westfalen, Germany	32	1	1253293	532081	7815	1868
Initiative Neue Soziale Marktwirtschaft (INSM)	Initiative Neue Soziale Marktwirtschaft (INSM)	121678260974	Facebook	nordrhein_westfalen_DE	Nordrhein-Westfalen, Germany	677	1	1247650	297309	17127	445
Katarina Barley	SPD	1522202731410785	Facebook	nordrhein_westfalen_DE	Nordrhein-Westfalen, Germany	335	1	1220731	337257	9867	564
DIE LINKE. NRW		150480805043795	Facebook	nordrhein_westfalen_DE	Nordrhein-Westfalen, Germany	26	1	1104395	327057	8086	1391
Covestro		150793518281117	Facebook	nordrhein_westfalen_DE	Nordrhein-Westfalen, Germany	16	1	960131	426250	1895	649
Europäisches Parlament - Verbindungsbüro in Deutschland		294494163510	Facebook	nordrhein_westfalen_DE	Nordrhein-Westfalen, Germany	36	1	909927	350965	4644	776
ÖDP Nordrhein-Westfalen	Ökologisch-Demokratische Partei (ÖDP) NRW	138480036196810	Facebook	nordrhein_westfalen_DE	Nordrhein-Westfalen, Germany	26	1	883587	313437	3363	200
Klang der Solidarität		385076005313967	Facebook	nordrhein_westfalen_DE	Nordrhein-Westfalen, Germany	84	1	820838	352787	1787	236
Verband der Chemischen Industrie e.V.	Chemie Wirtschaftsförderungs GmbH	921326477983554	Facebook	nordrhein_westfalen_DE	Nordrhein-Westfalen, Germany	708	1	782430	250290	21523	1927
Sozialdemokratische Partei Europas	Sozialdemokratische Partei Europas	338549033673221	Facebook	nordrhein_westfalen_DE	Nordrhein-Westfalen, Germany	70	1	700768	256556	2354	296
Entega		198244400189055	Facebook	nordrhein_westfalen_DE	Nordrhein-Westfalen, Germany	97	1	693962	242517	12976	2865
Bundesregierung		768905426534529	Facebook	nordrhein_westfalen_DE	Nordrhein-Westfalen, Germany	5	1	675716	291935	5673	1134
Danke, Freihandel.	VDMA	226651401514704	Facebook	nordrhein_westfalen_DE	Nordrhein-Westfalen, Germany	232	1	543811	127431	6169	332
Grüner Fisher Investments		138832469593845	Facebook	nordrhein_westfalen_DE	Nordrhein-Westfalen, Germany	198	1	539007	149480	22687	5068
Hochschulinitiative Deutschland		883028475156898	Facebook	nordrhein_westfalen_DE	Nordrhein-Westfalen, Germany	58	1	533338	196161	2148	171
