advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	week_code_filter	week_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Greenpeace France		39435457457	Facebook	w016	Week 16	FR	France	11	1	4121289	2056720	20723	4049
Maplanèteverte	Ma Planète Verte	340654233462962	Facebook	w016	Week 16	FR	France	17	1	949928	249984	8482	1699
UNICEF France		173159234432	Facebook	w016	Week 16	FR	France	38	1	890270	349983	4837	1151
Agence Isolation Pour Tous		568528630290119	Facebook	w016	Week 16	FR	France	22	1	615823	251531	7492	1708
Collectif : Féministes contre le cyberharcèlement		1026099724099181	Facebook	w016	Week 16	FR	France	19	1	549788	228764	869	56
European GNSS Agency		128217567344601	Facebook	w016	Week 16	FR	France	1	1	499937	249968	2499	499
European Parliament		178362315106	Facebook	w016	Week 16	FR	France	30	1	426206	196139	2327	663
Always France		183045748427091	Facebook	w016	Week 16	FR	France	1	1	399956	199978	1999	399
Kialo		729627343834501	Facebook	w016	Week 16	FR	France	65	1	352556	147805	1482	306
European Commission		107898832590939	Facebook	w016	Week 16	FR	France	2	1	349972	174986	1749	349
La vérité sur l’Arabie Saoudite		2209014842757280	Facebook	w016	Week 16	FR	France	9	1	194095	69345	281	0
TOMS		751135974919667	Facebook	w016	Week 16	FR	France	4	1	133425	49214	1333	262
La Cimade		176663393102	Facebook	w016	Week 16	FR	France	4	1	127380	56691	363	153
France Fraternités		200607067033021	Facebook	w016	Week 16	FR	France	1	1	124066	49626	123	24
Òmnium International		2177632682563843	Facebook	w016	Week 16	FR	France	40	1	122138	47694	1076	150
Energie VERTE / Ressources Renouvelables		563277517440581	Facebook	w016	Week 16	FR	France	2	1	109998	55000	598	100
Shell		200969413280005	Facebook	w016	Week 16	FR	France	1	1	109797	43919	977	195
VeganbottleGo		320828511985253	Facebook	w016	Week 16	FR	France	2	1	109151	43660	218	109
Weleda		136666219684886	Facebook	w016	Week 16	FR	France	1	1	109079	54539	544	272
Européens Sans Frontières		668031516635463	Facebook	w016	Week 16	FR	France	7	1	105638	44468	203	62
VMware		6975960973	Facebook	w016	Week 16	FR	France	3	1	105631	52816	279	56
Case For Change		302313826897635	Facebook	w016	Week 16	FR	France	1	1	99994	49997	577	115
Jam		299724236866849	Facebook	w016	Week 16	FR	France	3	1	95440	19088	188	0
Mon Homéo Mon Choix		1643185362449069	Facebook	w016	Week 16	FR	France	14	1	94095	31650	732	171
Aveda		1355743951182487	Facebook	w016	Week 16	FR	France	7	1	89329	43825	567	75
