advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	audience_code_filter	audience_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Alianța 2020 USR PLUS	Uniunea Salvați România - USR	621574984950400	Facebook	f25_34	female (25-34)	RO	Romania	232	1	5318017	2397927	9904	2333
România în primul rând	Future Innovation	770704223323599	Facebook	f25_34	female (25-34)	RO	Romania	77	1	4086975	1699565	6084	1351
Partidul Social Democrat	Partidul Social Democrat	291177524360702	Facebook	f25_34	female (25-34)	RO	Romania	82	1	2353052	1084181	5095	1569
Romania #nuepsd	Future Innovation	293215748279337	Facebook	f25_34	female (25-34)	RO	Romania	35	1	1362224	619418	837	346
Partidul Naţional Liberal	Future Innovation 	181375448581167	Facebook	f25_34	female (25-34)	RO	Romania	137	1	1181507	512553	1584	405
European Commission		107898832590939	Facebook	f25_34	female (25-34)	RO	Romania	13	1	830184	413197	2497	613
European Parliament		178362315106	Facebook	f25_34	female (25-34)	RO	Romania	79	1	723811	325630	3054	533
Uniunea Salvați România - USR	Uniunea Salvați România - USR	1058116737612843	Facebook	f25_34	female (25-34)	RO	Romania	85	1	696917	296220	2207	507
Declic	Declic	686190454826244	Facebook	f25_34	female (25-34)	RO	Romania	27	1	647886	267007	1316	288
RMDSZ	RMDSZ	102601499822802	Facebook	f25_34	female (25-34)	RO	Romania	250	1	480147	142883	605	115
Tikaboo Romania		617570241716349	Facebook	f25_34	female (25-34)	RO	Romania	10	1	417740	183884	1928	384
ALDE - Partidul Alianta Liberalilor si Democratilor	EvolveDreamSoft	1445317929104549	Facebook	f25_34	female (25-34)	RO	Romania	40	1	389507	171029	609	166
European Greens		141366725876424	Facebook	f25_34	female (25-34)	RO	Romania	24	1	307681	144871	437	152
Fără Penali în Funcții Publice	Uniunea Salvați România - USR	275621429636078	Facebook	f25_34	female (25-34)	RO	Romania	39	1	281317	127816	740	192
Politice.net	politice.net	2546711162025064	Facebook	f25_34	female (25-34)	RO	Romania	6	1	247219	121455	243	51
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	f25_34	female (25-34)	RO	Romania	45	1	239028	95376	344	68
Custom Resita Festival		2218037274884370	Facebook	f25_34	female (25-34)	RO	Romania	1	1	228275	114137	239	47
USR Sector 5	Uniunea Salvați România	1460571894265803	Facebook	f25_34	female (25-34)	RO	Romania	82	1	213716	79819	302	58
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	f25_34	female (25-34)	RO	Romania	49	1	197406	93119	455	115
Departamentul Fonduri Europene al PSD	Partidul Social Democrat	1030472763816931	Facebook	f25_34	female (25-34)	RO	Romania	8	1	196872	85529	63	12
Departamentul pentru Agricultură și Dezvoltare Rurală al PSD	Partidul Social Democrat	339365506708219	Facebook	f25_34	female (25-34)	RO	Romania	14	1	164338	72433	134	26
Vasile Cristian Lungu - Senator PMP	Partidul Mișcarea Populară	167669676772029	Facebook	f25_34	female (25-34)	RO	Romania	17	1	160519	76486	881	188
Kialo		729627343834501	Facebook	f25_34	female (25-34)	RO	Romania	268	1	146528	59263	811	186
USR Arad	Uniunea Salvați Romania	1210260295704425	Facebook	f25_34	female (25-34)	RO	Romania	28	1	141604	52744	417	80
PSD Galati	Partidul Social Democrat Galati	1585170161775563	Facebook	f25_34	female (25-34)	RO	Romania	25	1	134789	57366	618	157
USR Dolj	Uniunea Salvați România	109556372802910	Facebook	f25_34	female (25-34)	RO	Romania	31	1	134306	44939	247	69
Eco friendly home		547824632336134	Facebook	f25_34	female (25-34)	RO	Romania	1	1	132594	53037	132	26
WWF-Romania		189728367297	Facebook	f25_34	female (25-34)	RO	Romania	2	1	131969	49568	55	24
Aresel		292847028010932	Facebook	f25_34	female (25-34)	RO	Romania	8	1	130053	52466	245	33
Silvia Dinică		1128229287275038	Facebook	f25_34	female (25-34)	RO	Romania	21	1	118859	46681	221	48
Litere.net	litere.net	1504323906337545	Facebook	f25_34	female (25-34)	RO	Romania	8	1	106759	51413	171	39
USR Bihor	Uniunea Salvați România Filiala Bihor	1592660281028385	Facebook	f25_34	female (25-34)	RO	Romania	29	1	100479	36014	120	16
ALDE Sector 6		428872677299268	Facebook	f25_34	female (25-34)	RO	Romania	28	1	88051	19399	128	18
Winkler Gyula		1560147330888040	Facebook	f25_34	female (25-34)	RO	Romania	22	1	86647	38511	105	25
USR Brașov	Uniunea Salvați România	1723480164579572	Facebook	f25_34	female (25-34)	RO	Romania	7	1	80521	34638	66	25
Departamentul pentru Muncă și Justiție Socială	Partidul Social Democrat	1975738806067717	Facebook	f25_34	female (25-34)	RO	Romania	2	1	79921	31968	25	10
Partidul Social Democrat Departamentul pentru Politici Fiscal Bugetare		2006803969624108	Facebook	f25_34	female (25-34)	RO	Romania	5	1	78855	35814	28	5
European Youth Event		919232861444360	Facebook	f25_34	female (25-34)	RO	Romania	7	1	77718	36159	189	52
Partidul Mișcarea Populară Cluj-Napoca		2081882595470333	Facebook	f25_34	female (25-34)	RO	Romania	9	1	76971	38361	381	97
Game of Sultans		185311195624361	Facebook	f25_34	female (25-34)	RO	Romania	6	1	71795	31669	1429	285
Rares Bogdan		204397909629079	Facebook	f25_34	female (25-34)	RO	Romania	18	1	66793	29329	47	9
Calin Popescu Tariceanu		227922987222524	Facebook	f25_34	female (25-34)	RO	Romania	11	1	65862	29519	239	49
USR Vaslui	Uniunea Salvați România	526411640878009	Facebook	f25_34	female (25-34)	RO	Romania	48	1	65549	14482	88	6
