week_code_filter	week_label_filter	country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
w013	Week 13	CY	Cyprus	European Parliament Office in Cyprus		205478755729	Facebook	9	1	1373543	619307	6485	1223
w013	Week 13	CY	Cyprus	γυρίζουμε		278308089460720	Facebook	6	1	277665	122174	1862	476
w013	Week 13	CY	Cyprus	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	82362291274	Facebook	5	1	163846	71425	1218	236
w013	Week 13	CY	Cyprus	UK-Cyprus Enterprise Council	UK-Cyprus Enterprise Council 	1837120569879342	Facebook	7	1	159304	62061	343	23
w013	Week 13	CY	Cyprus	Nicos Tornaritis - Νίκος Τορναρίτης	Nicos Tornaritis - Νίκος Τορναρίτης	115653995162093	Facebook	3	1	149968	29994	296	0
w013	Week 13	CY	Cyprus	ΑΚΕΛ - AKEL	ΑΚΕΛ - AKEL	117799504920552	Facebook	5	1	119994	26999	495	0
w013	Week 13	CY	Cyprus	Τζώρτζια Κωνσταντίνου-Παναγιώτου / Georgia Constantinou-Panayiotou		270213387069072	Facebook	5	1	85252	16876	316	0
w013	Week 13	CY	Cyprus	Prof. Dr. Niyazi Kızılyürek	Niyazi Kızılyürek	878208312216203	Facebook	1	1	69999	35000	349	69
w013	Week 13	CY	Cyprus	Δρ. ΕΛΕΝΗ ΘΕΟΧΑΡΟΥΣ - Dr. ELENI THEOCHAROUS		46620712083	Facebook	1	1	49999	9999	99	0
w013	Week 13	CY	Cyprus	Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	12	1	49340	21418	39	16
w013	Week 13	CY	Cyprus	Tiny Humans Etc		218868801931921	Facebook	2	1	45745	9149	164	0
w013	Week 13	CY	Cyprus	Στηρίζουμε Μαρίνο Κλεάνθους για την Ευρωβουλή		831939610501208	Facebook	2	1	41812	11362	161	0
w013	Week 13	CY	Cyprus	Παναγιώτης Σεντώνας - Panayiotis Sentonas		436419753766608	Facebook	1	1	39999	7999	79	0
w013	Week 13	CY	Cyprus	Γραφείο Τύπου και Πληροφοριών - Press and Information Office		620027974738907	Facebook	1	1	28093	14046	140	28
w013	Week 13	CY	Cyprus	Δημήτρης Παπαδάκης	Δημήτρης Παπαδάκης - Demetris Papadakis	1406872809567447	Facebook	1	1	27272	5454	53	0
w013	Week 13	CY	Cyprus	Union of Cypriots - Kıbrıslılar Birliği - Ένωσις Κυπρίων		2000341880290773	Facebook	2	1	25905	5181	38	7
w013	Week 13	CY	Cyprus	AIPFE Cyprus - Women of Europe		1614268508823327	Facebook	1	1	18738	3747	37	0
w013	Week 13	CY	Cyprus	EU Environment		305608429284	Facebook	2	1	17107	8039	80	15
w013	Week 13	CY	Cyprus	VoteWatch Europe		355087424564148	Facebook	4	1	15750	6357	27	10
w013	Week 13	CY	Cyprus	VICE Greece		187580104777775	Facebook	1	1	15072	3014	29	0
w013	Week 13	CY	Cyprus	Marinos Mousiouttas	Andreas Nikitaras	306684270037168	Facebook	2	1	14997	5999	197	0
w013	Week 13	CY	Cyprus	Katerina Christophidou		131599480586562	Facebook	3	1	13497	5500	247	0
w013	Week 13	CY	Cyprus	Δημοκρατικό Κόμμα	Constantinos Georgallides	293704380825571	Facebook	4	1	11996	3499	346	0
w013	Week 13	CY	Cyprus	Μιχάλης Μηνά-Υποψήφιος Ευρωβουλευτής 2019-  Πρόεδρος Κόμμα Δικαιοσύνης		1405721126369385	Facebook	3	1	11722	4736	153	0
w013	Week 13	CY	Cyprus	RPN.com.cy		1683625705013522	Facebook	2	1	9998	1999	198	0
w013	Week 13	CY	Cyprus	Όμιλος Προβληματισμού για τον Εκσυγχρονισμό της Κοινωνίας μας - ΟΠΕΚ		241928809281997	Facebook	1	1	8325	4163	82	0
