audience_code	audience_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
f25_34	female (25-34)	SE	Sweden	10104	1844	22532247	7802881	185086	45755
f35_44	female (35-44)	SE	Sweden	10099	1822	19126826	6400854	164723	40227
m25_34	male (25-34)	SE	Sweden	9415	1794	18720529	6532637	152339	37642
m18_24	male (18-24)	SE	Sweden	8148	1638	16414344	5848865	130849	32926
f45_54	female (45-54)	SE	Sweden	9650	1776	16214933	5371560	141899	34746
f65_	female (65+)	SE	Sweden	7708	1533	14963616	4959653	149643	37892
f18_24	female (18-24)	SE	Sweden	8521	1679	14166452	5082181	102260	26171
m35_44	male (35-44)	SE	Sweden	9466	1769	13925044	4686203	113478	27735
m45_54	male (45-54)	SE	Sweden	8973	1717	13276048	4409407	117369	28596
f55_64	female (55-64)	SE	Sweden	8626	1678	12064451	3867067	110593	27515
m65_	male (65+)	SE	Sweden	7387	1495	11163626	3670682	117520	29012
m55_64	male (55-64)	SE	Sweden	8123	1633	10179976	3295800	98683	24174
f13_17	female (13-17)	SE	Sweden	1246	365	1590488	558014	8819	2142
m13_17	male (13-17)	SE	Sweden	1244	342	983095	347301	5877	1324
u35_44	unknown (35-44)	SE	Sweden	7765	1565	702002	236501	5551	1330
u25_34	unknown (25-34)	SE	Sweden	7435	1536	585361	202096	4493	1090
u45_54	unknown (45-54)	SE	Sweden	7269	1507	468456	155478	3975	951
u55_64	unknown (55-64)	SE	Sweden	6170	1374	274715	87938	2554	619
u65_	unknown (65+)	SE	Sweden	5785	1276	258862	83100	2542	604
u18_24	unknown (18-24)	SE	Sweden	5400	1215	136465	46642	1054	259
u13_17	unknown (13-17)	SE	Sweden	729	273	11961	4210	71	16
