advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	recent_code_filter	recent_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Демократична България	Демократична България	995342840629890	Facebook	rd2	Last 2 days	BG	Bulgaria	31	1	1951463	841412	13393	2543
European Parliament	European Parliament	178362315106	Facebook	rd2	Last 2 days	BG	Bulgaria	6	1	1287620	549592	7077	1567
Крум Дончев/Krum Donchev	Крум Дончев/Krum Donchev	155516354469476	Facebook	rd2	Last 2 days	BG	Bulgaria	12	1	872549	329436	2033	593
Стефан Тафров	Стефан Тафров	233810563693016	Facebook	rd2	Last 2 days	BG	Bulgaria	6	1	521091	219287	1173	451
Party of European Socialists	Party of European Socialists	148097975226385	Facebook	rd2	Last 2 days	BG	Bulgaria	1	1	216158	86463	42	0
За Земята	Keremidchieva Violeta	404421529636122	Facebook	rd2	Last 2 days	BG	Bulgaria	8	1	176433	49196	342	0
Алина Добрева	Алина Добрева	330889637493030	Facebook	rd2	Last 2 days	BG	Bulgaria	3	1	123331	51666	515	89
Инициатива "Правосъдие за всеки"	Инициатива "Правосъдие за всеки"	364788430386875	Facebook	rd2	Last 2 days	BG	Bulgaria	2	1	85648	33983	113	0
Ваня Григорова - независим кандидат за евродепутат	Vanya Grigorova 	344617396401957	Facebook	rd2	Last 2 days	BG	Bulgaria	3	1	68841	13768	136	0
Емил А. Георгиев	Georgiev Emil	1228198117206814	Facebook	rd2	Last 2 days	BG	Bulgaria	5	1	65664	16333	214	0
Росен Богомилов	Ivanov Hristo	1183492355137046	Facebook	rd2	Last 2 days	BG	Bulgaria	1	1	44668	22334	222	44
Постоянна ромска конференция	Roma Standing Conference	2169116143357997	Facebook	rd2	Last 2 days	BG	Bulgaria	1	1	44203	8840	87	0
ПП Глас народен	ПП Глас народен	127457487402289	Facebook	rd2	Last 2 days	BG	Bulgaria	4	1	41702	8340	82	0
Христо Иванов	Демократична България	401246707396255	Facebook	rd2	Last 2 days	BG	Bulgaria	1	1	39999	20000	199	40
Gimme5EUblogs	City Eng	1704673382966894	Facebook	rd2	Last 2 days	BG	Bulgaria	3	1	35467	8372	143	0
Българска Социалистическа Партия	Българска Социалистическа Партия	1367672173297067	Facebook	rd2	Last 2 days	BG	Bulgaria	2	1	29454	5890	58	0
Консерваторъ	Oblakov Nikolay	1840027882991452	Facebook	rd2	Last 2 days	BG	Bulgaria	2	1	28192	5638	55	0
Valeri Simeonov	Smart Media Consult Ltd	1967166133516609	Facebook	rd2	Last 2 days	BG	Bulgaria	1	1	25922	12961	129	25
