country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
PT	Portugal	European Parliament		178362315106	Facebook	78	1	9440777	4089940	33125	6925
PT	Portugal	Partido Socialista Europeu	Partido Socialista Europeu	126509981274614	Facebook	65	1	6132299	2647996	8242	825
PT	Portugal	Kialo		729627343834501	Facebook	372	1	5296830	2221233	24107	5925
PT	Portugal	European Commission		107898832590939	Facebook	10	1	2574889	1122780	4229	1637
PT	Portugal	Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	50	1	2428508	1125232	5023	1305
PT	Portugal	MEO		69209479569	Facebook	4	1	1423869	560210	2302	738
PT	Portugal	Greens/EFA in the European Parliament		150527751674751	Facebook	44	1	1144294	486412	1497	184
PT	Portugal	National Geographic		107307059419	Facebook	4	1	1137759	563808	526	99
PT	Portugal	The Bamboo Brush Society		1152885191422950	Facebook	34	1	1062051	418364	2805	305
PT	Portugal	Página Miguel Viegas		194651341130667	Facebook	13	1	1028888	410141	3554	573
PT	Portugal	Fundação Calouste Gulbenkian		49386033906	Facebook	1	1	941665	470833	469	94
PT	Portugal	EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	25	1	938893	396542	2489	519
PT	Portugal	ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	60	1	741479	319240	3007	668
PT	Portugal	Esquerda Net	Esquerda Net	116426248469551	Facebook	4	1	695716	347859	3474	1595
PT	Portugal	Carlos Coelho		306796832807017	Facebook	6	1	657923	328964	2819	565
PT	Portugal	Rios Livres		247517791943794	Facebook	10	1	572619	225966	1683	186
PT	Portugal	VoteWatch Europe		355087424564148	Facebook	6	1	531404	224799	1104	401
PT	Portugal	Democracia para todos		141310866605696	Facebook	14	1	522897	166831	1758	99
PT	Portugal	Uiu		907141939410106	Facebook	4	1	472963	181659	508	87
PT	Portugal	José Manuel Fernandes		255056481315205	Facebook	3	1	393429	196716	1049	192
PT	Portugal	European Youth Event		919232861444360	Facebook	8	1	381328	175984	870	225
PT	Portugal	350.org		12185972707	Facebook	28	1	310003	78974	1524	219
PT	Portugal	Stone Brewing Spain		1619410238105995	Facebook	1	1	280671	112269	55	0
PT	Portugal	UNICEF Portugal		193697864002162	Facebook	11	1	259133	82138	1026	0
PT	Portugal	Party of European Socialists	Party of European Socialists	148097975226385	Facebook	26	1	237916	74120	716	57
