advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	recent_code_filter	recent_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Alianța 2020 USR PLUS	Uniunea Salvați România - USR	621574984950400	Facebook	rw1	Last week	RO	Romania	148	1	24928075	10905999	38757	8939
România în primul rând	Future Innovation	770704223323599	Facebook	rw1	Last week	RO	Romania	44	1	10794704	4689069	12095	2831
Partidul Social Democrat	Partidul Social Democrat	291177524360702	Facebook	rw1	Last week	RO	Romania	33	1	9100962	4112402	14967	3532
Partidul Naţional Liberal	Future Innovation 	181375448581167	Facebook	rw1	Last week	RO	Romania	50	1	5778225	2474221	11796	2793
ALDE - Partidul Alianta Liberalilor si Democratilor	EvolveDreamSoft	1445317929104549	Facebook	rw1	Last week	RO	Romania	21	1	3855810	1747663	5639	1572
Declic	Declic	686190454826244	Facebook	rw1	Last week	RO	Romania	20	1	3739399	1566064	8805	2882
RMDSZ	RMDSZ	102601499822802	Facebook	rw1	Last week	RO	Romania	95	1	2518075	688944	4639	830
European Parliament		178362315106	Facebook	rw1	Last week	RO	Romania	18	1	2508394	1141397	8529	1802
Romania #nuepsd	Future Innovation	293215748279337	Facebook	rw1	Last week	RO	Romania	6	1	2124981	987492	1023	354
Vasile Cristian Lungu - Senator PMP	Partidul Mișcarea Populară	167669676772029	Facebook	rw1	Last week	RO	Romania	15	1	1619236	778333	8543	1792
Traian Băsescu	Partidul Mișcarea Populară	361235817223309	Facebook	rw1	Last week	RO	Romania	11	1	1548487	638498	1319	249
PSD Galati	Partidul Social Democrat Galati	1585170161775563	Facebook	rw1	Last week	RO	Romania	16	1	1534508	627689	4477	1397
USR Iași	Uniunea Salvați România - USR	1792449434342411	Facebook	rw1	Last week	RO	Romania	41	1	1468959	451000	2911	630
Uniunea Salvați România - USR	Uniunea Salvați România - USR	1058116737612843	Facebook	rw1	Last week	RO	Romania	6	1	1227267	555454	3627	851
USR Sector 5	Uniunea Salvați România	1460571894265803	Facebook	rw1	Last week	RO	Romania	73	1	1191824	381083	1662	194
Parlamentul European, Biroul de Informare în Romania	Parlamentul European, Biroul de Informare în Romania	138896782840976	Facebook	rw1	Last week	RO	Romania	3	1	1100996	549999	335	126
USR Dolj	Uniunea Salvați România	109556372802910	Facebook	rw1	Last week	RO	Romania	29	1	1063369	323445	2459	790
European Greens		141366725876424	Facebook	rw1	Last week	RO	Romania	4	1	1030662	491514	1094	444
USR Bihor	Uniunea Salvați România Filiala Bihor	1592660281028385	Facebook	rw1	Last week	RO	Romania	35	1	977545	307061	1458	209
Politice.net	politice.net	2546711162025064	Facebook	rw1	Last week	RO	Romania	10	1	963885	476944	997	192
Departamentul pentru Agricultură și Dezvoltare Rurală al PSD	Partidul Social Democrat	339365506708219	Facebook	rw1	Last week	RO	Romania	3	1	766663	333333	384	140
USR Arad	Uniunea Salvați Romania	1210260295704425	Facebook	rw1	Last week	RO	Romania	17	1	760032	279654	2315	585
ALDE BACĂU - Partidul Alianța Liberalilor și Democraților	Partidul Alianța Liberalilor și Democraților - ALDE	535445976897124	Facebook	rw1	Last week	RO	Romania	19	1	741014	270740	1526	399
Departamentul pentru Afaceri Interne PSD	Partidul Social Democrat	797044747344438	Facebook	rw1	Last week	RO	Romania	3	1	739997	320000	335	130
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	rw1	Last week	RO	Romania	30	1	735621	215889	1701	53
USR Brașov	Uniunea Salvați România	1723480164579572	Facebook	rw1	Last week	RO	Romania	5	1	656551	287777	414	155
USR Vaslui	Uniunea Salvați România	526411640878009	Facebook	rw1	Last week	RO	Romania	36	1	648337	144615	1176	151
USR Constanța	Uniunea Salvați România filiala Constanta	698760586929790	Facebook	rw1	Last week	RO	Romania	10	1	617586	253515	2151	529
Partidul Mișcarea Populară	Partidul Mișcarea Populară	581911828514783	Facebook	rw1	Last week	RO	Romania	10	1	607491	242999	691	173
Csíkország	Csíkország	2229168487164126	Facebook	rw1	Last week	RO	Romania	22	1	566688	130340	438	27
Cosette Chichirău	Uniunea Salvați România - USR	329619180721358	Facebook	rw1	Last week	RO	Romania	9	1	519990	197000	607	105
Partidul Mișcarea Populară Cluj-Napoca		2081882595470333	Facebook	rw1	Last week	RO	Romania	5	1	516662	258333	4813	962
Stiri.Obiective		569692119874171	Facebook	rw1	Last week	RO	Romania	1	1	499999	200000	209	105
Erdélyi magyarok Orbán Viktor mellett	Erdélyi magyarok Orbán Viktor mellett	1537537942983268	Facebook	rw1	Last week	RO	Romania	17	1	497802	108363	387	13
