advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	region_code_filter	region_name_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Ruža Kovačević Bilić	Hrvatska narodna stranka - liberalni demokrati (HNS)	2268602929863854	Facebook	zadar_county	Zadar County	HR	Croatia	3	1	4266	1009	12	0
Mladež HDZ	HDZ - Hrvatska demokratska zajednica	426737060720348	Facebook	zadar_county	Zadar County	HR	Croatia	10	1	584	127	1	0
HDZ - Hrvatska demokratska zajednica	HDZ - Hrvatska demokratska zajednica	406059206159790	Facebook	zadar_county	Zadar County	HR	Croatia	9	1	548	263	2	0
Valter Flego	IDS - Istarski Demokratski Sabor	441675022557503	Facebook	zadar_county	Zadar County	HR	Croatia	3	1	392	174	0	0
Domagoj Maroević	HDZ - Hrvatska demokratska zajednica	377283356332665	Facebook	zadar_county	Zadar County	HR	Croatia	1	1	213	42	0	0
Možemo - politička platforma	Možemo - politička platforma	1064762700374086	Facebook	zadar_county	Zadar County	HR	Croatia	4	1	181	38	0	0
Dubravka Suica	HDZ - Hrvatska demokratska zajednica	195096520662445	Facebook	zadar_county	Zadar County	HR	Croatia	1	1	92	18	0	0
SDP Hrvatske	SDP Hrvatske	129634970518	Facebook	zadar_county	Zadar County	HR	Croatia	3	1	86	17	0	0
European Parliament	European Parliament	178362315106	Facebook	zadar_county	Zadar County	HR	Croatia	1	1	66	13	0	0
Ruža Tomašić	Tomasic Ruza	1434305366791182	Facebook	zadar_county	Zadar County	HR	Croatia	2	1	58	11	0	0
HKS - Hrvatska konzervativna stranka	HKS - Hrvatska konzervativna stranka	789855157727222	Facebook	zadar_county	Zadar County	HR	Croatia	1	1	56	11	0	0
Jozo Radoš	Jozo Radoš	446717938731095	Facebook	zadar_county	Zadar County	HR	Croatia	5	1	54	18	0	0
Željana Zovko	HDZ - Hrvatska demokratska zajednica	1203134436474667	Facebook	zadar_county	Zadar County	HR	Croatia	14	1	33	3	2	0
Hrvatskadanas	Hrvatskadanas	140693889702485	Facebook	zadar_county	Zadar County	HR	Croatia	4	1	17	3	0	0
Karlo Ressler	HDZ - Hrvatska demokratska zajednica	272201060331942	Facebook	zadar_county	Zadar County	HR	Croatia	1	1	17	8	0	0
Građani za Mislava Kolakušića	Kolakusic Mislav	374159272978399	Facebook	zadar_county	Zadar County	HR	Croatia	2	1	14	5	0	0
Ivana Nikolić Popović	Hrvatska narodna stranka - liberalni demokrati (HNS)	160505204050427	Facebook	zadar_county	Zadar County	HR	Croatia	2	1	9	3	0	0
Marijana Petir	Marijana Petir	1418903245032313	Facebook	zadar_county	Zadar County	HR	Croatia	1	1	8	4	0	0
Krešo Beljak	Vlahovic Mario	52929105855	Facebook	zadar_county	Zadar County	HR	Croatia	1	1	4	0	0	0
Zoran Bahtijarević	Vlahovic Mario	2195720960680577	Facebook	zadar_county	Zadar County	HR	Croatia	1	1	2	0	0	0
Greens/EFA in the European Parliament	Greens/EFA in the European Parliament	150527751674751	Facebook	zadar_county	Zadar County	HR	Croatia	4	1	2	1	0	0
Hrvatska narodna stranka - liberalni demokrati (HNS)	Hrvatska narodna stranka - liberalni demokrati (HNS)	139606619434725	Facebook	zadar_county	Zadar County	HR	Croatia	1	1	2	1	0	0
Kulturpunkt.hr		89410579392	Facebook	zadar_county	Zadar County	HR	Croatia	1	1	1	0	0	0
Socialists and Democrats Group in the European Parliament	Socialists and Democrats Group in the European Parliament	127925800618165	Facebook	zadar_county	Zadar County	HR	Croatia	2	1	0	0	0	0
SNAGA - Stranka narodnog i građanskog aktivizma	SNAGA - stranka narodnog i građanskog aktivizma	309273389409125	Facebook	zadar_county	Zadar County	HR	Croatia	1	1	0	0	0	0
European Commission	European Commission	107898832590939	Facebook	zadar_county	Zadar County	HR	Croatia	2	1	0	0	0	0
European Committee of the Regions	European Committee of the Regions	527351247377965	Facebook	zadar_county	Zadar County	HR	Croatia	1	1	0	0	0	0
