advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	audience_code_filter	audience_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	m18_24	male (18-24)	1270	1	54982707	24476947	248103	61965
Kialo		729627343834501	Facebook	m18_24	male (18-24)	637	1	17767326	6980461	105234	24544
SPD	SPD	47930567748	Facebook	m18_24	male (18-24)	4746	1	8470081	2494398	185313	11679
European Commission		107898832590939	Facebook	m18_24	male (18-24)	69	1	7558741	3514859	29857	7647
People's Vote UK	People's Vote	748608695327755	Facebook	m18_24	male (18-24)	3252	1	7543510	2672017	84557	15484
Podemos	Unidas Podemos	269212336568846	Facebook	m18_24	male (18-24)	239	1	7077685	3183708	36766	9462
CDU	CDU	78502295414	Facebook	m18_24	male (18-24)	3170	1	5507808	1318441	48093	1157
Liberal Democrats	the Liberal Democrats	5883973269	Facebook	m18_24	male (18-24)	1944	1	5072919	1826518	52627	7044
FDP	FDP	21289227249	Facebook	m18_24	male (18-24)	1596	1	4724360	1444552	43209	2076
sp.a	sp.a	57253967150	Facebook	m18_24	male (18-24)	200	1	4563604	1797929	19022	3860
Conservatives	The Conservative Party	8807334278	Facebook	m18_24	male (18-24)	1605	1	4485387	1685259	50421	7132
Vlaams Belang	Vlaams Belang	56605856504	Facebook	m18_24	male (18-24)	66	1	4293323	1949089	28645	6378
N-VA	Nieuw-Vlaamse Alliantie	334361224413	Facebook	m18_24	male (18-24)	109	1	4266164	1777437	13472	3917
Partido Popular	Partido Popular	72249031214	Facebook	m18_24	male (18-24)	842	1	4063045	1534040	22678	3444
European Greens	European Greens	141366725876424	Facebook	m18_24	male (18-24)	89	1	3747740	1676365	20484	5298
Tom Van Grieken	Vlaams Belang	584806884924010	Facebook	m18_24	male (18-24)	105	1	3691153	1593429	31904	7249
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	m18_24	male (18-24)	171	1	3652983	1510837	9495	1955
Greenpeace France		39435457457	Facebook	m18_24	male (18-24)	127	1	3337562	1513521	15203	3596
România în primul rând	Future Innovation	770704223323599	Facebook	m18_24	male (18-24)	66	1	3026831	1390129	2252	596
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	m18_24	male (18-24)	76	1	2860472	1294350	6328	1412
Best For Britain	Best for Britain	1863944713844924	Facebook	m18_24	male (18-24)	736	1	2817011	1187968	28602	6905
Ciudadanos	Ciudadanos	74078667754	Facebook	m18_24	male (18-24)	3365	1	2791506	881830	25115	2108
Jobbik Magyarországért Mozgalom	Jobbik Magyarországért Mozgalom	287770891404	Facebook	m18_24	male (18-24)	51	1	2743325	1300851	5054	2236
Partidul Naţional Liberal	Future Innovation 	181375448581167	Facebook	m18_24	male (18-24)	119	1	2385210	1051912	2755	703
Dungeon Defenders		107960282569653	Facebook	m18_24	male (18-24)	311	1	2356479	871305	13504	1638
