advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	age_code_filter	age_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
ΑΚΕΛ - AKEL	ΑΚΕΛ - AKEL	117799504920552	Facebook	65_	65+	CY	Cyprus	84	1	244103	74574	1026	28
Costas Mavrides - Κώστας Μαυρίδης	Costas Mavrides - Κώστας Μαυρίδης	197874087030899	Facebook	65_	65+	CY	Cyprus	29	1	170902	36693	588	25
Λευτέρης Χριστοφόρου - Lefteris Christoforou		832972046731724	Facebook	65_	65+	CY	Cyprus	48	1	117113	24829	408	0
European Parliament Office in Cyprus		205478755729	Facebook	65_	65+	CY	Cyprus	5	1	116621	37655	375	47
Κίνημα Σοσιαλδημοκρατών ΕΔΕΚ	EDEK	489124984493054	Facebook	65_	65+	CY	Cyprus	64	1	106047	24389	450	0
Νικόλας Παπαδόπουλος	Μανωλης Κυριακου	998046016880140	Facebook	65_	65+	CY	Cyprus	36	1	98539	23554	539	0
Nicos Tornaritis - Νίκος Τορναρίτης	Nicos Tornaritis - Νίκος Τορναρίτης	115653995162093	Facebook	65_	65+	CY	Cyprus	22	1	97517	22834	241	0
Δημοκρατικό Κόμμα	Constantinos Georgallides	293704380825571	Facebook	65_	65+	CY	Cyprus	50	1	96739	27292	911	0
Τζώρτζια Κωνσταντίνου-Παναγιώτου / Georgia Constantinou-Panayiotou		270213387069072	Facebook	65_	65+	CY	Cyprus	21	1	93361	20473	300	0
Δρ. ΕΛΕΝΗ ΘΕΟΧΑΡΟΥΣ - Dr. ELENI THEOCHAROUS		46620712083	Facebook	65_	65+	CY	Cyprus	28	1	89664	19146	405	0
Prof. Dr. Niyazi Kızılyürek	Niyazi Kızılyürek	878208312216203	Facebook	65_	65+	CY	Cyprus	18	1	78278	35015	337	40
Στηρίζουμε Μαρίνο Κλεάνθους για την Ευρωβουλή		831939610501208	Facebook	65_	65+	CY	Cyprus	17	1	77879	32590	255	27
Marinos Mousiouttas	Andreas Nikitaras	306684270037168	Facebook	65_	65+	CY	Cyprus	21	1	51557	10996	359	0
UK-Cyprus Enterprise Council	UK-Cyprus Enterprise Council 	1837120569879342	Facebook	65_	65+	CY	Cyprus	7	1	45811	19517	87	5
Κόμμα Δικαιοσύνης - ΟΑΔ	Michael Minas	404386316397983	Facebook	65_	65+	CY	Cyprus	11	1	41730	14858	112	0
AKEL Türkçe	ΑΚΕΛ - AKEL	811609932267686	Facebook	65_	65+	CY	Cyprus	6	1	39453	18427	114	17
Δημήτρης Παπαδάκης	Δημήτρης Παπαδάκης - Demetris Papadakis	1406872809567447	Facebook	65_	65+	CY	Cyprus	7	1	35858	7171	94	0
Union of Cypriots - Kıbrıslılar Birliği - Ένωσις Κυπρίων		2000341880290773	Facebook	65_	65+	CY	Cyprus	6	1	31186	7340	57	10
Γραφείο Τύπου και Πληροφοριών - Press and Information Office		620027974738907	Facebook	65_	65+	CY	Cyprus	4	1	27256	12719	105	18
Dr. Eleni Stavrou		822417261217421	Facebook	65_	65+	CY	Cyprus	6	1	27081	6467	81	0
Katerina Christophidou	Katerina Christophidou	131599480586562	Facebook	65_	65+	CY	Cyprus	13	1	26020	5736	131	0
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	65_	65+	CY	Cyprus	33	1	23836	11028	47	15
VoteWatch Europe		355087424564148	Facebook	65_	65+	CY	Cyprus	8	1	22679	9739	47	11
Living and Working Abroad		134381223370615	Facebook	65_	65+	CY	Cyprus	3	1	22153	6376	90	0
Παναγιώτης Σεντώνας - Panayiotis Sentonas		436419753766608	Facebook	65_	65+	CY	Cyprus	6	1	19288	4067	59	0
